track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,0,0,0,VID_20220217_103801_F-1.png,599,188,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
0,1,baya,0,0,0,VID_20220217_103801_F3.png,395,251,0,0,0,6663.34,-7026.2,-1,9087.58,-12996,NULL,NULL
1,0,baya,-1.67823,-0.845786,5.52797,VID_20220217_103801_F-1.png,493,314,0,0,0,497.104,316.582,4.84874,745.231,433.271,NULL,NULL
1,1,baya,-1.67823,-0.845786,5.52797,VID_20220217_103801_F3.png,335,369,0,0,0,340.309,370.501,5.51724,599.407,241.17,NULL,NULL
2,0,baya,-1.41455,-0.773984,6.05272,VID_20220217_103801_F-1.png,603,352,0,0,0,604.445,352.597,1.56339,827.067,466.262,NULL,NULL
2,1,baya,-1.41455,-0.773984,6.05272,VID_20220217_103801_F3.png,437,415,0,0,0,441.864,416.738,5.16501,669.766,289.593,NULL,NULL
3,0,baya,-1.53121,-1.27147,6.57623,VID_20220217_103801_F-1.png,603,256,0,0,0,605.773,258.761,3.91303,785.465,397.995,NULL,NULL
3,1,baya,-1.53121,-1.27147,6.57623,VID_20220217_103801_F3.png,401,345,0,0,0,405.584,346.7,4.88902,627.355,254.805,NULL,NULL
4,0,baya,-1.71991,-0.9418,6.00087,VID_20220217_103801_F-1.png,520,309,0,0,0,523.183,310.931,3.72272,747.688,425.647,NULL,NULL
4,1,baya,-1.71991,-0.9418,6.00087,VID_20220217_103801_F3.png,341,384,0,0,0,346.803,385.77,6.06653,587.233,270.656,NULL,NULL
5,0,cal_1,0,0,0,VID_20220217_103801_F-1.png,799,469,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
5,1,cal_1,0,0,0,VID_20220217_103801_F3.png,765,528,0,0,0,6663.34,-7026.2,-1,9087.58,-12996,NULL,NULL
6,0,baya,-1.33288,-1.49663,6.2966,VID_20220217_103801_F-1.png,636,192,0,0,0,638.27,195.202,3.92486,800.508,365.19,NULL,NULL
6,1,baya,-1.33288,-1.49663,6.2966,VID_20220217_103801_F3.png,433,266,0,0,0,437.757,268.992,5.61972,671.512,186.297,NULL,NULL
7,0,baya,-1.61118,-1.51411,6.35873,VID_20220217_103801_F-1.png,572,192,0,0,0,574.222,194.589,3.41205,750.248,348.949,NULL,NULL
7,1,baya,-1.61118,-1.51411,6.35873,VID_20220217_103801_F3.png,360,276,0,0,0,366.69,279.784,7.68597,601.934,200.088,NULL,NULL
8,0,baya,0,0,0,VID_20220217_103801_F-1.png,567,230,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
8,1,baya,0,0,0,VID_20220217_103801_F3.png,359,315,0,0,0,6663.34,-7026.2,-1,9087.58,-12996,NULL,NULL
9,0,baya,-1.73149,-1.39632,6.18976,VID_20220217_103801_F-1.png,531,210,0,0,0,533.743,212.548,3.74402,726.909,357.906,NULL,NULL
9,1,baya,-1.73149,-1.39632,6.18976,VID_20220217_103801_F3.png,325,292,0,0,0,332.226,295.639,8.09051,573.968,208.677,NULL,NULL
10,0,baya,-1.1797,-1.08033,6.31749,VID_20220217_103801_F-1.png,675,289,0,0,0,676.59,290.776,2.38346,855.896,444,NULL,NULL
10,1,baya,-1.1797,-1.08033,6.31749,VID_20220217_103801_F3.png,493,355,0,0,0,496.552,356.639,3.91215,717.928,248.024,NULL,NULL
11,0,baya,-1.17037,-1.36507,6.2145,VID_20220217_103801_F-1.png,672,218,0,0,0,674.143,221.043,3.72192,835.018,396.135,NULL,NULL
11,1,baya,-1.17037,-1.36507,6.2145,VID_20220217_103801_F3.png,480,283,0,0,0,483.7,285.331,4.37265,715.707,192.687,NULL,NULL
12,0,val_2,0,0,0,VID_20220217_103801_F-1.png,860,472,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
12,1,val_2,0,0,0,VID_20220217_103801_F3.png,797,532,0,0,0,6663.34,-7026.2,-1,9087.58,-12996,NULL,NULL
13,0,baya,-1.36476,-1.33346,6.38859,VID_20220217_103801_F-1.png,633,234,0,0,0,635.289,236.714,3.55083,807.257,393.504,NULL,NULL
13,1,baya,-1.36476,-1.33346,6.38859,VID_20220217_103801_F3.png,435,311,0,0,0,439.436,313.263,4.98016,666.956,221.84,NULL,NULL
14,0,baya,-1.57883,-1.489,5.92688,VID_20220217_103801_F-1.png,550,171,0,0,0,554.25,175.795,6.40767,742.786,341.715,NULL,NULL
14,1,baya,-1.57883,-1.489,5.92688,VID_20220217_103801_F3.png,353,242,0,0,0,358.254,244.888,5.99566,610.758,160.668,NULL,NULL
15,0,baya,-1.15249,-0.872413,6.0907,VID_20220217_103801_F-1.png,672,330,0,0,0,672.771,330.577,0.962513,873.843,472.608,NULL,NULL
15,1,baya,-1.15249,-0.872413,6.0907,VID_20220217_103801_F3.png,505,384,0,4.58939e-41,3.07179e-41,509.009,385.928,4.44836,732.628,261.562,NULL,NULL
16,0,baya,0,0,0,VID_20220217_103801_F-1.png,606,305,0,-3.12236e-23,1.82169e-44,-nan,-nan,-1,-nan,-nan,NULL,NULL
16,1,baya,0,0,0,VID_20220217_103801_F3.png,424,376,0,0,0,6663.34,-7026.2,-1,9087.58,-12996,NULL,NULL
17,0,val_1,0,0,0,VID_20220217_103801_F-1.png,1015,482,0,3.07179e-41,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
17,1,val_1,0,0,0,VID_20220217_103801_F3.png,585,507,0,0,0,6663.34,-7026.2,-1,9087.58,-12996,NULL,NULL
18,0,cal_2,0,0,0,VID_20220217_103801_F-1.png,738,465,0,1.13505e-43,1.13505e-43,-nan,-nan,-1,-nan,-nan,NULL,NULL
18,1,cal_2,0,0,0,VID_20220217_103801_F3.png,643,514,0,1.13505e-43,9.10844e-44,6663.34,-7026.2,-1,9087.58,-12996,NULL,NULL
19,0,baya,-1.59547,-0.940861,6.16808,VID_20220217_103801_F-1.png,563,315,0,0,0,566.105,317.247,3.83282,780.607,435.283,NULL,NULL
19,1,baya,-1.59547,-0.940861,6.16808,VID_20220217_103801_F3.png,384,392,0,0,0,388.595,393.152,4.7371,619.781,279.203,NULL,NULL
20,0,baya,-1.67286,-1.18971,6.08722,VID_20220217_103801_F-1.png,538,253,0,0,0,541.3,255.749,4.29557,746.931,392.212,NULL,NULL
20,1,baya,-1.67286,-1.18971,6.08722,VID_20220217_103801_F3.png,347,330,0,1.4013e-45,-3.12323e-23,352.733,332.305,6.17948,594.065,232.063,NULL,NULL
21,0,val_1,0,0,0,VID_20220217_103801_F-1.png,953,479,0,4.58939e-41,4.58939e-41,-nan,-nan,-1,-nan,-nan,NULL,NULL
21,1,val_1,0,0,0,VID_20220217_103801_F3.png,703,520,0,4.58939e-41,3.07179e-41,6663.34,-7026.2,-1,9087.58,-12996,NULL,NULL
22,0,val_2,0,0,0,VID_20220217_103801_F-1.png,922,476,0,-3.12351e-23,-3.12361e-23,-nan,-nan,-1,-nan,-nan,NULL,NULL
22,1,val_2,0,0,0,VID_20220217_103801_F3.png,862,540,0,7.4494e+32,8.32767e+08,6663.34,-7026.2,-1,9087.58,-12996,NULL,NULL
23,0,baya,-1.36201,-1.07184,6.57454,VID_20220217_103801_F-1.png,642,299,0,3.07179e-41,3.07179e-41,645.211,302.21,4.54058,828.805,437.03,NULL,NULL
23,1,baya,-1.36201,-1.07184,6.57454,VID_20220217_103801_F3.png,454,383,0,4.59163e-41,4.58939e-41,456.625,383.222,2.63411,671.698,279.233,NULL,NULL
