,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
64,32,0,keypoint,13.7801,4.55388,35.5021,VID_20220324_131950_F0.png,1573,724,0.0,0.0,0.0,1559.61,719.725,14.0601,1518.53,707.057,,
65,32,1,keypoint,13.7801,4.55388,35.5021,VID_20220324_131950_F-1.png,1169,725,0.0,0.0,0.0,1167.13,723.987,2.13006,1123.88,724.896,,
66,33,0,keypoint,13.6616,6.58358,34.9602,VID_20220324_131950_F0.png,1578,812,0.0,0.0,0.0,1563.64,805.788,15.6457,1524.06,787.99,,
67,33,1,keypoint,13.6616,6.58358,34.9602,VID_20220324_131950_F-1.png,1160,812,0.0,0.0,0.0,1157.61,809.578,3.40509,1113.75,808.637,,
68,34,0,keypoint,15.6242,6.65511,34.9794,VID_20220324_131950_F0.png,1669,816,0.0,0.0,0.0,1649.49,808.57,20.8761,1609.09,792.513,,
69,34,1,keypoint,15.6242,6.65511,34.9794,VID_20220324_131950_F-1.png,1238,817,0.0,0.0,0.0,1234.11,813.86,5.00134,1188.65,813.04,,
70,35,0,keypoint,15.7291,4.65578,35.4884,VID_20220324_131950_F0.png,1662,728,0.0,0.0,0.0,1644.19,723.911,18.2753,1602.69,712.448,,
71,35,1,keypoint,15.7291,4.65578,35.4884,VID_20220324_131950_F-1.png,1245,729,0.0,0.0,0.0,1241.72,726.559,4.08657,1196.9,727.563,,
72,36,0,keypoint,14.0401,-0.726065,36.6665,VID_20220324_131950_F0.png,1564,507,0.0,0.0,0.0,1551.56,507.495,12.4476,1509.73,509.514,,
73,36,1,keypoint,14.0401,-0.726065,36.6665,VID_20220324_131950_F-1.png,1185,512,0.0,0.0,0.0,1183.61,512.069,1.39343,1142.07,517.449,,
74,37,0,keypoint,13.9277,1.34184,36.1995,VID_20220324_131950_F0.png,1567,590,0.0,0.0,0.0,1554.38,589.005,12.6594,1512.14,585.208,,
75,37,1,keypoint,13.9277,1.34184,36.1995,VID_20220324_131950_F-1.png,1178,594,0.0,0.0,0.0,1176.64,593.546,1.43063,1134.38,597.238,,
76,38,0,keypoint,15.9186,1.40376,36.1697,VID_20220324_131950_F0.png,1656,593,0.0,0.0,0.0,1639.41,591.503,16.6539,1597.11,588.022,,
77,38,1,keypoint,15.9186,1.40376,36.1697,VID_20220324_131950_F-1.png,1254,590,0.0,0.0,0.0,1251.26,589.655,2.76283,1207.44,593.486,,
78,39,0,keypoint,15.9909,-0.635065,36.6402,VID_20220324_131950_F0.png,1650,510,0.0,0.0,0.0,1633.76,511.034,16.2707,1591.87,512.586,,
79,39,1,keypoint,15.9909,-0.635065,36.6402,VID_20220324_131950_F-1.png,1259,507,0.0,0.0,0.0,1256.18,506.635,2.84248,1213.15,512.128,,
80,40,0,keypoint,14.1461,-3.39787,37.1413,VID_20220324_131950_F0.png,1561,402,0.0,0.0,0.0,1548.43,404.752,12.8703,1508.22,413.765,,
81,40,1,keypoint,14.1461,-3.39787,37.1413,VID_20220324_131950_F-1.png,1190,409,0.0,0.0,0.0,1188.19,409.518,1.8785,1147.59,416.979,,
82,41,0,keypoint,14.0619,-1.32257,36.7261,VID_20220324_131950_F0.png,1564,483,0.0,0.0,0.0,1551.52,484.261,12.546,1509.88,487.916,,
