nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,rmse,radio,giros
0.0,34.0,90.0,10.0,0.0,inf,0.2,4.0
0.0,34.0,91.0,20.0,0.0,inf,0.2,4.0
0.0,34.0,92.0,13.0,0.0,inf,0.2,4.0
0.0,34.0,93.0,23.0,0.0,inf,0.2,4.0
0.0,34.0,94.0,23.0,0.0,inf,0.2,4.0
0.0,34.0,95.0,11.0,0.0,inf,0.2,4.0
0.0,34.0,96.0,21.0,0.0,inf,0.2,4.0
1.0,12.0,0.0,31.0,4.0,0.13457561875909135,0.2,4.0
1.0,12.0,1.0,13.0,7.0,0.10007849383898654,0.2,4.0
1.0,12.0,2.0,16.0,0.0,inf,0.2,4.0
1.0,12.0,3.0,13.0,3.0,0.08684237525842575,0.2,4.0
1.0,12.0,4.0,18.0,3.0,0.13100020486961755,0.2,4.0
1.0,12.0,5.0,30.0,3.0,0.08996229670676988,0.2,4.0
1.0,12.0,6.0,31.0,3.0,0.14292631966088895,0.2,4.0
1.0,12.0,7.0,23.0,4.0,0.13484320517852558,0.2,4.0
1.0,12.0,8.0,24.0,3.0,0.04647035650972331,0.2,4.0
1.0,12.0,9.0,16.0,4.0,0.13623160703831236,0.2,4.0
1.0,12.0,10.0,14.0,3.0,0.06891943235196368,0.2,4.0
1.0,12.0,11.0,13.0,3.0,0.10040171341030342,0.2,4.0
1.0,12.0,12.0,18.0,3.0,0.11692530375341122,0.2,4.0
1.0,12.0,13.0,16.0,3.0,0.1376890082588796,0.2,4.0
1.0,12.0,14.0,25.0,3.0,0.11350866450583223,0.2,4.0
1.0,12.0,15.0,12.0,3.0,0.11539479330550177,0.2,4.0
1.0,12.0,16.0,16.0,3.0,0.07088233600602215,0.2,4.0
1.0,12.0,17.0,12.0,3.0,0.1977297890146862,0.2,4.0
1.0,12.0,18.0,23.0,3.0,0.05251438345177535,0.2,4.0
1.0,12.0,19.0,17.0,3.0,0.08193069983486334,0.2,4.0
1.0,12.0,20.0,25.0,4.0,0.140756298127491,0.2,4.0
1.0,12.0,21.0,27.0,3.0,0.10788539365874769,0.2,4.0
1.0,12.0,22.0,21.0,3.0,0.0717673746294962,0.2,4.0
1.0,12.0,23.0,12.0,3.0,0.12989618294061617,0.2,4.0
1.0,12.0,24.0,11.0,3.0,0.10882894293243535,0.2,4.0
1.0,12.0,25.0,16.0,3.0,0.03452524941447718,0.2,4.0
1.0,12.0,26.0,14.0,3.0,0.07676614119750054,0.2,4.0
1.0,12.0,27.0,13.0,4.0,0.10277970332446534,0.2,4.0
1.0,12.0,28.0,22.0,4.0,0.10342481033977553,0.2,4.0
1.0,12.0,29.0,26.0,3.0,0.12940965064204477,0.2,4.0
1.0,12.0,30.0,17.0,3.0,0.06841595931906087,0.2,4.0
1.0,12.0,31.0,23.0,3.0,0.15091167273931416,0.2,4.0
1.0,12.0,32.0,14.0,3.0,0.12189557157805195,0.2,4.0
1.0,12.0,33.0,28.0,3.0,0.07373786870716353,0.2,4.0
1.0,12.0,34.0,26.0,3.0,0.15839488719100997,0.2,4.0
1.0,12.0,35.0,19.0,3.0,0.09724663314112865,0.2,4.0
1.0,12.0,36.0,24.0,3.0,0.12948577871174385,0.2,4.0
1.0,12.0,37.0,29.0,3.0,0.07156846183512038,0.2,4.0
1.0,12.0,38.0,25.0,3.0,0.12552610797564867,0.2,4.0
1.0,12.0,39.0,36.0,3.0,0.05662609950456221,0.2,4.0
1.0,12.0,40.0,17.0,4.0,0.14181807592832232,0.2,4.0
1.0,12.0,41.0,14.0,3.0,0.15471098624725904,0.2,4.0
1.0,12.0,42.0,14.0,3.0,0.12143997610166951,0.2,4.0
1.0,12.0,43.0,30.0,3.0,0.07780134256809519,0.2,4.0
1.0,12.0,44.0,18.0,3.0,0.10347376652024397,0.2,4.0
1.0,12.0,45.0,12.0,3.0,0.07633584972351262,0.2,4.0
1.0,12.0,46.0,15.0,3.0,0.09026392610449933,0.2,4.0
1.0,12.0,47.0,10.0,0.0,inf,0.2,4.0
1.0,12.0,48.0,11.0,3.0,0.06425827890867337,0.2,4.0
1.0,12.0,49.0,16.0,3.0,0.11136166535375921,0.2,4.0
1.0,12.0,50.0,28.0,3.0,0.0880235959219522,0.2,4.0
1.0,12.0,51.0,12.0,3.0,0.11418609242988521,0.2,4.0
1.0,12.0,52.0,5.0,3.0,0.09256729829970714,0.2,4.0
1.0,12.0,53.0,18.0,3.0,0.0926650678618515,0.2,4.0
1.0,12.0,54.0,8.0,3.0,0.17573286816455755,0.2,4.0
1.0,12.0,55.0,23.0,4.0,0.11789126624911489,0.2,4.0
1.0,12.0,56.0,17.0,3.0,0.04248607101516607,0.2,4.0
1.0,12.0,57.0,12.0,3.0,0.10510712612956816,0.2,4.0
1.0,12.0,58.0,20.0,3.0,0.08366287284311373,0.2,4.0
1.0,12.0,59.0,24.0,3.0,0.09073233311501651,0.2,4.0
1.0,12.0,60.0,11.0,0.0,inf,0.2,4.0
1.0,12.0,61.0,26.0,3.0,0.06864904022384107,0.2,4.0
1.0,12.0,62.0,15.0,3.0,0.07710417243787009,0.2,4.0
1.0,12.0,63.0,19.0,4.0,0.10544260161948331,0.2,4.0
1.0,12.0,64.0,17.0,3.0,0.12086566389451353,0.2,4.0
1.0,12.0,65.0,27.0,2.0,0.20625413656826885,0.2,4.0
1.0,12.0,66.0,18.0,3.0,0.09568520698629604,0.2,4.0
1.0,12.0,67.0,24.0,3.0,0.11897476149755766,0.2,4.0
1.0,12.0,68.0,17.0,3.0,0.12368971689984529,0.2,4.0
1.0,12.0,69.0,20.0,3.0,0.1530347439231395,0.2,4.0
1.0,12.0,70.0,15.0,3.0,0.17350454208658875,0.2,4.0
1.0,12.0,71.0,20.0,3.0,0.06659193272886606,0.2,4.0
1.0,12.0,72.0,22.0,3.0,0.21302966198572243,0.2,4.0
1.0,12.0,73.0,18.0,3.0,0.08045518806362316,0.2,4.0
1.0,12.0,74.0,14.0,3.0,0.09700107854513902,0.2,4.0
1.0,12.0,75.0,12.0,3.0,0.04615446204885116,0.2,4.0
1.0,12.0,76.0,15.0,3.0,0.08821947911648567,0.2,4.0
1.0,12.0,77.0,20.0,3.0,0.058994878871698415,0.2,4.0
1.0,12.0,78.0,17.0,3.0,0.0823130349785619,0.2,4.0
1.0,12.0,79.0,18.0,3.0,0.027504755972961217,0.2,4.0
1.0,12.0,80.0,9.0,3.0,0.15897131153781374,0.2,4.0
1.0,12.0,81.0,16.0,3.0,0.17582162587100525,0.2,4.0
1.0,12.0,82.0,20.0,3.0,0.11235497759235902,0.2,4.0
1.0,12.0,83.0,17.0,4.0,0.09220609459886034,0.2,4.0
1.0,12.0,84.0,12.0,3.0,0.021834412180245618,0.2,4.0
1.0,12.0,85.0,18.0,0.0,inf,0.2,4.0
1.0,12.0,86.0,19.0,3.0,0.11809787645186712,0.2,4.0
1.0,12.0,87.0,16.0,4.0,0.19765977973471177,0.2,4.0
1.0,12.0,88.0,17.0,4.0,0.10316668762089375,0.2,4.0
1.0,12.0,89.0,22.0,3.0,0.13441668646889982,0.2,4.0
1.0,12.0,90.0,10.0,3.0,0.16787786072481556,0.2,4.0
1.0,12.0,91.0,20.0,2.0,0.08919439016021263,0.2,4.0
1.0,12.0,92.0,13.0,3.0,0.07909340303453012,0.2,4.0
1.0,12.0,93.0,23.0,3.0,0.10913149322040916,0.2,4.0
1.0,12.0,94.0,23.0,3.0,0.14267536060195227,0.2,4.0
1.0,12.0,95.0,11.0,2.0,0.10297669045734897,0.2,4.0
1.0,12.0,96.0,21.0,3.0,0.1538563923406955,0.2,4.0
2.0,18.0,0.0,31.0,0.0,inf,0.2,4.0
2.0,18.0,1.0,13.0,0.0,inf,0.2,4.0
2.0,18.0,2.0,16.0,13.0,0.003024944381061159,0.2,4.0
2.0,18.0,3.0,13.0,0.0,inf,0.2,4.0
2.0,18.0,4.0,18.0,0.0,inf,0.2,4.0
2.0,18.0,5.0,30.0,0.0,inf,0.2,4.0
2.0,18.0,6.0,31.0,0.0,inf,0.2,4.0
2.0,18.0,7.0,23.0,0.0,inf,0.2,4.0
2.0,18.0,8.0,24.0,0.0,inf,0.2,4.0
2.0,18.0,9.0,16.0,0.0,inf,0.2,4.0
2.0,18.0,10.0,14.0,0.0,inf,0.2,4.0
2.0,18.0,11.0,13.0,0.0,inf,0.2,4.0
2.0,18.0,12.0,18.0,0.0,inf,0.2,4.0
2.0,18.0,13.0,16.0,0.0,inf,0.2,4.0
2.0,18.0,14.0,25.0,0.0,inf,0.2,4.0
2.0,18.0,15.0,12.0,0.0,inf,0.2,4.0
2.0,18.0,16.0,16.0,0.0,inf,0.2,4.0
2.0,18.0,17.0,12.0,0.0,inf,0.2,4.0
2.0,18.0,18.0,23.0,0.0,inf,0.2,4.0
2.0,18.0,19.0,17.0,0.0,inf,0.2,4.0
2.0,18.0,20.0,25.0,0.0,inf,0.2,4.0
2.0,18.0,21.0,27.0,0.0,inf,0.2,4.0
2.0,18.0,22.0,21.0,0.0,inf,0.2,4.0
2.0,18.0,23.0,12.0,0.0,inf,0.2,4.0
2.0,18.0,24.0,11.0,0.0,inf,0.2,4.0
2.0,18.0,25.0,16.0,0.0,inf,0.2,4.0
2.0,18.0,26.0,14.0,0.0,inf,0.2,4.0
2.0,18.0,27.0,13.0,0.0,inf,0.2,4.0
2.0,18.0,28.0,22.0,0.0,inf,0.2,4.0
2.0,18.0,29.0,26.0,0.0,inf,0.2,4.0
2.0,18.0,30.0,17.0,0.0,inf,0.2,4.0
2.0,18.0,31.0,23.0,0.0,inf,0.2,4.0
2.0,18.0,32.0,14.0,0.0,inf,0.2,4.0
2.0,18.0,33.0,28.0,0.0,inf,0.2,4.0
2.0,18.0,34.0,26.0,0.0,inf,0.2,4.0
2.0,18.0,35.0,19.0,0.0,inf,0.2,4.0
2.0,18.0,36.0,24.0,0.0,inf,0.2,4.0
2.0,18.0,37.0,29.0,0.0,inf,0.2,4.0
2.0,18.0,38.0,25.0,0.0,inf,0.2,4.0
2.0,18.0,39.0,36.0,0.0,inf,0.2,4.0
2.0,18.0,40.0,17.0,0.0,inf,0.2,4.0
2.0,18.0,41.0,14.0,0.0,inf,0.2,4.0
2.0,18.0,42.0,14.0,0.0,inf,0.2,4.0
2.0,18.0,43.0,30.0,0.0,inf,0.2,4.0
2.0,18.0,44.0,18.0,0.0,inf,0.2,4.0
2.0,18.0,45.0,12.0,0.0,inf,0.2,4.0
2.0,18.0,46.0,15.0,0.0,inf,0.2,4.0
2.0,18.0,47.0,10.0,0.0,inf,0.2,4.0
2.0,18.0,48.0,11.0,0.0,inf,0.2,4.0
2.0,18.0,49.0,16.0,0.0,inf,0.2,4.0
2.0,18.0,50.0,28.0,0.0,inf,0.2,4.0
2.0,18.0,51.0,12.0,0.0,inf,0.2,4.0
2.0,18.0,52.0,5.0,0.0,inf,0.2,4.0
2.0,18.0,53.0,18.0,0.0,inf,0.2,4.0
2.0,18.0,54.0,8.0,0.0,inf,0.2,4.0
2.0,18.0,55.0,23.0,0.0,inf,0.2,4.0
2.0,18.0,56.0,17.0,0.0,inf,0.2,4.0
2.0,18.0,57.0,12.0,0.0,inf,0.2,4.0
2.0,18.0,58.0,20.0,0.0,inf,0.2,4.0
2.0,18.0,59.0,24.0,0.0,inf,0.2,4.0
2.0,18.0,60.0,11.0,3.0,0.0034363688403215406,0.2,4.0
2.0,18.0,61.0,26.0,0.0,inf,0.2,4.0
2.0,18.0,62.0,15.0,0.0,inf,0.2,4.0
2.0,18.0,63.0,19.0,0.0,inf,0.2,4.0
2.0,18.0,64.0,17.0,0.0,inf,0.2,4.0
2.0,18.0,65.0,27.0,0.0,inf,0.2,4.0
2.0,18.0,66.0,18.0,0.0,inf,0.2,4.0
2.0,18.0,67.0,24.0,0.0,inf,0.2,4.0
2.0,18.0,68.0,17.0,0.0,inf,0.2,4.0
2.0,18.0,69.0,20.0,0.0,inf,0.2,4.0
2.0,18.0,70.0,15.0,0.0,inf,0.2,4.0
2.0,18.0,71.0,20.0,0.0,inf,0.2,4.0
2.0,18.0,72.0,22.0,0.0,inf,0.2,4.0
2.0,18.0,73.0,18.0,0.0,inf,0.2,4.0
2.0,18.0,74.0,14.0,0.0,inf,0.2,4.0
2.0,18.0,75.0,12.0,0.0,inf,0.2,4.0
2.0,18.0,76.0,15.0,0.0,inf,0.2,4.0
2.0,18.0,77.0,20.0,0.0,inf,0.2,4.0
2.0,18.0,78.0,17.0,0.0,inf,0.2,4.0
2.0,18.0,79.0,18.0,0.0,inf,0.2,4.0
2.0,18.0,80.0,9.0,0.0,inf,0.2,4.0
2.0,18.0,81.0,16.0,0.0,inf,0.2,4.0
2.0,18.0,82.0,20.0,0.0,inf,0.2,4.0
2.0,18.0,83.0,17.0,0.0,inf,0.2,4.0
2.0,18.0,84.0,12.0,0.0,inf,0.2,4.0
2.0,18.0,85.0,18.0,0.0,inf,0.2,4.0
2.0,18.0,86.0,19.0,0.0,inf,0.2,4.0
2.0,18.0,87.0,16.0,0.0,inf,0.2,4.0
2.0,18.0,88.0,17.0,0.0,inf,0.2,4.0
2.0,18.0,89.0,22.0,0.0,inf,0.2,4.0
2.0,18.0,90.0,10.0,0.0,inf,0.2,4.0
2.0,18.0,91.0,20.0,0.0,inf,0.2,4.0
2.0,18.0,92.0,13.0,0.0,inf,0.2,4.0
2.0,18.0,93.0,23.0,0.0,inf,0.2,4.0
2.0,18.0,94.0,23.0,0.0,inf,0.2,4.0
2.0,18.0,95.0,11.0,0.0,inf,0.2,4.0
2.0,18.0,96.0,21.0,0.0,inf,0.2,4.0
3.0,14.0,0.0,31.0,3.0,0.09855209942049718,0.2,4.0
3.0,14.0,1.0,13.0,3.0,0.08357581390867574,0.2,4.0
3.0,14.0,2.0,16.0,0.0,inf,0.2,4.0
3.0,14.0,3.0,13.0,7.0,0.10828207531380878,0.2,4.0
3.0,14.0,4.0,18.0,3.0,0.04053965389621172,0.2,4.0
3.0,14.0,5.0,30.0,4.0,0.16526123709403165,0.2,4.0
3.0,14.0,6.0,31.0,3.0,0.05374262423477961,0.2,4.0
3.0,14.0,7.0,23.0,3.0,0.029209175131315004,0.2,4.0
3.0,14.0,8.0,24.0,3.0,0.024671149266066242,0.2,4.0
3.0,14.0,9.0,16.0,3.0,0.07275480028970545,0.2,4.0
3.0,14.0,10.0,14.0,3.0,0.0660494528396066,0.2,4.0
3.0,14.0,11.0,13.0,3.0,0.10419363914525881,0.2,4.0
3.0,14.0,12.0,18.0,4.0,0.12833408657173942,0.2,4.0
3.0,14.0,13.0,16.0,3.0,0.09254398083103936,0.2,4.0
3.0,14.0,14.0,25.0,3.0,0.09821324551583417,0.2,4.0
3.0,14.0,15.0,12.0,3.0,0.10273097530734414,0.2,4.0
3.0,14.0,16.0,16.0,4.0,0.12089042229139876,0.2,4.0
3.0,14.0,17.0,12.0,3.0,0.08890899360447586,0.2,4.0
3.0,14.0,18.0,23.0,3.0,0.0558554222733042,0.2,4.0
3.0,14.0,19.0,17.0,3.0,0.0900194819799957,0.2,4.0
3.0,14.0,20.0,25.0,4.0,0.08954004280116949,0.2,4.0
3.0,14.0,21.0,27.0,3.0,0.1329698477370486,0.2,4.0
3.0,14.0,22.0,21.0,3.0,0.05677544501079376,0.2,4.0
3.0,14.0,23.0,12.0,3.0,0.09829311900251653,0.2,4.0
3.0,14.0,24.0,11.0,3.0,0.06140769234700733,0.2,4.0
3.0,14.0,25.0,16.0,3.0,0.04789031993604767,0.2,4.0
3.0,14.0,26.0,14.0,2.0,0.0916047853320443,0.2,4.0
3.0,14.0,27.0,13.0,3.0,0.14460121865900372,0.2,4.0
3.0,14.0,28.0,22.0,3.0,0.08830735322872295,0.2,4.0
3.0,14.0,29.0,26.0,4.0,0.10833403807276083,0.2,4.0
3.0,14.0,30.0,17.0,4.0,0.09772174514443864,0.2,4.0
3.0,14.0,31.0,23.0,4.0,0.08576992621815045,0.2,4.0
3.0,14.0,32.0,14.0,3.0,0.1368731229292673,0.2,4.0
3.0,14.0,33.0,28.0,3.0,0.06903164471287122,0.2,4.0
3.0,14.0,34.0,26.0,3.0,0.12941843099594955,0.2,4.0
3.0,14.0,35.0,19.0,3.0,0.12127443840093291,0.2,4.0
3.0,14.0,36.0,24.0,3.0,0.06290759328461647,0.2,4.0
3.0,14.0,37.0,29.0,4.0,0.07239845992638844,0.2,4.0
3.0,14.0,38.0,25.0,3.0,0.11243970091430878,0.2,4.0
3.0,14.0,39.0,36.0,3.0,0.03083070294806655,0.2,4.0
3.0,14.0,40.0,17.0,3.0,0.06847350908185018,0.2,4.0
3.0,14.0,41.0,14.0,3.0,0.09083360106523593,0.2,4.0
3.0,14.0,42.0,14.0,3.0,0.09129630411539907,0.2,4.0
3.0,14.0,43.0,30.0,3.0,0.12173647516621439,0.2,4.0
3.0,14.0,44.0,18.0,3.0,0.11603314385835693,0.2,4.0
3.0,14.0,45.0,12.0,3.0,0.08660470633004368,0.2,4.0
3.0,14.0,46.0,15.0,3.0,0.10401980148987885,0.2,4.0
3.0,14.0,47.0,10.0,0.0,inf,0.2,4.0
3.0,14.0,48.0,11.0,3.0,0.06707620022667181,0.2,4.0
3.0,14.0,49.0,16.0,4.0,0.11774144170152955,0.2,4.0
3.0,14.0,50.0,28.0,3.0,0.06281623923622848,0.2,4.0
3.0,14.0,51.0,12.0,3.0,0.11769782531798889,0.2,4.0
3.0,14.0,52.0,5.0,2.0,0.18540731187866355,0.2,4.0
3.0,14.0,53.0,18.0,3.0,0.07708844307500065,0.2,4.0
3.0,14.0,54.0,8.0,3.0,0.13020671939493936,0.2,4.0
3.0,14.0,55.0,23.0,3.0,0.05874789367608969,0.2,4.0
3.0,14.0,56.0,17.0,3.0,0.042449058578189515,0.2,4.0
3.0,14.0,57.0,12.0,3.0,0.08315158694543437,0.2,4.0
3.0,14.0,58.0,20.0,3.0,0.12665621022909662,0.2,4.0
3.0,14.0,59.0,24.0,3.0,0.12352269286607573,0.2,4.0
3.0,14.0,60.0,11.0,0.0,inf,0.2,4.0
3.0,14.0,61.0,26.0,4.0,0.1854511373436929,0.2,4.0
3.0,14.0,62.0,15.0,4.0,0.15610485269952143,0.2,4.0
3.0,14.0,63.0,19.0,3.0,0.09609536454417524,0.2,4.0
3.0,14.0,64.0,17.0,3.0,0.024364404121017404,0.2,4.0
3.0,14.0,65.0,27.0,2.0,0.24126799834564028,0.2,4.0
3.0,14.0,66.0,18.0,3.0,0.05595584627746551,0.2,4.0
3.0,14.0,67.0,24.0,3.0,0.020790913385412117,0.2,4.0
3.0,14.0,68.0,17.0,3.0,0.10017315367396487,0.2,4.0
3.0,14.0,69.0,20.0,3.0,0.07684601667534371,0.2,4.0
3.0,14.0,70.0,15.0,3.0,0.13254558580702244,0.2,4.0
3.0,14.0,71.0,20.0,4.0,0.10605614338616956,0.2,4.0
3.0,14.0,72.0,22.0,3.0,0.055506701893244366,0.2,4.0
3.0,14.0,73.0,18.0,3.0,0.10205909692128952,0.2,4.0
3.0,14.0,74.0,14.0,3.0,0.14923310009030386,0.2,4.0
3.0,14.0,75.0,12.0,3.0,0.10648226293513759,0.2,4.0
3.0,14.0,76.0,15.0,3.0,0.10084568130185668,0.2,4.0
3.0,14.0,77.0,20.0,3.0,0.11152976971325505,0.2,4.0
3.0,14.0,78.0,17.0,3.0,0.11170593823932647,0.2,4.0
3.0,14.0,79.0,18.0,3.0,0.041202557248936525,0.2,4.0
3.0,14.0,80.0,9.0,3.0,0.12093226771982071,0.2,4.0
3.0,14.0,81.0,16.0,2.0,0.18660210787965625,0.2,4.0
3.0,14.0,82.0,20.0,3.0,0.07155713077087553,0.2,4.0
3.0,14.0,83.0,17.0,3.0,0.15358653281701848,0.2,4.0
3.0,14.0,84.0,12.0,3.0,0.03655935755675616,0.2,4.0
3.0,14.0,85.0,18.0,0.0,inf,0.2,4.0
3.0,14.0,86.0,19.0,4.0,0.09190691115401778,0.2,4.0
3.0,14.0,87.0,16.0,3.0,0.04585180619524636,0.2,4.0
3.0,14.0,88.0,17.0,3.0,0.08151916749300586,0.2,4.0
3.0,14.0,89.0,22.0,4.0,0.0974903911229821,0.2,4.0
3.0,14.0,90.0,10.0,3.0,0.17236127105604812,0.2,4.0
3.0,14.0,91.0,20.0,3.0,0.0664895500126694,0.2,4.0
3.0,14.0,92.0,13.0,3.0,0.11595536508060872,0.2,4.0
3.0,14.0,93.0,23.0,3.0,0.06747315321757094,0.2,4.0
3.0,14.0,94.0,23.0,3.0,0.08773529103815064,0.2,4.0
3.0,14.0,95.0,11.0,3.0,0.06679853131054968,0.2,4.0
3.0,14.0,96.0,21.0,4.0,0.09787006525352106,0.2,4.0
4.0,19.0,0.0,31.0,3.0,0.08016278343637163,0.2,4.0
4.0,19.0,1.0,13.0,4.0,0.1298678122806417,0.2,4.0
4.0,19.0,2.0,16.0,0.0,inf,0.2,4.0
4.0,19.0,3.0,13.0,3.0,0.12577175459011888,0.2,4.0
4.0,19.0,4.0,18.0,4.0,0.1307769952192439,0.2,4.0
4.0,19.0,5.0,30.0,4.0,0.06439968479811198,0.2,4.0
4.0,19.0,6.0,31.0,3.0,0.09671286575087001,0.2,4.0
4.0,19.0,7.0,23.0,3.0,0.05725251765492573,0.2,4.0
4.0,19.0,8.0,24.0,3.0,0.11099705192057666,0.2,4.0
4.0,19.0,9.0,16.0,3.0,0.1474734891050109,0.2,4.0
4.0,19.0,10.0,14.0,3.0,0.14215600431889644,0.2,4.0
4.0,19.0,11.0,13.0,3.0,0.04625223119291577,0.2,4.0
4.0,19.0,12.0,18.0,3.0,0.09612944151579152,0.2,4.0
4.0,19.0,13.0,16.0,3.0,0.09020803165387015,0.2,4.0
4.0,19.0,14.0,25.0,3.0,0.04829262592579961,0.2,4.0
4.0,19.0,15.0,12.0,3.0,0.028947682286268882,0.2,4.0
4.0,19.0,16.0,16.0,4.0,0.04941566663316315,0.2,4.0
4.0,19.0,17.0,12.0,3.0,0.15258592715435104,0.2,4.0
4.0,19.0,18.0,23.0,4.0,0.11722065936710821,0.2,4.0
4.0,19.0,19.0,17.0,3.0,0.07122435140243381,0.2,4.0
