track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,-0.208389,-0.525152,1.51543,VID_20220217_105534_F0.png,751,33,23.3884,6.02966e-05,6.14718e-05,752.197,39.1909,6.30563,1126.04,918.3,NULL,NULL
0,1,baya,-0.208389,-0.525152,1.51543,VID_20220217_105534_F3.png,740,-185,0,0,0,742.944,-169.713,-1,398.455,626.094,NULL,NULL
1,0,baya,-0.0641742,-0.577896,1.56649,VID_20220217_105534_F0.png,901,0,22.53,6.09598e-05,6.2371e-05,900.488,7.12262,7.141,1008.71,916.497,NULL,NULL
1,1,baya,-0.0641742,-0.577896,1.56649,VID_20220217_105534_F3.png,888,-218,0,0,0,887.75,-200.89,-1,455.573,554.909,NULL,NULL
2,0,baya,0,0,0,VID_20220217_105534_F0.png,632,114,21.5162,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
2,1,baya,0,0,0,VID_20220217_105534_F3.png,633,-147,0,0,0,473.314,1440.38,1595.39,-370.045,363.329,NULL,NULL
3,0,keypoint,-0.552807,-0.288423,1.53751,VID_20220217_105534_F0.png,406,264,0,5.5955e-05,5.71092e-05,411.155,267.006,5.96736,1296.86,698.216,NULL,NULL
3,1,keypoint,-0.552807,-0.288423,1.53751,VID_20220217_105534_F3.png,438,-76,0,0,0,447.633,-61.9967,-1,407.192,715.858,NULL,NULL
4,0,baya,-0.179644,-0.542661,1.53876,VID_20220217_105534_F0.png,783,24,22.4145,6.53723e-05,6.65485e-05,784.092,30.4106,6.50294,1097.8,914.675,NULL,NULL
4,1,baya,-0.179644,-0.542661,1.53876,VID_20220217_105534_F3.png,773,-203,0,0,0,775.12,-186.579,-1,414.253,600.608,NULL,NULL
5,0,baya,-0.162242,-0.510083,1.5611,VID_20220217_105534_F0.png,803,62,23.2377,5.44322e-05,5.55679e-05,803.781,67.5553,5.60986,1102.01,942.491,NULL,NULL
5,1,baya,-0.162242,-0.510083,1.5611,VID_20220217_105534_F3.png,790,-177,0,0,0,791.58,-162.832,-1,428.264,601.456,NULL,NULL
6,0,baya,0,0,0,VID_20220217_105534_F0.png,656,81,20.4601,4.39849e-05,4.4929e-05,-nan,-nan,-1,-nan,-nan,NULL,NULL
6,1,baya,0,0,0,VID_20220217_105534_F3.png,648,-170,0,0,0,473.314,1440.38,1619.83,-370.045,363.329,NULL,NULL
7,0,baya,-0.394,-0.486586,1.54868,VID_20220217_105534_F0.png,569,80,22.5434,3.33466e-05,3.41758e-05,572.642,85.5474,6.63628,1196.78,804.808,NULL,NULL
7,1,baya,-0.394,-0.486586,1.54868,VID_20220217_105534_F3.png,574,-212,0,0,0,583.174,-189.379,-1,388.934,629.295,NULL,NULL
8,0,baya,0,0,0,VID_20220217_105534_F0.png,592,90,23.4474,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
8,1,baya,0,0,0,VID_20220217_105534_F3.png,590,-166,0,-9.06457e-05,0,473.314,1440.38,1610.61,-370.045,363.329,NULL,NULL
9,0,baya,-0.273895,-0.518036,1.48359,VID_20220217_105534_F0.png,677,29,21.6486,4.91672e-05,5.01971e-05,679.844,35.4037,7.00672,1163.76,889.473,NULL,NULL
9,1,baya,-0.273895,-0.518036,1.48359,VID_20220217_105534_F3.png,672,-183,0,3.09014e-41,0,675.833,-166.9,-1,374.154,654.765,NULL,NULL
10,0,baya,-0.390074,-0.541028,1.52666,VID_20220217_105534_F0.png,567,21,19.374,5.42772e-05,5.50699e-05,570.956,27.9406,7.98902,1159.36,789.481,NULL,NULL
10,1,baya,-0.390074,-0.541028,1.52666,VID_20220217_105534_F3.png,569,-259,0,6.86636e-44,9.10844e-44,581.325,-228.51,-1,374.604,616.136,NULL,NULL
11,0,baya,0,0,0,VID_20220217_105534_F0.png,698,69,23.3386,2.80375e-05,2.85469e-05,-nan,-nan,-1,-nan,-nan,NULL,NULL
11,1,baya,0,0,0,VID_20220217_105534_F3.png,697,-170,0,0,0,473.314,1440.38,1625.84,-370.045,363.329,NULL,NULL
12,0,keypoint,-0.102911,-0.302242,1.59695,VID_20220217_105534_F0.png,864,263,0,0,0,864.43,264.61,1.6665,1174.45,1114.22,NULL,NULL
12,1,keypoint,-0.102911,-0.302242,1.59695,VID_20220217_105534_F3.png,825,-13,0,-9.05116e-05,0,825.423,-5.71967,-1,451.101,664.213,NULL,NULL
13,0,baya,0,0,0,VID_20220217_105534_F0.png,673,106,19.9476,6.12813e-05,6.26259e-05,-nan,-nan,-1,-nan,-nan,NULL,NULL
13,1,baya,0,0,0,VID_20220217_105534_F3.png,671,-155,0,3.09014e-41,0,473.314,1440.38,1607.58,-370.045,363.329,NULL,NULL
14,0,baya,-0.134246,-0.537912,1.54951,VID_20220217_105534_F0.png,829,32,21.2594,1.13505e-43,9.10844e-44,830.338,38.3104,6.45061,1070.37,935.778,NULL,NULL
14,1,baya,-0.134246,-0.537912,1.54951,VID_20220217_105534_F3.png,817,-191,0,1.4013e-43,-2.87146e-05,817.202,-176.138,-1,429.007,592.107,NULL,NULL
15,0,baya,0,0,0,VID_20220217_105534_F0.png,870,26,21.9414,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
15,1,baya,0,0,0,VID_20220217_105534_F3.png,861,-202,0,0,3.09014e-41,473.314,1440.38,1687.52,-370.045,363.329,NULL,NULL
16,0,baya,-0.249638,-0.456973,1.57671,VID_20220217_105534_F0.png,719,116,21.8176,0,6.02966e-05,720.222,120.473,4.6368,1187.25,918.23,NULL,NULL
16,1,baya,-0.249638,-0.456973,1.57671,VID_20220217_105534_F3.png,711,-157,0,1.4013e-43,4.66707e+34,714.476,-143.463,-1,420.795,623.946,NULL,NULL
17,0,baya,-0.333397,-0.468637,1.49429,VID_20220217_105534_F0.png,618,81,18.6334,3.09014e-41,6.09598e-05,620.712,86.3709,6.01671,1216.58,867.944,NULL,NULL
17,1,baya,-0.333397,-0.468637,1.49429,VID_20220217_105534_F3.png,617,-157,0,0,7.72702,622.624,-141.902,-1,376.116,674.108,NULL,NULL
18,0,keypoint,-0.412974,-0.344706,1.51337,VID_20220217_105534_F0.png,541,206,0,-9.06982e-05,0,544.266,209.411,4.72272,1323.45,816.302,NULL,NULL
18,1,keypoint,-0.412974,-0.344706,1.51337,VID_20220217_105534_F3.png,551,-78,0,8.40779e-45,-2.72463e-09,556.638,-67.0095,-1,392.79,718.522,NULL,NULL
19,0,keypoint,0,0,0,VID_20220217_105534_F0.png,420,86,0,3.09014e-41,5.5955e-05,-nan,-nan,-1,-nan,-nan,NULL,NULL
19,1,keypoint,0,0,0,VID_20220217_105534_F3.png,438,-194,0,0,6.07696,473.314,1440.38,1634.76,-370.045,363.329,NULL,NULL
20,0,baya,-0.336965,-0.514999,1.46106,VID_20220217_105534_F0.png,606,24,24.6986,0,6.53723e-05,609.168,30.6685,7.38292,1184.76,851.555,NULL,NULL
20,1,baya,-0.336965,-0.514999,1.46106,VID_20220217_105534_F3.png,605,-189,0,-9.06552e-05,-1.80545e-20,611.956,-170.441,-1,357.13,674.036,NULL,NULL
