nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,rmse,radio,giros
0.0,31.0,0.0,34.0,30.0,0.008742824691851163,0.5,4.0
0.0,31.0,1.0,13.0,6.0,0.42184694377134035,0.5,4.0
0.0,31.0,2.0,16.0,0.0,inf,0.5,4.0
0.0,31.0,3.0,12.0,6.0,0.39711621625116006,0.5,4.0
0.0,31.0,4.0,19.0,7.0,0.4255683201542037,0.5,4.0
0.0,31.0,5.0,29.0,8.0,0.38554318043204255,0.5,4.0
0.0,31.0,6.0,31.0,8.0,0.37685794254128996,0.5,4.0
0.0,31.0,7.0,24.0,7.0,0.41015968480046894,0.5,4.0
0.0,31.0,8.0,24.0,0.0,inf,0.5,4.0
0.0,31.0,9.0,16.0,6.0,0.30014745367103923,0.5,4.0
0.0,31.0,10.0,14.0,6.0,0.26625852887291496,0.5,4.0
0.0,31.0,11.0,15.0,6.0,0.40223905110879726,0.5,4.0
0.0,31.0,12.0,19.0,6.0,0.3678148836970428,0.5,4.0
0.0,31.0,13.0,15.0,7.0,0.34686405753550725,0.5,4.0
0.0,31.0,14.0,24.0,9.0,0.4599189890479157,0.5,4.0
0.0,31.0,15.0,15.0,7.0,0.38569204281665914,0.5,4.0
0.0,31.0,16.0,15.0,7.0,0.28320573957326606,0.5,4.0
0.0,31.0,17.0,12.0,5.0,0.27722619750235866,0.5,4.0
0.0,31.0,18.0,23.0,8.0,0.34164962709621716,0.5,4.0
0.0,31.0,19.0,21.0,9.0,0.44762713729604275,0.5,4.0
0.0,31.0,20.0,26.0,9.0,0.45502907128959424,0.5,4.0
0.0,31.0,21.0,28.0,9.0,0.3987685506778665,0.5,4.0
0.0,31.0,22.0,23.0,7.0,0.3953814094061626,0.5,4.0
0.0,31.0,23.0,16.0,6.0,0.3786875137313961,0.5,4.0
0.0,31.0,24.0,11.0,5.0,0.3362934409984141,0.5,4.0
0.0,31.0,25.0,20.0,8.0,0.420883206966793,0.5,4.0
0.0,31.0,26.0,23.0,7.0,0.38085574610199996,0.5,4.0
0.0,31.0,27.0,23.0,8.0,0.4751439772494838,0.5,4.0
0.0,31.0,28.0,22.0,8.0,0.37910607012087577,0.5,4.0
0.0,31.0,29.0,34.0,9.0,0.3916399131633831,0.5,4.0
0.0,31.0,30.0,18.0,7.0,0.41141654974362013,0.5,4.0
0.0,31.0,31.0,14.0,6.0,0.22300372464596382,0.5,4.0
0.0,31.0,32.0,29.0,9.0,0.28137164989753205,0.5,4.0
0.0,31.0,33.0,24.0,8.0,0.4329052312181144,0.5,4.0
0.0,31.0,34.0,23.0,6.0,0.39841786011890085,0.5,4.0
0.0,31.0,35.0,24.0,7.0,0.39902583691357996,0.5,4.0
0.0,31.0,36.0,28.0,11.0,0.3807643882079324,0.5,4.0
0.0,31.0,37.0,27.0,7.0,0.40200434732330526,0.5,4.0
