nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,rmse,radio,giros
0.0,31.0,0.0,34.0,30.0,0.008742824691850469,0.3,4.0
0.0,31.0,1.0,13.0,4.0,0.13017380418480012,0.3,4.0
0.0,31.0,2.0,16.0,0.0,inf,0.3,4.0
0.0,31.0,3.0,12.0,4.0,0.20143271981583263,0.3,4.0
0.0,31.0,4.0,19.0,5.0,0.1773195207659547,0.3,4.0
0.0,31.0,5.0,29.0,5.0,0.2315700447873719,0.3,4.0
0.0,31.0,6.0,31.0,4.0,0.10187697219028448,0.3,4.0
0.0,31.0,7.0,24.0,4.0,0.2827084235497683,0.3,4.0
0.0,31.0,8.0,24.0,0.0,inf,0.3,4.0
0.0,31.0,9.0,16.0,6.0,0.17117344058834066,0.3,4.0
0.0,31.0,10.0,14.0,5.0,0.16871019402097925,0.3,4.0
0.0,31.0,11.0,15.0,4.0,0.1311230630814763,0.3,4.0
0.0,31.0,12.0,19.0,4.0,0.18018215998003428,0.3,4.0
0.0,31.0,13.0,15.0,4.0,0.19573422407709531,0.3,4.0
0.0,31.0,14.0,24.0,4.0,0.14968377094427812,0.3,4.0
0.0,31.0,15.0,15.0,5.0,0.2058894845115671,0.3,4.0
0.0,31.0,16.0,15.0,5.0,0.1505366398146051,0.3,4.0
0.0,31.0,17.0,12.0,4.0,0.15775786840039704,0.3,4.0
0.0,31.0,18.0,23.0,5.0,0.13999481344303275,0.3,4.0
0.0,31.0,19.0,21.0,5.0,0.23552277009183642,0.3,4.0
0.0,31.0,20.0,26.0,5.0,0.12231096736102447,0.3,4.0
0.0,31.0,21.0,28.0,5.0,0.21966267836814188,0.3,4.0
0.0,31.0,22.0,23.0,5.0,0.2565625406510995,0.3,4.0
0.0,31.0,23.0,16.0,4.0,0.14955674119354773,0.3,4.0
0.0,31.0,24.0,11.0,4.0,0.09874326388432399,0.3,4.0
0.0,31.0,25.0,20.0,4.0,0.1302328747953375,0.3,4.0
0.0,31.0,26.0,23.0,4.0,0.12684406321483022,0.3,4.0
0.0,31.0,27.0,23.0,4.0,0.12015017407331098,0.3,4.0
0.0,31.0,28.0,22.0,5.0,0.22715057142404405,0.3,4.0
0.0,31.0,29.0,34.0,5.0,0.30230555112869656,0.3,4.0
0.0,31.0,30.0,18.0,4.0,0.13403211148916422,0.3,4.0
0.0,31.0,31.0,14.0,4.0,0.242666853487068,0.3,4.0
0.0,31.0,32.0,29.0,6.0,0.19095696589386063,0.3,4.0
0.0,31.0,33.0,24.0,5.0,0.169825104778955,0.3,4.0
0.0,31.0,34.0,23.0,5.0,0.16826353694778765,0.3,4.0
0.0,31.0,35.0,24.0,4.0,0.13310486438077637,0.3,4.0
0.0,31.0,36.0,28.0,5.0,0.09473999805398611,0.3,4.0
0.0,31.0,37.0,27.0,5.0,0.19072252071805348,0.3,4.0
0.0,31.0,38.0,37.0,0.0,inf,0.3,4.0
0.0,31.0,39.0,15.0,4.0,0.15910641194138983,0.3,4.0
0.0,31.0,40.0,16.0,5.0,0.21815474784278405,0.3,4.0
0.0,31.0,41.0,16.0,4.0,0.1573425907993319,0.3,4.0
0.0,31.0,42.0,30.0,4.0,0.2035007139193772,0.3,4.0
0.0,31.0,43.0,19.0,4.0,0.22575605636176596,0.3,4.0
0.0,31.0,44.0,12.0,0.0,inf,0.3,4.0
0.0,31.0,45.0,15.0,5.0,0.21836047972323688,0.3,4.0
0.0,31.0,46.0,14.0,4.0,0.18489276423280382,0.3,4.0
0.0,31.0,47.0,15.0,5.0,0.2024160267079356,0.3,4.0
0.0,31.0,48.0,14.0,6.0,0.15124850759480082,0.3,4.0
0.0,31.0,49.0,24.0,5.0,0.21220902254808516,0.3,4.0
