track_id,X,Y,Z
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
7,-0.612016,-0.328296,3.19683
9,0.235364,-0.559946,3.1445
10,0.584792,-0.202048,3.15873
12,-0.19957,-0.610242,3.08993
13,0.0,0.0,0.0
14,-0.35442,-0.555552,3.12087
15,-0.23638,-0.418636,3.02314
17,0.754971,-0.233038,3.28939
19,0.541947,-0.529529,3.17738
20,0.0,0.0,0.0
24,-0.468546,-0.277681,3.03557
26,0.0,0.0,0.0
28,0.346178,-0.441108,3.05078
30,-0.35965,-0.354241,2.89425
32,0.0558851,-0.596986,3.09027
33,0.0501469,-0.390414,3.04668
34,0.269757,-0.256485,3.15571
36,-0.209717,-0.263339,2.88809
38,0.407544,-0.220779,3.08935
43,0.0,0.0,0.0
44,-0.580515,-0.144544,3.10135
45,0.187088,-0.399464,3.13268
46,0.496024,-0.364412,3.0893
48,0.0,0.0,0.0
50,0.0,0.0,0.0
51,-0.201809,-0.0606437,2.96949
52,0.84929,-0.403938,3.43752
