track_id,X,Y,Z
5,0.0,0.0,0.0
7,0.620229,-0.25194,3.48813
8,0.951815,-0.585401,3.37085
9,1.70267,-0.459515,4.42743
10,0.0,0.0,0.0
11,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,-0.0520088,-0.258082,4.04396
19,0.0,0.0,0.0
20,1.46242,-0.63467,3.8942
21,0.895196,-0.251497,3.6731
22,-0.246865,-0.427892,3.91222
24,-0.184962,0.00603879,4.2453
25,-0.426151,-0.960592,4.54812
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.770797,-0.317512,3.41358
30,0.0,0.0,0.0
31,0.810952,-0.479232,3.22629
32,1.53462,-0.815735,3.96822
34,0.0104741,-0.0996032,4.31766
36,0.980936,-0.929457,3.87321
38,0.624476,-0.656316,3.25681
39,0.0,0.0,0.0
40,0.301617,-1.04793,3.83231
41,0.0,0.0,0.0
42,1.12046,-0.510861,3.35805
44,0.0,0.0,0.0
45,0.767144,-0.972746,3.85105
46,0.268958,-0.309659,3.40403
49,0.598167,-0.212332,4.15632
