track_id,X,Y,Z
1,-0.796168,-0.86788,5.0189
2,-0.0606943,-0.663123,4.53012
5,-0.923553,-0.562523,4.95171
6,0.525931,-0.956027,4.73033
7,1.13761,-0.334308,4.86466
9,-0.218388,-1.0325,4.72605
10,-1.14247,-0.746192,5.10148
11,-0.482655,-0.945205,4.75931
12,1.42204,-0.408522,5.04089
13,1.05577,-0.904924,4.80233
14,0.0,0.0,0.0
17,-0.688187,-0.44903,4.7177
19,0.0,0.0,0.0
20,0.730869,-0.73288,4.67382
21,0.0,0.0,0.0
23,0.226175,-1.00921,4.70964
24,0.214457,-0.644691,4.69336
25,0.596159,-0.428229,4.86826
26,-0.243361,-0.393126,4.52074
28,0.829779,-0.36001,4.74668
30,0.0,0.0,0.0
31,-0.871781,-0.237026,4.80255
32,0.0,0.0,0.0
33,0.982982,-0.607469,4.72048
34,0.0,0.0,0.0
36,0.0,0.0,0.0
37,-0.223723,-0.0513068,4.66787
38,0.0,0.0,0.0
40,0.045466,-0.371205,4.63574
43,1.32576,-0.948409,5.08215
44,0.0,0.0,0.0
45,-0.0152597,-0.870886,4.73493
46,0.0,0.0,0.0
