track_id,X,Y,Z
1,0.0,0.0,0.0
2,-0.0136397,-0.67438,2.73096
3,0.636269,-0.333353,2.99037
5,0.0,0.0,0.0
6,0.304999,-0.773614,2.91382
7,0.602371,-0.436111,2.84299
8,-0.219296,-0.247786,2.8917
9,-0.0857122,-0.829382,2.88113
10,0.0,0.0,0.0
11,-0.225621,-0.784484,2.91377
12,0.753865,-0.439897,2.9402
13,0.0,0.0,0.0
14,0.190801,-0.473169,2.87146
17,-0.342752,-0.548364,2.81816
18,0.0,0.0,0.0
19,0.689597,-0.592291,2.90129
20,0.0,0.0,0.0
21,-0.247244,-0.627674,2.74213
23,0.14818,-0.808359,2.92887
24,0.132213,-0.634871,2.80609
25,0.325243,-0.494551,2.85133
26,-0.11175,-0.546218,2.68689
27,0.0400674,-0.22924,3.02919
28,0.447143,-0.469151,2.81206
29,0.0,0.0,0.0
30,-0.582372,-0.449426,3.04276
31,-0.451273,-0.420756,2.89295
32,0.0,0.0,0.0
33,0.533046,-0.593821,2.83549
34,0.0,0.0,0.0
35,-0.0915302,-0.179045,3.00157
36,-0.233048,-0.435219,2.65992
37,-0.10411,-0.353302,2.71238
38,0.837489,-0.575002,3.05365
39,0.0,0.0,0.0
40,0.0381816,-0.51695,2.70946
43,0.723496,-0.700571,3.06823
