track_id,X,Y,Z
1,0.0,0.0,0.0
2,0.00771682,-0.357698,1.35914
5,0.0,0.0,0.0
6,0.206148,-0.410423,1.45507
7,0.0,0.0,0.0
9,-0.0370744,-0.457429,1.45158
10,-0.34805,-0.349641,1.55343
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.380333,-0.374759,1.47539
14,0.130859,-0.224372,1.43303
17,-0.205534,-0.283312,1.40164
19,0.448668,-0.288252,1.4604
20,0.266455,-0.346553,1.40371
21,-0.141897,-0.332192,1.35057
23,0.109353,-0.436357,1.46501
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,-0.0597089,-0.276898,1.33374
28,0.294328,-0.216022,1.41357
30,0.0,0.0,0.0
31,-0.275208,-0.201535,1.43057
32,0.0,0.0,0.0
33,0.34798,-0.291838,1.41814
34,0.0,0.0,0.0
36,0.0,0.0,0.0
37,-0.0606203,-0.153377,1.34197
38,0.0,0.0,0.0
40,0.0329176,-0.25789,1.35186
