track_id,X,Y,Z
1,0.0,0.0,0.0
2,-0.115535,-0.413325,2.99456
5,-0.633795,-0.337628,3.27749
6,0.237956,-0.568547,3.18924
7,0.595771,-0.206062,3.23918
9,-0.208944,-0.621237,3.14244
10,0.0,0.0,0.0
11,-0.367739,-0.569015,3.19023
12,0.765123,-0.237019,3.34567
13,0.0,0.0,0.0
14,0.0,0.0,0.0
17,-0.486161,-0.281914,3.09971
19,0.696966,-0.385586,3.2703
20,0.347423,-0.445499,3.09286
21,-0.372395,-0.357656,2.94805
23,0.0,0.0,0.0
24,0.0469405,-0.397508,3.11149
25,0.274762,-0.263701,3.24711
26,-0.220638,-0.265067,2.94837
28,0.418085,-0.226232,3.18294
30,-0.770288,-0.210643,3.42952
31,-0.60515,-0.147629,3.18733
32,0.18402,-0.403511,3.1717
33,0.501664,-0.369123,3.14221
34,0.0,0.0,0.0
36,0.0,0.0,0.0
37,-0.210092,-0.0582474,3.02674
38,0.858936,-0.411504,3.48175
40,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
