track_id,X,Y,Z
4,0.0,0.0,0.0
5,0.257882,-1.62546,13.6648
7,2.15673,-1.03571,13.8137
8,3.46109,-2.31786,13.5851
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
13,0.0,0.0,0.0
14,4.43466,-1.50211,14.1835
15,-1.21191,-0.41371,13.5613
16,-1.71265,-0.0386083,13.8425
17,-0.533913,-3.45767,13.2226
18,-0.293534,-0.896426,13.5615
19,0.0,0.0,0.0
20,4.50115,-2.11785,13.0111
21,0.0,0.0,0.0
22,-0.947238,-1.46442,13.3858
23,1.82506,-1.45325,13.2992
24,-0.657765,-0.0403243,12.8405
25,0.0,0.0,0.0
26,2.24808,-1.87857,13.1245
27,-0.623122,-1.84353,7.70654
28,3.4858,-1.43587,13.4004
29,2.62026,-1.23845,13.0767
30,3.73779,-2.50403,12.3369
31,2.99397,-1.96852,13.3202
32,4.34174,-2.48794,12.2375
34,-0.105374,-0.352832,13.3871
35,0.0,0.0,0.0
36,2.9253,-3.04351,12.88
37,1.36552,-1.9747,13.3699
38,2.13691,-2.53605,12.919
39,0.338721,-3.20078,13.3491
40,0.756889,-3.35444,12.6307
41,-1.67848,-0.730274,13.5327
42,3.89327,-1.95691,12.8583
44,1.59904,-3.02743,13.1029
45,0.0,0.0,0.0
46,0.838987,-1.21376,13.286
47,0.613681,-2.1391,13.6047
49,1.61839,-0.698411,12.9614
52,0.85795,-0.590779,11.6145
