track_id,X,Y,Z
1,-0.332274,-0.468521,2.02937
2,-0.0684973,-0.4452,1.80417
5,-0.369789,-0.379246,1.94095
6,0.0,0.0,0.0
7,0.339366,-0.285944,1.92227
9,-0.121342,-0.541601,1.93663
10,0.0,0.0,0.0
11,-0.216035,-0.513689,1.93996
12,0.444501,-0.291202,2.0066
13,0.0,0.0,0.0
14,0.0,0.0,0.0
17,-0.287724,-0.36272,1.85335
19,0.397658,-0.388821,1.96777
20,0.202227,-0.443201,1.87916
21,-0.221799,-0.417386,1.79476
23,0.0,0.0,0.0
24,0.0236547,-0.419308,1.86999
25,0.0,0.0,0.0
26,-0.13389,-0.363981,1.76422
28,0.231477,-0.308969,1.87696
29,-0.292866,-0.13513,2.00512
30,-0.452523,-0.294646,2.01543
31,-0.35898,-0.276383,1.88856
32,0.104759,-0.412184,1.92116
33,0.289137,-0.3898,1.89861
34,0.260492,-0.225106,1.96571
36,-0.215698,-0.297916,1.75264
37,0.0,0.0,0.0
38,0.505418,-0.367846,2.11961
40,-0.0389701,-0.34789,1.79397
