track_id,X,Y,Z
1,-0.578591,-0.581311,3.76164
2,-0.0910869,-0.462327,3.41959
5,-0.649856,-0.381514,3.64386
6,0.0,0.0,0.0
7,0.699885,-0.230691,3.66992
9,-0.194119,-0.694551,3.55712
10,0.0,0.0,0.0
11,-0.371147,-0.637092,3.59878
12,0.0,0.0,0.0
13,0.652808,-0.607444,3.67753
14,0.0,0.0,0.0
17,-0.502292,-0.315062,3.53422
19,0.807469,-0.440891,3.72798
20,0.432461,-0.499806,3.55671
21,-0.380409,-0.401141,3.39948
23,0.100025,-0.683365,3.58465
24,0.0905135,-0.442564,3.54809
25,0.0,0.0,0.0
26,-0.207837,-0.287597,3.39493
28,0.496083,-0.248006,3.5987
29,-0.490924,0.0378182,3.82363
30,-0.797898,-0.251051,3.78968
31,-0.631089,-0.165135,3.61708
32,0.243646,-0.453429,3.63309
33,0.0,0.0,0.0
34,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.98553,-0.473775,3.92353
40,0.0,0.0,0.0
43,0.831208,-0.626678,3.87741
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,-0.235228,-0.474294,3.52236
