track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,val_1,-22.5028,-14.9524,55.1237,VID_20220217_102002_F0.png,329,141,0,0,0,336.386,147.094,9.57577,359.594,161.484,1.83531,NULL
0,1,val_1,-22.5028,-14.9524,55.1237,VID_20220217_102002_F3.png,328,276,0,0,0,335.207,279.185,7.87932,337.262,304.941,1.83531,NULL
1,0,val_2,-17.9068,-15.1975,55.8374,VID_20220217_102002_F0.png,466,141,0,0,0,470.829,145.773,6.78925,491.802,162.382,NULL,1.88937
1,1,val_2,-17.9068,-15.1975,55.8374,VID_20220217_102002_F3.png,464,284,0,0,0,467.967,286.551,4.71584,468.044,312.129,NULL,1.88937
2,0,cal_2,-10.1936,-15.5791,56.9951,VID_20220217_102002_F0.png,687,140,0,0,0,688.702,144.101,4.43999,703.457,165.144,NULL,NULL
2,1,cal_2,-10.1936,-15.5791,56.9951,VID_20220217_102002_F3.png,683,298,0,0,0,684.808,299.677,2.46652,681.639,324.681,NULL,NULL
3,0,baya,-8.32265,-5.79263,54.5407,VID_20220217_102002_F0.png,728,383,21.14,1.66034,1.89007,729.028,383.651,1.21673,752.143,398.663,NULL,NULL
3,1,baya,-8.32265,-5.79263,54.5407,VID_20220217_102002_F3.png,704,545,0,0,0,704.3,544.91,0.313311,700.68,568.522,NULL,NULL
4,0,baya,-8.63402,-10.185,55.2854,VID_20220217_102002_F0.png,723,270,23.5034,2.36364,2.85159,723.535,271.828,1.90445,741.5,291.603,NULL,NULL
4,1,baya,-8.63402,-10.185,55.2854,VID_20220217_102002_F3.png,706,444,0,0,0,707.442,444.42,1.5017,703.794,468.735,NULL,NULL
5,0,keypoint,-17.8539,2.09756,53.2078,VID_20220217_102002_F0.png,444,593,0,0,0,448.012,592.38,4.05994,476.683,589.237,NULL,NULL
5,1,keypoint,-17.8539,2.09756,53.2078,VID_20220217_102002_F3.png,452,675,0,0,0,456.085,673.548,4.3355,457.551,696.249,NULL,NULL
6,0,baya,-5.06593,-6.45221,54.9201,VID_20220217_102002_F0.png,822,367,22.7108,2.48405,2.54162,821.73,367.489,0.558347,839.002,388.016,NULL,NULL
6,1,baya,-5.06593,-6.45221,54.9201,VID_20220217_102002_F3.png,789,540,0,0,0,789.682,540.073,0.686039,784.578,563.438,NULL,NULL
7,0,baya,0,0,0,VID_20220217_102002_F0.png,692,351,19.4315,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
7,1,baya,0,0,0,VID_20220217_102002_F3.png,670,517,0,0,0,335.506,3491.61,2993.36,291.392,3564.37,NULL,NULL
8,0,val_2,-19.7777,-15.1154,55.5874,VID_20220217_102002_F0.png,411,141,0,0,0,416.915,146.136,7.83418,438.87,161.793,NULL,NULL
8,1,val_2,-19.7777,-15.1154,55.5874,VID_20220217_102002_F3.png,410,280,0,0,0,414.637,282.757,5.39454,415.515,308.412,NULL,NULL
9,0,keypoint,-13.2193,-0.826186,52.0048,VID_20220217_102002_F0.png,571,513,0,2.45429,2.67165,572.975,513.106,1.97826,602.453,514.826,NULL,NULL
9,1,keypoint,-13.2193,-0.826186,52.0048,VID_20220217_102002_F3.png,557,656,0,0,0,559.777,655.022,2.94467,558.76,678.687,NULL,NULL
10,0,baya,-6.79433,-6.94191,54.6272,VID_20220217_102002_F0.png,772,353,23.3908,2.03379,2.50734,772.372,353.738,0.826084,792.039,372.489,NULL,NULL
10,1,baya,-6.79433,-6.94191,54.6272,VID_20220217_102002_F3.png,745,527,0,0,0,745.507,527.032,0.507577,741.142,550.744,NULL,NULL
11,0,baya,-9.74263,-8.62914,54.3977,VID_20220217_102002_F0.png,687,307,23.1106,1.50463,2.1021,688.318,308.514,2.00671,709.455,325.983,NULL,NULL
11,1,baya,-9.74263,-8.62914,54.3977,VID_20220217_102002_F3.png,670,483,0,0,0,671.061,483.218,1.08315,667.947,507.572,NULL,NULL
12,0,baya,-11.4758,-11.0658,55.189,VID_20220217_102002_F0.png,642,246,21.417,0,0,644.026,248.493,3.21249,664.061,266.52,NULL,NULL
12,1,baya,-11.4758,-11.0658,55.189,VID_20220217_102002_F3.png,632,414,0,0,0,633.667,414.712,1.81313,631.225,439.412,NULL,NULL
13,0,keypoint,-5.36031,1.02093,54.0193,VID_20220217_102002_F0.png,811,563,0,2.17063,2.47815,810.997,562.965,0.0355021,838.929,558,NULL,NULL
13,1,keypoint,-5.36031,1.02093,54.0193,VID_20220217_102002_F3.png,762,691,0,0,0,762.62,690.391,0.868981,757.833,712.581,NULL,NULL
14,0,baya,-7.93575,-7.53565,53.7772,VID_20220217_102002_F0.png,736,334,23.231,1.85336,2.099,736.751,335.034,1.27834,757.463,353.387,NULL,NULL
14,1,baya,-7.93575,-7.53565,53.7772,VID_20220217_102002_F3.png,712,521,0,0,0,712.671,521.043,0.672589,708.751,545.26,NULL,NULL
15,0,baya,-9.51573,-5.77282,54.0369,VID_20220217_102002_F0.png,692,382,22.1813,2.69952,3.01584,692.93,382.757,1.19914,717.232,396.514,NULL,NULL
15,1,baya,-9.51573,-5.77282,54.0369,VID_20220217_102002_F3.png,670,547,0,0,0,671.062,546.943,1.0632,667.975,570.795,NULL,NULL
16,0,baya,-4.63298,-7.92964,54.3744,VID_20220217_102002_F0.png,832,326,24.0674,0,0,832.539,326.855,1.01036,846.789,349.614,NULL,NULL
