track_id,X,Y,Z
0,0.229505,-0.443032,1.77525
1,0.266034,-0.367242,1.49413
2,0.0338372,0.45743,3.77147
3,0.735798,-0.551481,1.59832
4,0.184708,-0.3828,1.7082
5,0.284234,-0.345266,1.68732
6,0.109301,-0.487692,1.09009
7,0.524851,-0.233193,1.70783
8,0.128333,-1.04212,0.204077
9,0.862577,-0.30431,1.67512
10,0.728324,-0.503798,1.79709
11,0.114637,-1.03887,0.196395
12,0.668787,-0.38859,1.9118
13,0.727722,-0.22311,1.71399
14,0.740765,-0.347026,1.5824
15,0.10097,-1.07475,0.127741
16,-0.000823872,0.241951,2.3248
17,0.316642,0.523252,5.32169
18,0.206035,-0.243788,1.69487
19,0.10097,-1.07414,0.128794
20,1.19897,-0.0684914,2.47275
21,0.680476,-0.153336,1.82459
22,0.0997769,-1.11489,0.0444194
23,0.523383,-0.233012,1.86807
24,0.198692,0.543636,2.80219
25,0.0840958,-0.547676,1.54018
26,0.100972,-1.07414,0.12879
27,0.147992,-0.0425952,3.11329
28,0.132453,-1.0331,0.211495
29,0.671549,-0.155665,1.93534
30,0.0593527,-1.11326,0.0275143
31,0.100973,-1.07414,0.128791
32,0.100962,-1.07416,0.128763
33,0.125226,-0.490456,1.72721
34,0.329445,0.51171,2.89717
35,0.0626085,-0.432157,1.4077
36,0.981955,-0.136611,2.84187
37,0.466557,-0.293797,1.92959
38,0.100982,-1.07413,0.128831
39,0.290478,-0.500402,1.83303
40,0.100984,-1.07412,0.12889
41,0.0556393,-0.476073,1.29868
42,2.147,1.08312,4.92378
43,0.465995,-0.544189,1.82429
44,0.10097,-1.07415,0.128786
45,0.11838,-1.05258,0.193293
46,0.101011,-1.07401,0.129052
47,0.337679,-0.369324,1.8168
49,0.918784,0.790627,3.49384
63,0.10097,-1.07415,0.128787
66,0.791673,-0.0274319,2.76257
76,0.100967,-1.07416,0.128769
78,0.0,0.0,0.0
80,0.10102,-1.0741,0.128892
85,0.100949,-1.07428,0.128318
91,0.0,0.0,0.0
93,1.0307,-0.144621,2.8399
96,0.0,0.0,0.0
98,0.100968,-1.07412,0.128869
100,0.0,0.0,0.0
102,0.100966,-1.07414,0.128802
103,0.100966,-1.07416,0.128767
104,0.0,0.0,0.0
107,0.104395,-1.0708,0.136102
