track_id,X,Y,Z
0,0.184643,-0.287956,3.32613
1,-0.706798,-0.0551438,2.84979
2,0.0361132,-0.0784756,3.34216
3,-0.53409,0.0312195,3.05842
4,-0.63135,0.285907,2.80438
5,-0.41264,0.0414137,3.13379
6,-0.06483,-0.215636,3.35642
7,-0.283282,0.205043,3.01617
8,-0.813061,0.260973,2.66433
9,-0.330314,0.278503,3.12362
10,-0.554464,-0.119599,3.03361
11,-0.392001,-0.00824687,2.7378
12,-0.0493182,-0.376554,3.43169
13,-0.342708,-0.520716,3.25413
14,-0.623702,-0.0271995,2.97617
15,-0.611184,0.155573,2.96719
16,0.182742,-0.108941,3.33028
17,-0.544712,0.259867,2.91401
18,-0.261719,0.208919,2.68669
19,-0.351963,-0.457767,2.73521
20,0.0872617,-0.489404,3.39651
21,-0.189214,-0.403398,2.97464
22,-0.259778,-0.546238,3.34026
23,-0.899779,0.0633833,3.29184
24,0.154209,-0.213463,3.52838
25,-0.729772,0.274627,2.67356
26,-0.971253,-0.635186,7.57391
27,-0.851094,0.194313,3.26292
28,-0.134716,-0.0846805,3.26041
29,-0.366531,0.173695,3.10697
30,-0.881082,-0.356872,6.08938
31,-0.664647,0.228999,2.83404
32,-0.185604,-0.244638,3.25701
33,0.205939,-0.383599,3.38129
34,-2.18021,-1.53502,15.747
35,-0.694596,0.0780076,2.89183
36,-0.245488,0.213973,3.81974
37,-0.426442,-0.220543,1.91577
38,-0.934468,0.0749741,2.63551
39,-0.470546,0.312837,2.86536
40,-0.950788,0.187627,2.92363
41,-0.558523,0.199569,2.3066
42,-0.238288,-0.381985,3.31862
43,-0.159556,-0.428229,2.7765
44,-0.765186,0.175439,2.74551
45,-1.03145,0.126963,3.03527
50,-0.487967,-0.0242438,2.91983
51,-0.912263,0.00622861,2.58281
52,-0.747522,0.252017,0.912544
54,-0.742357,0.0113176,2.66951
55,1.02372,0.0080755,2.95183
63,-0.288734,-0.256202,3.70164
77,0.960399,0.0167444,2.86819
79,-0.729497,0.276862,2.4373
80,-0.390436,0.195478,2.94399
82,-0.650876,0.24042,2.87156
83,-2.66392,1.48023,-1.52271
84,-0.258313,0.0838924,2.01048
86,-0.0993277,-0.725206,4.26608
90,-0.489152,0.0833611,1.54059
92,-0.104959,0.219872,1.25465
94,-0.522675,0.102834,1.48952
95,-0.316175,0.120888,2.05104
96,0.0868902,0.0766867,3.27005
97,-0.465902,-1.9679,19.8345
98,-0.433222,0.0625271,2.8588
99,-0.458111,0.116916,1.31196
100,-0.280289,0.288139,3.02229
101,-0.7348,0.29888,2.59442
102,1.6649,0.376134,3.6934
103,-0.352666,0.305331,2.94193
