track_id,X,Y,Z
0,-0.000166588,0.00025928,0.000787338
1,-0.000179633,0.000387383,0.000746369
2,-0.000290601,0.000162612,0.000896626
3,-0.000175239,0.000418155,0.00075884
4,-0.000131878,0.000265902,0.00124105
5,-0.000234748,0.000281934,0.00111607
6,-0.000149587,0.000328078,0.000970429
7,-0.00027755,0.000219666,0.00102227
8,-0.000163757,0.000336839,0.000738109
9,-0.313361,0.2964,1.07455
10,-0.000160351,0.000238838,0.000502127
11,-0.000231334,0.000603146,0.00161366
12,-0.000166481,0.000359302,0.00086235
13,-0.000250992,0.000255825,0.000742334
14,-0.000221326,0.000425702,0.000806488
15,-0.000153057,0.000375641,0.000746152
16,-0.000151864,0.000258973,0.000577397
17,-0.000192393,0.000224203,0.000631869
18,-0.000200972,0.000274347,0.000574893
19,-0.000393912,0.000607726,0.00147947
20,-0.000292609,0.000549808,0.00102051
21,-0.000103332,0.000331927,0.00102101
22,-8.94957e-05,0.00010126,0.000346212
23,-0.000104995,0.000124215,0.000473472
24,-0.000114752,0.000476576,0.00150213
25,-0.000194802,0.000428985,0.000754075
26,-0.00018462,0.000340998,0.000852885
27,-0.000115923,0.000209249,0.00065357
28,-0.000408077,0.000379348,0.00263354
29,-0.000286599,0.000430765,0.00266957
30,-0.00039645,0.000399994,0.00146852
31,-0.000136711,0.000152271,0.000514241
32,-0.000343423,0.000190922,0.000943007
33,-9.54606e-05,0.000244415,0.000951786
35,-0.00039602,0.000697124,0.00172774
45,-0.000249882,0.000530077,0.000948109
51,-0.00594328,0.00961015,0.0234494
56,1.45795e-05,-7.91323e-05,-0.000448518
57,-9.07596e-05,0.000132459,0.000313901
58,-0.000899144,0.000894058,0.00289621
59,-0.00025032,0.00022735,0.000678342
60,-0.000280687,0.000380804,0.00240712
64,-0.0805787,0.116318,0.323864
65,-0.0796276,0.0765223,0.353287
67,-0.000123158,0.000310138,0.000902993
69,-0.000114476,0.000365473,0.00114196
73,-0.000155168,0.00021153,0.000635211
74,-0.000200686,0.000379768,0.000731208
75,-0.000290538,0.000508979,0.000987256
76,-0.000149355,0.000259197,0.00121627
79,-1.26955,1.90329,5.58993
80,-0.000179564,0.000330793,0.000952217
81,-3.81101e-05,1.90766e-05,0.000111984
82,-2.98533e-06,9.66153e-06,3.74612e-05
83,-0.000208145,0.000190435,0.00120299
