track_id,X,Y,Z
0,-0.0175613,0.052709,1.64839
1,-0.0309435,0.0978842,1.62433
2,-0.118225,0.00952076,1.67169
3,-0.200859,0.0760446,1.623
4,0.0498958,0.171484,1.62139
5,-0.161706,-0.00337761,1.64948
6,0.157604,0.159452,1.61331
7,-0.116589,0.0789883,1.67292
8,0.00498494,-0.135232,1.67647
9,-0.928361,0.100413,3.52933
10,-0.163275,0.167915,1.64455
11,-0.267352,-0.0176754,1.68644
12,0.100246,0.0614734,1.61779
13,-0.0865281,-0.041056,2.62741
14,-0.582353,0.103861,1.62091
15,0.204926,0.109668,1.59
16,-0.288276,0.122185,1.60013
17,0.246564,0.0249641,1.55701
18,-0.618726,0.0636692,1.5803
19,-0.0824948,0.0549937,1.65249
20,-0.432468,-0.0117336,1.63958
21,-0.385692,-0.0776415,1.80345
22,-0.474541,-0.0709186,1.66113
23,-0.432223,0.0788405,1.62627
24,-0.211777,0.136939,1.64316
25,-0.0915371,0.166292,1.59077
26,-0.492803,0.0787544,1.55881
27,-0.351994,0.0726931,1.65131
28,0.0980238,0.113019,1.61632
29,0.226478,-0.0267282,1.5658
30,-0.285224,0.0934159,1.64228
31,0.0176681,-0.00229479,1.64774
32,-0.0941649,-0.0907616,1.69143
33,-0.0640077,-0.0352816,1.65274
34,-0.658735,0.0138161,6.12411
35,-0.0448049,-0.074619,1.14285
36,-1.23795,0.162523,3.4091
37,0.0712346,-0.151275,1.65214
38,0.112898,0.191642,1.61175
39,-0.27319,0.00745024,1.64764
40,-0.488678,0.042684,1.636
41,-0.30826,-0.0881102,1.74631
42,-2.14242,-0.0990877,25.6796
43,-0.651618,0.0127612,1.56064
44,-0.359933,0.117642,1.62573
45,-0.617177,0.00555627,1.56984
46,0.191081,-0.115366,1.5803
47,0.0782269,-0.0673642,1.61476
50,-0.56763,0.0730581,1.46828
51,-0.358495,-0.0227112,1.60101
53,-0.45463,-0.0447291,0.11689
54,-0.458755,-0.0469092,2.85365
60,-0.335607,-0.0323579,0.323922
61,-0.287718,0.0746367,1.54336
62,0.0215929,-0.0478294,1.70188
63,0.914371,-0.383901,4.03974
64,0.0682915,-0.0720009,1.30252
65,-0.493504,-0.0654003,1.90559
66,-0.257487,-0.0560841,3.90389
71,-0.4583,-0.0408932,0.28268
72,0.500206,0.183706,1.69262
73,-0.0163322,-0.134226,1.98316
74,0.17582,-0.154517,1.96335
76,0.0826184,0.00119068,1.53904
77,-0.359353,-0.0632509,0.400322
78,-0.43786,-0.0553766,0.20547
80,0.194104,0.089707,2.37234
81,0.236441,-0.0620703,1.56758
83,-0.388457,0.0775641,1.25461
84,-0.0954369,0.0243126,1.58042
86,0.190311,-0.121271,1.57167
87,-0.357536,0.0472084,1.57179
88,0.00417617,-0.144733,1.67561
91,-0.303337,-0.101893,1.69717
93,-0.094562,-0.125774,1.64873
94,-0.181605,0.147655,1.55496
95,-0.0850485,0.0401631,1.7935
97,-0.487726,0.00483177,1.47252
98,0.252512,0.368434,7.20121
100,-0.297361,0.0745672,1.56873
101,0.25536,0.0287599,1.54421
102,0.0729349,-0.161749,1.63767
103,-0.20113,-0.0605468,1.35719
105,-0.602817,0.0764655,1.42214
106,0.16858,0.165184,1.60326
107,-0.578238,0.0385146,1.53019
108,-0.202576,0.00752042,0.558838
109,0.148969,0.0592657,1.51914
110,-0.00274142,0.163994,1.58113
112,0.0345971,0.231219,1.5567
113,0.0773522,0.0801107,1.47156
114,-0.44248,0.0156478,1.55979
115,-0.0250606,0.0143295,1.61323
116,-0.46901,0.114935,1.30633
117,0.157935,0.252853,1.81861
118,-0.0852106,0.140357,1.72148
