track_id,X,Y,Z
0,-2.35504e-06,3.6312e-06,1.11723e-05
1,-2.91171e-06,6.36176e-06,1.22251e-05
2,-3.4873e-06,1.78371e-06,1.06891e-05
3,-2.83882e-06,6.85746e-06,1.2351e-05
4,-0.00892396,0.0178109,0.0837856
5,-2.5694e-06,2.98743e-06,1.19493e-05
6,-1.94689e-06,4.29539e-06,1.25316e-05
7,-3.31403e-06,2.49314e-06,1.19e-05
8,-2.5598e-06,5.28133e-06,1.15955e-05
9,-0.167323,0.215331,0.601605
10,-2.85952e-06,4.48506e-06,9.83924e-06
11,-2.57842e-06,6.50298e-06,1.62245e-05
12,-2.44635e-06,5.29596e-06,1.2612e-05
13,-3.75783e-06,3.78871e-06,1.13195e-05
14,-3.4345e-06,6.55674e-06,1.23541e-05
15,-2.4884e-06,6.26933e-06,1.23265e-05
16,-2.71515e-06,4.95961e-06,1.12907e-05
17,-2.87045e-06,3.15056e-06,9.5397e-06
18,-3.42116e-06,4.75219e-06,1.03049e-05
19,-4.1403e-06,5.98027e-06,1.42735e-05
20,-4.178e-06,7.76459e-06,1.40729e-05
21,-1.3272e-06,4.20832e-06,1.28009e-05
22,-1.60984e-06,2.09782e-06,8.18489e-06
23,-2.06113e-06,3.12303e-06,1.18896e-05
24,-1.27017e-06,4.46164e-06,1.36072e-05
25,-3.26338e-06,7.25428e-06,1.26173e-05
26,-2.57292e-06,4.69481e-06,1.17997e-05
27,-1.71677e-06,3.02512e-06,9.90839e-06
28,-2.45995e-06,1.98882e-06,1.35729e-05
29,-1.93931e-06,2.63939e-06,1.48469e-05
30,-3.99834e-06,3.81174e-06,1.38819e-05
31,-2.23674e-06,2.61076e-06,9.50847e-06
32,-4.01589e-06,2.03821e-06,1.08577e-05
33,-1.22745e-06,3.14343e-06,1.21517e-05
35,-0.00131758,0.00369321,0.00743661
45,-3.53212e-06,7.21204e-06,1.26941e-05
51,-4.75877e-06,6.51659e-06,1.51931e-05
57,-2.54483e-06,4.65564e-06,1.15755e-05
58,-5.12644e-06,4.76726e-06,1.49499e-05
59,-4.19211e-06,3.7851e-06,1.15415e-05
60,-1.77642e-06,1.97847e-06,1.34834e-05
64,-3.21272e-06,4.24405e-06,1.16848e-05
65,-3.51315e-06,2.94931e-06,1.3865e-05
67,-1.6456e-06,4.23835e-06,1.25509e-05
69,-1.28304e-06,4.09197e-06,1.30234e-05
71,-3.38517e-06,3.3894e-06,1.23343e-05
73,-2.40157e-06,3.52285e-06,1.08601e-05
74,-3.13141e-06,6.12042e-06,1.17583e-05
75,-3.68052e-06,6.3662e-06,1.2128e-05
76,-1.69831,1.13498,5.00365
78,-3.0022e-06,3.53963e-06,1.33358e-05
79,-8.36026e-05,6.16716e-05,0.000230635
80,-7.85123e-07,2.54164e-06,8.90273e-06
81,-2.22314e-06,2.51735e-06,1.75451e-05
82,-6.85092e-06,6.01943e-06,2.80664e-05
83,-7.63785e-06,4.07584e-06,3.21932e-05
