track_id,X,Y,Z
0,0.0155478,0.874855,0.721526
1,0.0155478,0.874855,0.721526
2,0.0155478,0.874855,0.721526
3,0.0155478,0.874855,0.721526
4,0.0155478,0.874855,0.721526
5,0.0155478,0.874855,0.721526
6,0.0155478,0.874855,0.721526
7,0.0155496,0.874862,0.721526
8,0.0155478,0.874855,0.721526
9,0.0155478,0.874855,0.721526
10,0.0155478,0.874855,0.721526
11,0.0155478,0.874855,0.721526
12,0.0155478,0.874855,0.721526
13,0.0155478,0.874855,0.721526
14,0.0155478,0.874855,0.721526
15,0.0155478,0.874855,0.721526
16,0.0901134,3.66115,0.0147648
17,0.0155478,0.874855,0.721526
18,0.0155478,0.874855,0.721526
19,0.0155478,0.874855,0.721526
20,1.19921,6.68736,-0.389075
21,0.0155478,0.874855,0.721526
23,0.0155478,0.874856,0.721526
28,0.0155478,0.874855,0.721526
40,0.0824184,1.3052,0.665861
45,0.0157834,0.876121,0.721232
48,0.0155478,0.874855,0.721526
49,0.0155478,0.874855,0.721527
50,0.0155478,0.874855,0.721526
53,0.0155478,0.874855,0.721526
54,0.0155478,0.874855,0.721527
55,0.0155478,0.874855,0.721526
56,0.0155477,0.874855,0.721527
