track_id,X,Y,Z
0,-2.08885e-06,3.17498e-06,9.86503e-06
1,-2.53204e-06,5.42158e-06,1.05103e-05
2,-3.10916e-06,1.5845e-06,9.52876e-06
3,-2.47903e-06,5.86118e-06,1.06551e-05
4,-1.2803e-06,2.5231e-06,1.15653e-05
5,-2.31905e-06,2.69142e-06,1.06318e-05
6,-1.82427e-06,4.00696e-06,1.16505e-05
7,-2.91966e-06,2.20884e-06,1.04931e-05
8,-2.28312e-06,4.70767e-06,1.03779e-05
9,-0.170947,0.221822,0.633568
10,-2.53063e-06,3.87106e-06,8.64206e-06
11,-2.34983e-06,6.12287e-06,1.51166e-05
12,-2.19381e-06,4.73969e-06,1.12773e-05
13,-3.26494e-06,3.26343e-06,9.85434e-06
14,-3.12772e-06,6.10986e-06,1.14941e-05
15,-2.23087e-06,5.57952e-06,1.10158e-05
16,-2.36382e-06,4.24719e-06,9.79174e-06
17,-2.48608e-06,2.6638e-06,8.23528e-06
18,-3.01539e-06,4.1164e-06,9.05442e-06
19,-3.58193e-06,5.13817e-06,1.22714e-05
20,-3.74019e-06,6.94144e-06,1.25864e-05
21,-1.20589e-06,3.78563e-06,1.1474e-05
22,-1.4429e-06,1.97406e-06,7.68348e-06
23,-1.76007e-06,2.61681e-06,1.05058e-05
24,-1.16281e-06,3.97768e-06,1.19895e-05
25,-2.8931e-06,6.47062e-06,1.12942e-05
26,-2.32582e-06,4.24318e-06,1.06308e-05
27,-1.54771e-06,2.56711e-06,8.59901e-06
28,-2.19986e-06,1.78999e-06,1.19658e-05
29,-1.76267e-06,2.46556e-06,1.35169e-05
30,-3.48317e-06,3.33142e-06,1.20628e-05
31,-2.00193e-06,2.26644e-06,8.39975e-06
32,-3.56918e-06,1.80733e-06,9.67122e-06
33,-1.11813e-06,2.72945e-06,1.05902e-05
35,-1.98387e-06,1.54034e-06,5.12933e-06
45,-3.03971e-06,6.1056e-06,1.08501e-05
51,-3.9829e-06,5.43314e-06,1.27233e-05
53,-1.31934e-06,-1.988e-06,1.02353e-05
56,-0.000988027,0.00186205,0.00693174
57,-2.09145e-06,3.95374e-06,1.01483e-05
58,-4.22066e-06,3.70896e-06,1.21707e-05
59,-3.63595e-06,3.24308e-06,1.00554e-05
60,-1.67164e-06,1.85172e-06,1.20525e-05
63,-4.12925e-06,7.82637e-06,1.45312e-05
64,-3.17649e-06,3.95241e-06,1.05958e-05
65,-3.31265e-06,2.59713e-06,1.2274e-05
67,-1.45081e-06,3.62476e-06,1.07841e-05
69,-1.19977e-06,3.58139e-06,1.13867e-05
71,-3.11494e-06,3.08069e-06,1.1103e-05
73,-2.13717e-06,3.04557e-06,9.52443e-06
74,-2.71799e-06,5.19376e-06,1.00941e-05
75,-3.19793e-06,5.44669e-06,1.04872e-05
76,-1.68799,1.13008,5.00376
78,-2.23083e-06,2.76061e-06,1.05705e-05
79,-2.6276e-06,3.30251e-06,9.84112e-06
80,-1.33432e-06,2.92628e-06,9.9444e-06
81,-1.25925e-06,1.80217e-06,1.18693e-05
82,-1.82514e-06,2.42612e-06,1.03401e-05
83,-2.75641e-06,1.942e-06,1.40011e-05
