track_id,X,Y,Z
0,-0.81971,1.35034,2.96074
1,-0.854038,1.11676,3.20642
2,-0.848295,1.23898,3.06022
3,-0.699769,1.42908,2.80664
4,-0.766036,1.33887,3.04382
5,-0.689788,1.11198,3.29009
6,-0.856865,0.970655,3.38
7,-0.609443,1.38713,2.96522
8,-0.46828,1.38443,2.9109
9,-0.481743,0.629369,2.70026
10,-0.930159,1.21134,3.73731
11,-0.597233,0.870951,2.4203
12,-0.565817,1.45228,2.77947
13,-0.518618,1.51538,2.67227
14,-1.07697,1.45181,6.14118
15,-0.450213,0.838132,2.8625
16,-0.490518,1.45495,2.80255
17,-0.702206,1.10892,4.21728
18,-0.564516,1.26511,2.68275
19,-0.465171,1.26853,3.16949
20,-0.914202,0.6819,3.51074
21,-0.698575,0.894031,3.56782
22,-0.685044,0.663512,3.38609
23,-0.60261,1.48434,2.69255
24,-0.346128,0.69071,2.85821
27,-0.786349,1.45036,2.95904
32,-0.960192,1.11919,3.49525
33,-0.606286,1.25033,3.14174
35,-0.486295,1.04618,2.97075
36,-2.15927,2.63577,10.5676
37,-0.463352,1.47625,2.65642
38,-2.39398,2.74542,14.4017
39,-0.205457,0.56154,1.00048
40,-2.0163,2.45284,15.3276
