track_id,X,Y,Z
0,0.0556194,-0.309661,1.56713
1,0.130934,-0.153303,1.78251
2,-0.215819,-0.652404,4.05051
3,0.613597,-0.386778,1.64694
4,0.0179099,-0.205211,1.38384
5,0.129419,-0.221449,1.7982
6,-0.0540739,-0.0207124,1.86955
7,0.355741,-0.133607,1.73999
8,0.0743321,-0.0421305,0.247947
9,0.739999,-0.209869,1.8252
10,0.566171,-0.434996,1.75627
11,2.69419e-05,-1.50859e-05,0.000180407
12,0.540812,-0.419224,2.06036
13,0.59433,-0.14865,1.89421
14,0.633835,-0.192423,1.76697
15,-0.00491753,-0.00452186,0.132891
16,-0.156885,-0.0337439,2.19752
17,0.00881956,-1.46504,5.4996
18,0.0464824,-0.129744,1.77932
19,3.29833e-06,-3.67852e-06,2.0079e-05
20,1.02302,-0.437343,2.59168
21,0.511827,-0.141822,1.92152
22,-0.000484374,-0.00227816,0.0213154
23,0.365712,-0.230442,1.97725
24,0.000447616,-0.0424839,2.94299
25,-0.0655181,-0.265071,1.29729
26,3.21278e-06,-2.11818e-06,1.37945e-05
27,-0.0747271,-0.716301,3.13102
28,0.0775545,-0.027998,0.253887
29,0.519374,-0.205488,2.09437
30,0.131737,-0.0777518,0.377912
31,3.46838e-06,-2.0854e-06,1.35556e-05
32,1.07164e-06,-8.34657e-07,5.75883e-06
33,-0.038477,-0.338904,1.59882
34,0.129462,-0.130439,3.26547
35,-0.0769449,-0.118625,1.26898
36,0.766806,-0.675863,2.80825
37,0.295508,-0.305817,1.94068
38,6.75013e-06,-5.62546e-06,3.04745e-05
39,0.111492,-0.383183,1.59842
40,4.30993e-06,-7.42041e-06,3.14464e-05
41,-0.0975899,-0.109092,1.3954
42,1.85955,-0.803237,5.2256
43,0.306449,-0.47856,1.78726
44,2.73739e-06,-2.36045e-06,1.2735e-05
45,1.75419e-05,-1.90293e-05,7.83526e-05
46,1.39424e-05,-1.08797e-05,0.000121502
47,0.168308,-0.300947,1.78051
49,0.675554,-0.233735,3.8038
62,4.6635e-06,-2.36041e-05,0.000140208
63,2.62393e-06,-2.33132e-06,1.18446e-05
66,0.532873,-0.612893,2.96276
76,0.0234219,-0.045181,0.55904
77,0.0733462,-0.0582552,0.223606
78,-0.017929,-0.0591227,0.229011
80,8.07868e-06,-4.09109e-06,2.44888e-05
85,-0.00267287,-0.0647845,0.211793
91,0.0,0.0,0.0
93,0.829263,-0.718626,2.91446
96,0.0,0.0,0.0
98,1.46453e-06,-7.60869e-06,3.39975e-05
100,0.0,0.0,0.0
102,1.63913e-06,-2.76185e-06,1.55375e-05
103,2.07244e-06,-2.69698e-06,9.92709e-06
104,0.0,0.0,0.0
