track_id,X,Y,Z
0,4.2629,-5.57664,57.5458
2,-0.00039864,0.00034422,-0.0261866
3,0.00478194,-0.000204862,-0.0276392
4,0.00404191,-0.00213814,-0.0180391
5,0.00340914,-0.000479042,-0.0256182
6,0.000534289,0.00170048,-0.0280932
7,0.0015678,-0.00146179,-0.0160729
8,0.00674802,-0.00219019,-0.0220006
9,0.00248259,-0.00261288,-0.0244864
10,0.0041809,0.00103031,-0.0225308
11,0.00177471,2.21928e-06,-0.0132797
12,0.000679485,0.00371292,-0.0341127
13,0.00260108,0.00382532,-0.0229238
14,0.00502471,0.000385281,-0.0239575
15,0.0054166,-0.00137416,-0.0267019
16,-0.00117559,0.000437493,-0.0226512
17,0.00404604,-0.00216545,-0.0223122
18,0.000936739,-0.00176733,-0.0206494
19,0.00124952,0.00161167,-0.00955183
20,-1.09925e-05,0.00202123,-0.0158745
21,0.000926175,0.00211772,-0.015067
22,0.00119062,0.000811678,-0.00732903
23,1.68421,-0.0308001,-6.13019
24,-0.00116773,0.00172058,-0.0343467
25,0.00444284,-0.00191201,-0.0163521
26,0.00673688,0.000412085,-0.0219123
27,1.78025,-0.340672,-6.8646
28,0.000852785,-0.000119793,-0.014162
29,0.00280484,-0.00161426,-0.0241075
30,-0.00169831,-0.000897138,0.0106658
31,0.0050172,-0.00191667,-0.0216067
32,0.00129924,0.00172375,-0.022879
33,-0.00155916,0.00271766,-0.024731
34,-0.00155863,-0.000831288,0.00811085
35,-0.00143835,-0.000778783,0.0116995
36,-0.00181858,0.00103032,0.0313687
37,0.000830537,0.000519136,-0.00410863
38,0.00670769,-0.00023968,-0.0186204
39,0.00277403,-0.00221189,-0.0175115
40,2.75888,-0.321471,-8.91407
41,0.00414249,-0.00140838,-0.0271423
42,0.00205749,0.00293103,-0.0254864
43,0.000520373,0.00142123,-0.00963904
44,0.00570877,-0.00123326,-0.0206981
45,2.99699,-0.149437,-8.94845
50,0.00340465,0.000307694,-0.0215361
51,0.00610698,0.000366861,-0.0172772
82,0.00224327,-0.000733844,-0.00666757
84,0.000668549,-0.000127803,-0.00382197
86,0.0,0.0,0.0
90,0.0199119,0.15491,-1.16225
94,0.0,0.0,0.0
96,0.000566514,-0.000559417,-0.0048131
97,0.00209905,-0.000647168,-0.00594209
98,0.00209788,-0.000459672,-0.0132653
100,0.091309,0.136005,-2.3573
101,0.00507135,-0.00139619,-0.0182171
103,0.00127045,-0.000479824,-0.00367218
