track_id,X,Y,Z
0,0.0519785,-0.29717,1.49577
1,0.119529,-0.138474,1.65418
2,-0.247777,-0.702123,4.34732
3,0.550201,-0.34599,1.47189
4,0.0166464,-0.225096,1.51977
5,0.139515,-0.243965,1.93811
6,-0.0540739,-0.0207124,1.86955
7,0.370905,-0.142075,1.82457
8,0.0665036,-0.0377959,0.221403
9,0.66749,-0.1843,1.6534
10,0.501291,-0.383514,1.55176
11,0.00228761,-0.00129133,0.015343
12,0.5194,-0.402681,1.96251
13,0.551803,-0.139851,1.76238
14,0.610367,-0.188043,1.70437
15,-0.00627203,-0.00607974,0.174901
16,-0.0385805,-0.0099654,0.549476
17,-0.0323734,-1.60147,5.90762
18,0.043467,-0.119825,1.6586
19,0.000204184,-0.000245756,0.00133147
20,1.0387,-0.449309,2.62217
21,0.488878,-0.13346,1.83469
22,-0.00151623,-0.00766679,0.0713782
23,0.360679,-0.22689,1.95809
24,0.0021233,-0.0416743,2.67248
25,-0.0492579,-0.19548,0.952338
26,0.00017646,-0.000114577,0.000754627
27,-0.0907599,-0.796023,3.37992
28,0.0724788,-0.0266405,0.236746
29,0.492317,-0.195608,1.98785
30,0.119836,-0.071519,0.343511
31,0.000195351,-0.000114546,0.000755878
32,6.1106e-05,-4.47298e-05,0.000314841
33,-0.0400363,-0.312712,1.46737
34,0.12854,-0.137351,3.31145
35,-0.0578532,-0.0847946,0.915638
36,0.807743,-0.714319,2.95135
37,0.303022,-0.314238,2.01074
38,0.000490719,-0.000419389,0.00222521
39,0.108474,-0.381218,1.5767
40,0.00024583,-0.000435146,0.00183757
41,-0.0822346,-0.102042,1.19109
42,1.9009,-0.805511,5.32972
43,0.286681,-0.452258,1.67965
44,0.00016008,-0.000142918,0.000760438
45,0.00175954,-0.00193688,0.0078758
46,0.000985809,-0.000782643,0.00877997
47,0.173968,-0.314021,1.86324
49,0.686773,-0.218876,3.76551
62,0.000294596,-0.00151343,0.00906521
63,0.000140559,-0.000121616,0.000626137
66,0.550938,-0.629073,3.15153
76,0.0271335,-0.0382141,0.43564
77,0.0786052,-0.0640659,0.235822
78,-0.0195197,-0.0651351,0.238038
80,0.00052147,-0.000256695,0.00156345
85,-0.00382697,-0.0680874,0.213089
91,0.0,0.0,0.0
93,0.84631,-0.684389,2.94148
96,0.0,0.0,0.0
98,7.78346e-05,-0.000378336,0.00172492
100,0.0,0.0,0.0
102,8.96702e-05,-0.000152986,0.000865473
103,0.00010442,-0.000136143,0.000505858
104,0.0,0.0,0.0
107,0.00432376,-0.00159585,0.011035
