track_id,X,Y,Z
0,-2.18589,-0.088263,9.19336
1,-0.49937,0.242184,8.87493
2,-2.16629,-0.416659,8.28531
3,-2.13112,0.656809,8.77851
4,-1.34058,0.792386,8.77176
5,-1.78027,-0.193009,8.37913
6,-1.25284,-0.394087,8.35987
7,-0.0649008,0.113993,8.38563
8,-0.31542,-0.601684,8.26996
9,-0.834799,-0.0719759,8.39871
10,-2.50642,0.405111,8.6247
11,-0.196372,0.930952,8.55182
12,-1.30775,0.761833,11.0597
13,-0.748154,-0.482463,10.3434
14,-1.06883,0.192063,6.03262
15,-0.302107,-0.178213,8.22743
16,-2.67474,0.0948489,8.29261
17,-1.61089,0.5975,8.72881
18,-0.681862,0.824186,8.59237
19,-3.34947,0.190808,8.05895
20,-1.15269,0.274414,8.61635
21,-2.039,0.404191,8.67813
22,-0.838403,-0.151921,6.19521
23,-2.91474,1.02599,13.3264
24,-1.28651,-0.0567079,5.86779
25,-2.49633,-0.399577,7.22875
26,-1.68743,-0.215936,10.3081
27,-3.41979,-0.673634,9.36951
29,-0.25366,0.196902,7.95569
31,-1.41561,-0.639956,9.06398
32,-1.40934,-0.307119,6.59686
33,-1.27979,-0.534999,7.61193
34,-3.34231,-0.267211,8.55921
36,2.84695,-0.313233,1.0382
48,-1.40726,0.823166,8.86603
52,-1.09922,0.2865,9.84993
53,-2.02746,0.227709,8.66456
54,-0.701824,-0.388215,8.13735
