,nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,rmse,radio,giros
0,5,19,25,15,3,0.03437533193432876,0.1,4.0
0,5,19,26,7,2,0.022997216549890898,0.1,4.0
0,5,19,27,7,2,0.01819551179654305,0.1,4.0
0,5,19,28,7,2,0.10730437187392011,0.1,4.0
0,5,19,29,15,0,inf,0.1,4.0
0,5,19,30,8,0,inf,0.1,4.0
0,5,19,31,14,2,0.035909954239740416,0.1,4.0
0,5,19,32,18,3,0.02273956523291751,0.1,4.0
0,5,19,33,11,3,0.03081056035725116,0.1,4.0
0,5,19,34,10,2,0.0636071969737283,0.1,4.0
0,5,19,35,11,2,0.038021816685712195,0.1,4.0
0,5,19,36,15,2,0.08201838312151433,0.1,4.0
0,5,19,37,12,2,0.10541577586289896,0.1,4.0
0,5,19,38,10,0,inf,0.1,4.0
0,5,19,39,11,2,0.07842999286958963,0.1,4.0
0,5,19,40,14,3,0.027499622241684014,0.1,4.0
0,5,19,41,11,2,0.028543790181071393,0.1,4.0
0,5,19,42,17,3,0.027936076519691263,0.1,4.0
0,5,19,43,15,2,0.06570746308623293,0.1,4.0
0,5,19,44,17,3,0.02388265101800479,0.1,4.0
0,5,19,45,18,3,0.08274208505760962,0.1,4.0
0,5,19,46,11,2,0.11313125003686408,0.1,4.0
0,5,19,47,11,2,0.04895061833287395,0.1,4.0
0,5,19,48,10,2,0.04712939762878121,0.1,4.0
0,5,19,49,8,2,0.11669980680711683,0.1,4.0
0,5,19,50,18,3,0.029859462095170874,0.1,4.0
0,5,19,51,14,2,0.1051817948033349,0.1,4.0
0,5,19,52,14,3,0.024765248380467658,0.1,4.0
0,5,19,53,16,2,0.0761948737378374,0.1,4.0
0,5,19,54,7,0,inf,0.1,4.0
0,5,19,55,10,2,0.08517733084076157,0.1,4.0
0,5,19,56,13,2,0.03709040443406286,0.1,4.0
0,5,19,57,11,3,0.08447093413538848,0.1,4.0
0,5,19,58,8,2,0.1009957305546052,0.1,4.0
0,5,19,59,16,2,0.07819513893845481,0.1,4.0
0,5,19,60,10,2,0.07081968035501213,0.1,4.0
0,5,19,61,8,3,0.027606770929523967,0.1,4.0
0,6,11,6,11,5,0.049953299533953756,0.1,4.0
0,6,11,7,18,3,0.04493607078111345,0.1,4.0
0,6,11,8,18,0,inf,0.1,4.0
0,6,11,9,15,2,0.031023917911451204,0.1,4.0
0,6,11,10,14,2,0.0037465122143990337,0.1,4.0
0,6,11,11,21,3,0.0806943242058117,0.1,4.0
0,6,11,12,18,0,inf,0.1,4.0
0,6,11,13,16,2,0.0673714638698863,0.1,4.0
0,6,11,14,7,2,0.05229468587172181,0.1,4.0
0,6,11,15,12,3,0.060906808970428244,0.1,4.0
0,6,11,16,15,2,0.07444541990043474,0.1,4.0
0,6,11,17,14,3,0.04800285420283427,0.1,4.0
0,6,11,18,13,2,0.009165265271296574,0.1,4.0
0,6,11,19,13,2,0.08742576586162765,0.1,4.0
0,6,11,20,8,2,0.11531160382033717,0.1,4.0
0,6,11,21,9,3,0.0204991877337727,0.1,4.0
0,6,11,22,9,2,0.05470623314374984,0.1,4.0
0,6,11,23,17,3,0.08707016844156737,0.1,4.0
0,6,11,24,8,2,0.050012648535253,0.1,4.0
0,6,11,25,15,2,0.0016965836024454561,0.1,4.0
0,6,11,26,7,2,0.06317532275899967,0.1,4.0
0,6,11,27,7,2,0.0335445442998174,0.1,4.0
0,6,11,28,7,2,0.06472432165282443,0.1,4.0
0,6,11,29,15,0,inf,0.1,4.0
0,6,11,30,8,0,inf,0.1,4.0
0,6,11,31,14,2,0.09874182623471539,0.1,4.0
0,6,11,32,18,2,0.021599853881298536,0.1,4.0
0,6,11,33,11,2,0.053384949790526215,0.1,4.0
0,6,11,34,10,2,0.011867140877367843,0.1,4.0
0,6,11,35,11,2,0.10085368868068711,0.1,4.0
0,6,11,36,15,2,0.030278327025153873,0.1,4.0
0,6,11,37,12,2,0.04363686424844715,0.1,4.0
0,6,11,38,10,0,inf,0.1,4.0
0,6,11,39,11,3,0.06532433621090855,0.1,4.0
0,6,11,40,14,3,0.07326263578257423,0.1,4.0
0,6,11,41,11,2,0.02319626591528906,0.1,4.0
0,6,11,42,17,2,0.037736125283073296,0.1,4.0
0,6,11,43,15,2,0.038271103550774954,0.1,4.0
0,6,11,44,17,2,0.028933020343902993,0.1,4.0
0,6,11,45,18,2,0.10282748121191154,0.1,4.0
0,6,11,46,11,2,0.05889744348988046,0.1,4.0
0,6,11,47,11,2,0.11261233595381293,0.1,4.0
0,6,11,48,10,3,0.06739105792594462,0.1,4.0
0,6,11,49,8,2,0.06495975071075638,0.1,4.0
0,6,11,50,18,2,0.002719334813261254,0.1,4.0
0,6,11,51,14,2,0.04340288318888308,0.1,4.0
0,6,11,52,14,2,0.10041793387402287,0.1,4.0
0,6,11,53,16,3,0.012271273827260858,0.1,4.0
0,6,11,54,7,0,inf,0.1,4.0
0,6,11,55,10,2,0.06118303284857746,0.1,4.0
0,6,11,56,13,2,0.014649651662297591,0.1,4.0
0,6,11,57,11,2,0.04293011146257886,0.1,4.0
0,6,11,58,8,2,0.07103296297213935,0.1,4.0
0,6,11,59,16,2,0.050758779402996834,0.1,4.0
0,6,11,60,10,2,0.09797808685196918,0.1,4.0
0,6,11,61,8,2,0.07950054868707201,0.1,4.0
0,7,18,7,18,12,0.08190025688425992,0.1,4.0
0,7,18,8,18,0,inf,0.1,4.0
0,7,18,9,15,3,0.044263675522723686,0.1,4.0
0,7,18,10,14,2,0.07491571527942054,0.1,4.0
0,7,18,11,21,3,0.07716154095040256,0.1,4.0
0,7,18,12,18,0,inf,0.1,4.0
0,7,18,13,16,3,0.027914235161532432,0.1,4.0
0,7,18,14,7,3,0.04752811611924167,0.1,4.0
0,7,18,15,12,3,0.0705782411314655,0.1,4.0
0,7,18,16,15,3,0.0751656524708792,0.1,4.0
0,7,18,17,14,3,0.05060411348349239,0.1,4.0
0,7,18,18,13,2,0.08782749276511614,0.1,4.0
0,7,18,19,13,3,0.023809977631046805,0.1,4.0
0,7,18,20,8,3,0.06448707170284164,0.1,4.0
0,7,18,21,9,2,0.04915230040268015,0.1,4.0
0,7,18,22,9,3,0.10294232508770935,0.1,4.0
0,7,18,23,17,2,0.0944819688936056,0.1,4.0
0,7,18,24,8,2,0.08111543128250787,0.1,4.0
0,7,18,25,15,3,0.08749639937068694,0.1,4.0
0,7,18,26,7,3,0.058261119459386855,0.1,4.0
0,7,18,27,7,2,0.04511768319400222,0.1,4.0
0,7,18,28,7,2,0.01393790584099519,0.1,4.0
0,7,18,29,15,0,inf,0.1,4.0
0,7,18,30,8,0,inf,0.1,4.0
0,7,18,31,14,2,0.0023487912592562443,0.1,4.0
0,7,18,32,18,3,0.04813154608743951,0.1,4.0
0,7,18,33,11,2,0.07104633501736102,0.1,4.0
0,7,18,34,10,2,0.09052936837118752,0.1,4.0
0,7,18,35,11,2,0.0002369288132844094,0.1,4.0
0,7,18,36,15,3,0.061475842158236774,0.1,4.0
0,7,18,37,12,2,0.0671570303639023,0.1,4.0
0,7,18,38,10,0,inf,0.1,4.0
0,7,18,39,11,2,0.10535216426704874,0.1,4.0
0,7,18,40,14,3,0.06332871996629696,0.1,4.0
0,7,18,41,11,2,0.055465961578530565,0.1,4.0
0,7,18,42,17,2,0.04092610221074633,0.1,4.0
0,7,18,43,15,2,0.1052055885267218,0.1,4.0
0,7,18,44,17,3,0.08031816513899713,0.1,4.0
0,7,18,45,18,3,0.09216153959751161,0.1,4.0
0,7,18,46,11,2,0.019764784003939107,0.1,4.0
0,7,18,47,11,3,0.08242661333771117,0.1,4.0
0,7,18,48,10,2,0.07405156902624033,0.1,4.0
0,7,18,49,8,2,0.0960625334580113,0.1,4.0
0,7,18,50,18,2,0.07594289268055832,0.1,4.0
0,7,18,51,14,3,0.027484749624486413,0.1,4.0
0,7,18,52,14,2,0.09384890951829972,0.1,4.0
0,7,18,53,16,3,0.05929412745226592,0.1,4.0
0,7,18,54,7,0,inf,0.1,4.0
0,7,18,55,10,2,0.08470319896403267,0.1,4.0
0,7,18,56,13,3,0.064685955522772,0.1,4.0
0,7,18,57,11,2,0.035732116031240824,0.1,4.0
0,7,18,58,8,2,0.0076292645216802235,0.1,4.0
0,7,18,59,16,3,0.05699252868962756,0.1,4.0
0,7,18,60,10,2,0.12149825296742445,0.1,4.0
0,7,18,61,8,2,0.08024873680269762,0.1,4.0
0,8,18,8,18,2,0.001930628423351552,0.1,4.0
0,8,18,9,15,0,inf,0.1,4.0
0,8,18,10,14,0,inf,0.1,4.0
0,8,18,11,21,0,inf,0.1,4.0
0,8,18,12,18,2,0.002620323238656054,0.1,4.0
0,8,18,13,16,0,inf,0.1,4.0
0,8,18,14,7,0,inf,0.1,4.0
0,8,18,15,12,0,inf,0.1,4.0
0,8,18,16,15,0,inf,0.1,4.0
0,8,18,17,14,0,inf,0.1,4.0
0,8,18,18,13,0,inf,0.1,4.0
0,8,18,19,13,0,inf,0.1,4.0
0,8,18,20,8,0,inf,0.1,4.0
0,8,18,21,9,0,inf,0.1,4.0
0,8,18,22,9,0,inf,0.1,4.0
0,8,18,23,17,0,inf,0.1,4.0
0,8,18,24,8,0,inf,0.1,4.0
0,8,18,25,15,0,inf,0.1,4.0
0,8,18,26,7,0,inf,0.1,4.0
0,8,18,27,7,0,inf,0.1,4.0
0,8,18,28,7,0,inf,0.1,4.0
0,8,18,29,15,2,0.0005941260045313895,0.1,4.0
0,8,18,30,8,2,0.001052533563764016,0.1,4.0
0,8,18,31,14,0,inf,0.1,4.0
0,8,18,32,18,0,inf,0.1,4.0
0,8,18,33,11,0,inf,0.1,4.0
0,8,18,34,10,0,inf,0.1,4.0
0,8,18,35,11,0,inf,0.1,4.0
0,8,18,36,15,0,inf,0.1,4.0
0,8,18,37,12,0,inf,0.1,4.0
0,8,18,38,10,2,0.0024738728847507312,0.1,4.0
0,8,18,39,11,0,inf,0.1,4.0
0,8,18,40,14,0,inf,0.1,4.0
0,8,18,41,11,0,inf,0.1,4.0
0,8,18,42,17,0,inf,0.1,4.0
0,8,18,43,15,0,inf,0.1,4.0
