,nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,overlap,label,rmse,radio,giros
0,VID_20220217_101324_mod4.ply,35,VID_20220217_101324_mod4.ply,35,35,35,True,4.8662295731378514e-17,0.3,8.0
1,VID_20220217_101324_mod4.ply,35,VID_20220217_101324_mod6.ply,35,35,35,True,0.0026027721002488363,0.3,8.0
2,VID_20220217_101324_mod4.ply,35,VID_20220217_101324_mod8.ply,35,35,35,True,0.0020205054304512065,0.3,8.0
3,VID_20220217_101324_mod4.ply,35,VID_20220217_131129_mod4.ply,19,6,0,False,0.10367717176923355,0.3,8.0
4,VID_20220217_101324_mod4.ply,35,VID_20220217_131129_mod6.ply,19,6,0,False,0.09695216746229136,0.3,8.0
5,VID_20220217_101324_mod4.ply,35,VID_20220217_131129_mod8.ply,19,6,0,False,0.05908010263437151,0.3,8.0
6,VID_20220217_101324_mod4.ply,35,VID_20220217_134059_mod4.ply,32,6,0,False,0.011205816791650886,0.3,8.0
7,VID_20220217_101324_mod4.ply,35,VID_20220217_134059_mod6.ply,30,8,0,False,0.013784727239277426,0.3,8.0
8,VID_20220217_101324_mod4.ply,35,VID_20220217_134059_mod8.ply,30,6,0,False,0.006494637388984536,0.3,8.0
9,VID_20220217_101324_mod4.ply,35,VID_20220217_143010_mod4.ply,28,6,0,False,0.008661351208007172,0.3,8.0
10,VID_20220217_101324_mod4.ply,35,VID_20220217_143010_mod6.ply,25,5,0,False,0.03234435924856925,0.3,8.0
11,VID_20220217_101324_mod4.ply,35,VID_20220217_143010_mod8.ply,25,5,0,False,0.01223197649391083,0.3,8.0
12,VID_20220217_101324_mod6.ply,35,VID_20220217_101324_mod6.ply,35,35,35,True,1.0508907486089227e-16,0.3,8.0
13,VID_20220217_101324_mod6.ply,35,VID_20220217_101324_mod8.ply,35,35,35,True,0.0024911511846680166,0.3,8.0
14,VID_20220217_101324_mod6.ply,35,VID_20220217_131129_mod4.ply,19,6,0,False,0.05950045530228901,0.3,8.0
15,VID_20220217_101324_mod6.ply,35,VID_20220217_131129_mod6.ply,19,6,0,False,0.09600121721507364,0.3,8.0
16,VID_20220217_101324_mod6.ply,35,VID_20220217_131129_mod8.ply,19,6,0,False,0.09902470224437435,0.3,8.0
17,VID_20220217_101324_mod6.ply,35,VID_20220217_134059_mod4.ply,32,6,0,False,0.009826993021799218,0.3,8.0
18,VID_20220217_101324_mod6.ply,35,VID_20220217_134059_mod6.ply,30,6,0,False,0.008713983276432814,0.3,8.0
19,VID_20220217_101324_mod6.ply,35,VID_20220217_134059_mod8.ply,30,6,0,False,0.006473672209900072,0.3,8.0
20,VID_20220217_101324_mod6.ply,35,VID_20220217_143010_mod4.ply,28,5,0,False,0.010594471571075237,0.3,8.0
21,VID_20220217_101324_mod6.ply,35,VID_20220217_143010_mod6.ply,25,5,0,False,0.033413138114707815,0.3,8.0
22,VID_20220217_101324_mod6.ply,35,VID_20220217_143010_mod8.ply,25,5,0,False,0.012620074029917733,0.3,8.0
23,VID_20220217_101324_mod8.ply,35,VID_20220217_101324_mod8.ply,35,35,35,True,6.651272387122109e-17,0.3,8.0
24,VID_20220217_101324_mod8.ply,35,VID_20220217_131129_mod4.ply,19,6,0,False,0.11102885825934121,0.3,8.0
25,VID_20220217_101324_mod8.ply,35,VID_20220217_131129_mod6.ply,19,6,0,False,0.09723117838130718,0.3,8.0
26,VID_20220217_101324_mod8.ply,35,VID_20220217_131129_mod8.ply,19,6,0,False,0.09141944397913283,0.3,8.0
27,VID_20220217_101324_mod8.ply,35,VID_20220217_134059_mod4.ply,32,6,0,False,0.009975705966659492,0.3,8.0
28,VID_20220217_101324_mod8.ply,35,VID_20220217_134059_mod6.ply,30,6,0,False,0.008971317639793466,0.3,8.0
