nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,label,rmse,radio,giros
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_0_6.ply, 31, 31, True, 4.009645593809447e-16, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_1_7.ply, 30, 22, True, 0.03844690246727086, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_2_8.ply, 31, 16, True, 0.18763595842026806, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_3_9.ply, 28, 24, True, 0.031079921636471133, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_4_10.ply, 33, 27, True, 0.08873796438591258, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_5_11.ply, 29, 19, True, 0.059402744762566094, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_6_12.ply, 30, 24, True, 0.04212215944220314, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_7_13.ply, 23, 19, True, 0.02644596617978857, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_8_14.ply, 27, 20, True, 0.033802491358587414, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_9_15.ply, 22, 12, True, 0.267335226816339, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_10_16.ply, 21, 17, True, 0.038237185298385414, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_11_17.ply, 21, 15, True, 0.039744296197038946, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_12_18.ply, 23, 17, True, 0.03079315469039258, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_13_19.ply, 25, 16, True, 0.04616194648696568, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_14_20.ply, 26, 17, True, 0.09273015314517791, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_15_21.ply, 25, 16, True, 0.05516016312395243, 0.7, 8.0
VID_20220217_101324_mod4_0_6.ply, 31, VID_20220217_101324_mod4_16_22.ply, 24, 16, True, 0.11572062548161871, 0.7, 8.0
