track_id,X,Y,Z
1,-0.0136249,0.145937,0.414231
2,-0.000288684,-3.90948e-05,0.00560462
3,-0.0169168,0.0822563,0.392006
4,-0.464232,0.97715,9.27369
5,0.0273696,0.115773,0.708195
6,0.0109796,0.126295,0.402285
7,0.0259809,0.00294008,0.199236
8,0.0327305,-0.00171203,0.183866
9,0.00649241,0.0238416,0.817427
10,0.0755826,-0.0261726,0.435678
11,0.0561956,-0.0311678,0.287849
12,0.00919077,-0.0199664,0.394856
13,0.0200053,-0.0638933,0.40444
14,0.0283557,-0.0404752,0.271689
15,0.00314257,0.0963492,0.39022
16,-0.00719004,0.0227965,0.375274
17,0.0218146,0.0445869,0.282897
18,0.0267189,0.0871149,0.405191
19,0.013075,0.08209,0.305774
20,-0.0129566,-0.0253675,0.397503
21,0.0565782,-0.0405879,0.324866
22,0.0498394,-0.00980501,0.417805
23,-0.0101921,-0.0468215,0.395669
24,-0.0140761,-0.0840138,0.433777
25,-0.0174121,0.128347,0.397023
26,0.0877622,-0.0148005,0.425145
27,0.00563893,-0.0799117,0.427597
28,-0.026399,0.37817,1.99738
29,0.0318935,0.0325405,0.31589
30,0.0208633,-0.0476772,0.384025
31,0.0570765,-0.0201432,0.561136
32,0.0092964,0.052257,0.381129
33,0.0118211,0.00768248,0.147746
35,0.0309178,0.0213342,0.40291
36,0.0587484,-0.0492293,0.437668
37,-0.0233809,-0.0654288,0.398754
38,-0.0159843,0.0643648,0.380955
40,-0.0564026,0.172826,0.447697
41,-0.0229502,-0.00419313,0.388348
42,-0.0953694,0.0984342,1.25563
45,-0.198921,0.0337935,7.75692
47,-0.0496881,0.0952202,0.684772
48,-0.0120136,0.0109002,0.377043
52,0.00163164,-0.0756867,0.389428
58,0.0306147,-0.0021293,0.166884
59,0.0370838,-0.0615006,0.418639
61,0.00356256,0.0120342,0.392292
62,0.0149746,0.0697293,0.396907
64,0.0174532,0.106537,0.408457
66,0.0295301,0.0631166,0.409734
67,0.0331368,0.0413624,0.408764
68,0.0672593,-0.00526521,0.434562
70,0.0527651,0.00453805,0.419695
71,0.0610865,-0.0538839,0.402892
73,0.0357578,-0.0144994,0.400149
74,-0.0204423,-0.0798733,0.41284
75,-0.0186696,0.0440877,0.382013
77,0.035855,0.0258412,0.436585
80,0.0710001,-0.0277528,0.40595
81,0.039509,-0.143022,0.360731
82,0.019679,-0.0343308,0.400384
83,-0.0237936,0.1062,0.393986
