track_id,X,Y,Z
2,0.00578778,-0.00615071,0.40414
3,-0.0808138,0.00327147,0.460059
4,-0.104351,0.0617527,0.488528
5,-0.0615455,0.0101355,0.468429
6,-0.00977642,-0.0299044,0.458153
7,-0.0369026,0.0527392,0.499352
8,-17.3801,6.06835,57.3772
9,5.43027,-6.45906,-55.2707
10,-0.0881367,-0.0202141,0.48662
11,-0.046493,-0.0109198,0.470943
12,-0.0100484,-0.0573414,0.453934
13,-0.0532379,-0.0837735,0.487401
14,-0.0987348,-0.00700684,0.471569
15,-0.0934179,0.0239486,0.451013
16,0.031242,-0.0099874,0.488417
17,-0.0803463,0.0449005,0.450077
18,-0.0148088,0.0451195,0.479396
19,-0.0420972,-0.107762,0.478916
20,0.0100162,-0.072936,0.471347
21,-0.0166729,-0.0777776,0.468883
22,-0.0398792,-0.085906,0.464101
23,-0.152417,0.0151757,0.464071
24,0.0164648,-0.0295891,0.455766
25,-0.125364,0.0576957,0.480402
26,-0.146061,-0.00720452,0.473901
27,-0.144867,0.0385855,0.459748
28,-0.0176208,-0.0084476,0.482982
29,-0.05226,0.0330415,0.463567
30,-0.133161,0.00415121,0.456143
31,-0.108202,0.0436881,0.472485
32,-0.0262156,-0.0353529,0.462356
33,0.0299859,-0.0545316,0.483792
34,-0.186365,0.010742,0.488178
35,-0.110206,0.0090001,0.457525
36,-0.0492912,0.067591,0.492053
37,-0.021687,-0.115427,0.492831
38,-0.169782,0.00828657,0.474791
39,-0.0673526,0.0620457,0.466677
40,-0.170213,0.0425417,0.470894
41,-0.0695134,0.0239807,0.452623
42,-0.0366794,-0.0602264,0.471214
43,-0.00660936,-0.0978829,0.478961
44,-0.125769,0.0276069,0.455727
45,-0.187733,0.0316218,0.477979
50,-0.0723407,-0.00630497,0.479393
51,-0.168078,-0.00677427,0.489431
52,-0.119447,-0.00963002,0.505841
54,-0.122991,-0.00581359,0.478282
63,-0.0552345,-0.0133907,0.498144
73,0.312328,-0.222824,0.61423
77,0.196225,0.00748486,0.497791
79,-0.126859,0.0576804,0.486733
80,-0.0515823,0.0319014,0.460039
82,-0.102992,0.0597108,0.480234
83,0.303402,-0.189626,0.554163
84,0.016531,-0.0310539,0.457084
86,-0.0356665,-0.0615694,0.470666
90,-0.0098057,-0.0302252,0.454094
94,-0.027679,-0.0373308,0.476164
96,0.0202477,0.0175193,0.553797
97,-0.101716,0.0411301,0.444658
98,-0.0623075,0.00723918,0.481301
99,0.0320478,-0.0347248,0.545871
100,-0.0377939,0.0509887,0.506161
101,-0.152313,0.0650176,0.587897
103,-0.0474228,0.0526288,0.478545
