track_id,X,Y,Z
1,-0.00563483,0.0211853,0.364561
2,-4.91421,0.138724,67.7226
3,-0.0535048,0.0191816,0.468516
4,0.0108067,0.0366238,0.35238
5,-0.0402731,-0.00112417,0.42933
6,0.0137452,0.0142353,0.138634
7,-0.0146318,0.01492,0.206451
8,0.000599693,-0.0152585,0.219648
10,-0.0275872,0.029693,0.286159
11,-1.72609,-0.157851,10.8807
12,0.0274419,0.0131475,0.467112
13,-0.0522072,-0.0143523,0.38752
14,-0.0171053,0.00339475,0.0472244
15,0.0409485,0.0235615,0.3354
16,-0.0187554,0.0111092,0.10768
17,0.048271,0.00734669,0.31174
18,-0.0671233,0.00746995,0.170534
19,-0.579173,0.253401,11.2406
20,-0.0902995,0.00036283,0.349083
21,-0.146403,-0.0418421,0.636139
22,-0.0424989,-0.0066662,0.14821
23,-0.106779,0.019819,0.416683
24,-0.0999784,0.0589403,0.813366
25,-0.0173463,0.0381788,0.380725
26,-0.143786,0.0209714,0.485795
27,-0.703424,0.0919087,3.46186
28,0.0174356,0.021339,0.29166
29,0.0626968,-0.00729203,0.448165
30,-1.65015,0.552414,9.58831
31,0.00420294,-0.00142804,0.513483
32,-0.377676,-0.397247,6.43227
33,-0.0119679,-0.0025323,0.315273
34,-0.14188,-0.00850866,0.434709
35,0.0281769,-0.0198362,0.364219
37,0.0135254,-0.0274156,0.317039
38,0.0260628,0.0422627,0.390767
39,-0.0477717,0.00630127,0.29779
40,-0.17788,0.0121554,0.604889
41,-0.137563,-0.0444472,0.757126
42,-0.199296,-0.0235806,0.542854
43,-0.221855,-0.00220427,0.545819
44,-0.0648516,0.0223008,0.300118
45,-0.178663,-0.000992568,0.467647
46,0.0422514,-0.0225705,0.353727
47,0.015067,-0.00858792,0.314861
50,-0.219573,0.0207506,0.629442
51,-0.0720962,-0.00152037,0.342317
53,-0.0676818,-0.0460324,0.783154
54,-0.145728,-0.0187755,0.516845
61,-0.0418982,0.0216297,0.257063
62,0.00142459,-0.0133726,0.428104
63,0.026488,-0.0515281,0.480384
64,1.44297,-0.869186,14.9524
65,-0.149202,-0.0316784,0.506677
66,-0.103821,-0.0151221,0.448295
71,-1.06671,-0.325345,6.04177
72,0.128734,0.0503331,0.537828
73,-0.0379706,-0.0575244,0.71748
74,0.0304805,-0.0652566,0.788212
76,0.0211146,0.00425074,0.337919
77,0.0970912,2.74952,-24.629
78,-0.0617821,-0.0629297,0.703303
80,-0.00350406,0.00981718,0.499142
81,0.0569258,-0.0178635,0.399942
83,-0.0823258,0.0278071,0.387736
84,-0.0131343,0.0159521,0.273284
86,0.0588635,-0.0527026,0.502454
87,-0.0661462,0.0158485,0.32074
88,-0.00263974,-0.0589944,0.518831
91,-0.0756541,-0.0255062,0.413917
93,-0.0227955,-0.0289849,0.391446
94,-0.0335947,0.0367631,0.362255
95,-0.0213002,0.0230884,0.313012
97,-0.113663,0.0111059,0.387889
98,-0.0704406,0.036862,0.406365
100,-0.055638,0.0251276,0.333555
101,0.0615161,0.00232978,0.390726
102,0.0164029,-0.0535005,0.451604
103,-0.0363893,-0.0316551,0.444469
105,-0.242846,0.0142156,0.630079
106,0.0487629,0.0297211,0.478796
107,-0.151904,0.0220707,0.426645
