track_id,X,Y,Z
1,0.0206572,0.167082,3.24483
2,-0.0374903,0.332008,3.21004
3,0.0312792,0.63486,3.0613
4,0.0316901,0.437526,3.04828
5,0.245469,0.125077,3.16283
6,0.0780537,-0.0174317,3.2044
7,0.229864,0.502743,3.03905
8,0.428168,0.512274,3.11468
9,0.383333,-0.540909,3.3515
10,0.086953,0.221926,3.07716
11,0.0539506,-0.215432,3.2359
12,0.233945,0.688253,3.11062
13,0.012501,0.0380012,0.140004
14,0.435142,0.303033,3.19742
15,0.506838,-0.24631,3.30524
16,0.113726,0.205049,0.962362
17,0.475152,0.0889434,3.16694
18,0.172311,0.336202,2.9248
19,0.493922,0.323172,3.18136
20,0.0750666,-0.311662,3.42001
21,0.291548,-0.116731,3.09042
22,0.271697,-0.362027,3.34812
23,0.140498,0.844335,3.20991
24,0.675124,-0.457915,3.5291
27,-0.0162468,0.709614,3.25476
32,0.00726436,0.151715,3.23685
33,0.333549,0.257096,3.01996
35,0.430286,0.0237899,3.21606
36,0.3609,0.709176,3.28217
37,0.242671,0.941913,3.48525
