track_id,X,Y,Z
2,-0.12827,0.070023,1.03821
3,0.068151,-0.00422089,0.906174
4,-0.16918,0.074935,0.955837
5,0.115577,0.0177856,0.952333
6,-0.0898218,-0.0252414,1.02087
7,-0.0810604,0.179624,1.00666
8,-0.0629862,0.0453241,0.883795
9,-0.206823,0.0450672,0.972544
10,-0.125836,0.113941,0.990468
11,-0.175406,0.031751,1.02786
12,0.203424,0.275645,1.40694
13,0.00927071,0.186889,1.01239
14,-0.0378748,0.0498836,1.082
15,0.0469558,0.0702113,1.14221
16,0.0801328,0.213889,1.09777
17,0.256841,0.320107,1.35359
19,-0.175951,0.131786,0.988731
20,-0.0925548,0.202736,1.10768
21,-0.037313,0.163196,0.975908
22,0.0133929,0.182614,1.08768
23,-0.0798671,0.182487,1.02239
25,-0.215164,-0.00454794,0.990595
26,0.190847,0.195964,1.16282
27,-0.0406201,0.175375,1.05061
28,0.131169,0.110141,1.0221
29,-0.0269679,0.0324552,0.883846
30,0.0318063,0.0570241,0.917117
31,0.130178,-0.0379323,0.944061
32,0.139456,0.252237,1.28202
33,0.0807494,0.230811,1.03511
34,-0.205987,0.0316775,0.982266
35,0.100632,0.170389,1.28759
36,0.153003,0.285831,1.20343
37,-0.12761,0.136063,1.01979
38,0.157163,0.0398856,1.02759
39,-0.1731,0.097409,1.01527
40,-0.0451372,0.148071,1.10484
42,-0.00247585,-0.0841043,0.961758
43,0.0584671,0.116243,1.08213
45,-0.139794,-0.0324996,1.00661
47,-0.0146986,-0.0474031,1.05174
48,-0.0889319,0.102125,1.10188
49,0.0307267,0.0312761,1.14325
55,-0.0966964,-0.0344101,1.02229
56,0.129931,0.0928893,1.25002
58,0.354025,-0.128045,0.882371
59,0.194034,-0.304273,0.616551
60,-0.183857,-0.066883,0.980941
63,0.472379,-0.171948,0.856683
65,0.12046,0.0179377,0.959417
66,0.239579,0.304981,1.24883
67,0.0912789,0.0659022,0.954899
68,0.0374383,0.150861,0.963099
69,0.0921298,0.178999,1.04271
70,-0.0500338,0.181017,0.942292
71,0.152789,-0.00508715,0.982437
74,0.0776416,-0.06295,0.955348
75,-0.0385133,-0.00286119,0.874977
76,0.00760817,0.424478,1.06942
77,-0.0904983,0.13305,0.957158
80,0.138274,-0.0235291,1.0222
81,0.200925,0.479187,1.15986
86,-0.201596,0.0118213,0.941014
87,0.0574276,-0.0314965,0.89259
88,-0.164413,0.0312608,0.917662
89,0.00386352,0.184276,0.951728
92,0.0988891,0.258603,1.16395
93,-0.211274,-0.0256106,1.00979
94,-0.11744,0.257621,1.08453
96,-0.0112544,-0.0811373,0.93073
97,0.202634,0.188825,1.05816
98,0.167338,0.254542,1.04614
99,-0.031899,0.23114,1.17689
100,0.103908,-0.0770611,1.04386
101,-0.17943,-0.0144944,1.03476
102,0.190126,0.234108,1.11983
103,-0.0607719,0.350176,1.10591
