track_id,X,Y,Z
1,-0.0567973,0.84972,2.39191
2,-0.192391,-0.031764,4.02277
3,-0.109801,0.483904,2.3386
4,-0.127817,0.238039,2.23132
5,0.085328,0.375682,2.26173
6,0.0704513,0.732832,2.31268
7,0.344956,0.028278,2.68396
8,0.445125,-0.0114895,2.54847
9,0.0178053,0.0622786,2.31696
10,0.444891,-0.15602,2.37041
11,0.472745,-0.263073,2.42113
12,0.0393549,-0.121175,2.35371
13,0.113828,-0.37753,2.40849
14,0.26498,-0.356794,2.50818
15,0.00462434,0.557435,2.27588
16,-0.0843347,0.123655,2.24319
17,0.179032,0.367426,2.35928
18,0.165578,0.504173,2.32948
19,0.103751,0.626931,2.36336
20,-0.0903787,-0.14828,2.39423
21,0.409117,-0.300554,2.35679
22,0.314341,-0.0592332,2.42052
23,-0.0783497,-0.275563,2.39121
24,-0.0472088,-0.475442,2.61101
25,-0.105064,0.745658,2.31684
26,0.549436,-0.0908017,2.41165
27,0.0444091,-0.463333,2.4948
28,-0.0271582,0.443782,2.23502
29,0.234415,0.237909,2.34784
30,0.091686,-0.290454,2.29127
31,0.247738,-0.0910461,2.37227
32,0.0257961,0.296304,2.24081
33,0.230108,0.142334,2.85506
35,0.189993,0.122257,2.34856
36,0.397643,-0.280619,2.52153
37,-0.150865,-0.378502,2.46526
38,-0.128628,0.369756,2.26762
40,-0.245842,0.952232,2.48441
41,-0.160002,-0.0232475,2.38339
42,-0.176569,0.187586,2.35055
45,-0.0635462,-0.00778077,2.27869
47,-0.156346,0.336526,2.38484
48,-0.0818306,0.0728718,2.41269
50,-0.154918,0.886467,2.45437
51,-0.24318,0.787081,2.4852
52,0.0476751,-0.455376,2.55032
53,0.86661,-0.644026,2.35499
54,-0.17033,0.576985,2.46922
56,-0.171196,0.432033,2.43753
58,0.463876,0.00242917,2.57912
59,0.234998,-0.354666,2.46729
61,0.0142574,0.0608521,2.31288
62,0.087419,0.399518,2.30936
64,0.0992384,0.628964,2.37433
65,-0.093716,-0.409515,2.31806
66,0.175288,0.367537,2.37933
67,0.201007,0.236772,2.38024
68,0.390111,-0.0167603,2.58281
70,0.291479,0.0322468,2.49098
71,0.387711,-0.314262,2.27989
73,0.237252,-0.0939515,2.29289
74,-0.182834,-0.480644,2.62079
75,-0.121517,0.249258,2.26813
77,0.233555,0.164511,2.56049
78,0.286835,-0.167788,2.34889
80,0.411963,-0.170323,2.34746
81,0.191736,-0.853226,2.15966
82,0.110812,-0.204755,2.37536
83,-0.156162,0.623928,2.34016
