track_id,X,Y,Z
1,0.147549,-0.176785,2.24159
2,-0.179947,-0.396897,2.47984
3,0.893158,-0.559324,2.37302
4,-0.00516978,-0.340651,2.26603
5,0.140326,-0.26506,2.12735
7,0.40463,-0.126441,1.90811
8,0.613913,-0.332947,1.92185
9,1.02794,-0.256623,2.41124
10,0.758133,-0.546648,2.2107
11,0.294939,-0.16287,2.01254
12,0.509117,-0.381428,1.85298
13,0.692338,-0.144495,2.08902
14,0.74787,-0.197322,1.94522
15,-0.130289,-0.0592128,2.15845
16,-0.233606,-0.0049071,2.36709
17,-0.023913,-0.675408,2.42137
18,0.0288368,-0.144326,2.21088
19,0.214761,-0.382803,1.79122
20,0.871654,-0.334717,2.06772
21,0.568624,-0.123987,2.02553
22,-0.0845093,-0.236291,2.12044
23,0.34114,-0.183895,1.77584
24,-0.0445366,0.00103703,2.2829
25,-0.188975,-0.580127,2.68708
26,0.421747,-0.262348,1.83978
27,-0.0836053,-0.558352,2.31705
28,0.643147,-0.208393,1.98853
29,0.483342,-0.162341,1.8423
30,0.740456,-0.414647,1.98683
31,0.503075,-0.251056,1.73421
32,0.91289,-0.438755,2.12011
33,-0.0814552,-0.462911,2.12744
34,0.0586593,-0.0586688,2.33646
35,-0.209629,-0.233146,2.50884
36,0.609228,-0.51243,2.09677
37,0.28405,-0.279655,1.84415
38,0.435627,-0.386275,1.92397
39,0.141645,-0.544334,2.14613
40,0.221248,-0.568802,2.03424
41,-0.284605,-0.229293,3.19599
42,0.681296,-0.268435,1.80191
43,0.340255,-0.546434,1.95402
44,0.309025,-0.412202,1.72025
45,0.47273,-0.522898,2.00636
46,0.200788,-0.172651,1.93845
47,0.175393,-0.331198,1.96612
49,0.379414,-0.0945208,2.0524
52,0.29146,-0.10277,2.35641
58,-0.153328,0.00956747,2.51212
59,-0.139223,-0.405086,2.36405
62,0.0483967,-0.412075,1.93317
63,0.325155,-0.516021,1.76939
66,0.494184,-0.368032,1.75499
69,-0.118713,-0.772987,2.78382
71,0.87233,-0.520321,2.27763
76,-0.17917,-0.222511,2.12846
77,0.795953,-0.46773,2.32829
78,-0.183062,-0.618546,2.51886
80,0.778716,-0.301399,2.01255
82,0.467732,-0.471955,2.03327
85,2.79285e-06,-0.669125,2.6309
89,0.0614498,-0.676344,2.09912
91,-0.152512,-0.562963,2.25545
92,0.816706,-0.53268,2.04983
93,1.00064,0.12627,3.61738
94,0.635287,-0.145334,1.98035
96,0.204381,-0.0601383,2.03418
97,0.144472,-0.500223,1.8797
98,-0.121802,-0.310065,2.49205
99,0.0956292,-0.322573,3.03098
100,0.788359,-0.473549,2.03837
101,0.00766767,-0.608708,1.946
102,-0.160282,-0.288229,2.32569
