track_id,X,Y,Z
1,0.0224484,0.1626,3.21988
2,-0.0393156,0.327303,3.16244
3,0.0266604,0.627447,3.01963
4,0.0327033,0.433404,3.01907
5,0.24233,0.123912,3.1272
6,0.0787286,-0.0171821,3.17714
7,0.227351,0.496115,3.0053
8,0.423285,0.506024,3.08356
9,0.379999,-0.534683,3.31638
10,0.0868046,0.218867,3.0416
11,0.0541341,-0.212157,3.20388
12,0.231905,0.677735,3.07401
13,0.0473331,0.144843,0.531295
14,0.429302,0.298581,3.16371
15,0.500591,-0.24394,3.26904
16,0.101011,0.181289,0.847601
17,0.469996,0.0879395,3.13168
18,0.170761,0.331532,2.89226
19,0.486669,0.317417,3.13532
20,0.0744285,-0.307189,3.38593
21,0.287295,-0.115866,3.05762
22,0.268918,-0.357869,3.31415
23,0.140485,0.836088,3.18032
24,0.667221,-0.452253,3.49364
27,-0.00958662,0.702687,3.22603
32,0.0081197,0.157543,3.20602
33,0.330422,0.252548,2.98511
35,0.425747,0.0298153,3.17848
36,0.358205,0.699001,3.25314
37,0.239234,0.940045,3.47585
