track_id,X,Y,Z
1,0.00147404,0.0132621,0.0597983
2,-0.00252948,-0.00711621,0.0556951
3,0.00199658,0.0150342,0.057586
4,0.151802,-0.0642691,0.83514
5,-0.21358,0.125629,-2.8888
6,0.126171,0.0363511,0.938552
7,0.000222302,-0.00631727,0.0707401
8,0.00334182,0.00897233,0.0573147
9,-0.00576149,-0.00339127,0.0536493
10,5.68791e-05,0.00891095,0.0530331
11,-0.862506,-0.42904,-6.05779
12,0.00653437,0.00870988,0.0753563
13,-0.00348829,0.00213773,0.0566167
14,-0.00124781,0.014771,0.0632751
15,0.00437047,0.0126385,0.0615975
16,0.00262955,0.0078581,0.0563733
17,-0.00108766,0.00201438,0.0397746
18,-0.00297055,0.00929496,0.0528334
19,-0.0036603,0.00752836,0.0663488
20,-0.00369276,0.0161096,0.0641326
21,0.176722,0.0269081,0.933226
22,0.0087123,-0.0006981,0.0577592
23,0.00812899,-0.00380633,0.0595368
24,-0.547043,-0.0582645,-2.63584
25,0.000426825,0.0193557,0.0688253
26,0.00524688,0.00767046,0.0786463
27,0.00850792,0.0012284,0.063913
28,0.00564167,-0.00941091,0.0617478
29,-0.86598,0.600565,-4.7993
30,-0.00295412,-0.00190291,0.0662972
31,0.0041466,-0.000681924,0.0543292
32,-0.00546136,-0.00600883,0.0548186
33,0.0114301,-0.00236036,0.0591623
35,-0.000691141,0.00689217,0.0669677
45,-0.0020416,0.0168888,0.0581449
51,-0.00652918,0.0082445,0.0643133
56,0.000239705,-0.00767498,0.0674723
57,0.00618269,0.0043254,0.0604117
58,-0.00566072,-0.0011972,0.0562228
59,-0.00462779,0.00158861,0.0548739
60,0.0072029,-0.00818091,0.064381
63,-0.00111919,0.0124193,0.0539942
64,0.00162191,0.00458751,0.0494829
65,-0.00194647,-0.00530474,0.0582246
67,0.00847025,0.00200164,0.0614686
69,0.029311,-0.00292248,0.0276323
71,0.0274829,-0.0037105,0.024423
73,0.0487403,-0.00646432,-0.00304094
74,0.00591467,0.0103305,0.049822
75,0.025734,0.001193,0.0247859
76,0.0300999,-0.00480521,0.0253384
78,0.0346833,-0.00453785,0.0168322
79,0.023359,0.000168235,0.0317678
