track_id,X,Y,Z
1,-0.0439599,0.692149,1.95299
2,-0.110147,-0.0194543,2.14646
3,-0.0916817,0.394081,1.90718
4,-0.105083,0.195333,1.82248
5,0.0725236,0.315467,1.8717
6,0.0592413,0.596843,1.88772
7,0.286089,0.0192148,2.17828
8,0.363931,-0.00898737,2.06726
9,0.0112587,0.0509512,1.88374
10,0.366055,-0.126875,1.9303
11,0.388141,-0.21547,1.97695
12,0.0325878,-0.0975258,1.91982
13,0.093275,-0.307275,1.96233
14,0.218191,-0.291042,2.04779
15,0.00397758,0.454527,1.85865
16,-0.0700261,0.102054,1.83321
17,0.152429,0.303407,1.95324
18,0.136197,0.410879,1.8988
19,0.0835921,0.510507,1.928
20,-0.0728777,-0.119156,1.95486
21,0.324691,-0.247379,1.90442
22,0.255679,-0.0477747,1.96616
23,-0.0632957,-0.222609,1.95106
24,-0.0368977,-0.384286,2.1225
25,-0.0850761,0.607726,1.89228
26,0.448811,-0.0746954,1.95698
27,0.0394429,-0.380101,2.05862
28,-0.0366314,0.354755,1.80081
29,0.197721,0.195716,1.92069
30,0.0735368,-0.23471,1.86879
31,0.190565,-0.071878,1.87784
32,0.0202202,0.241998,1.82973
33,0.156656,0.0976632,1.93999
35,0.151457,0.0996558,1.9117
36,0.326554,-0.229244,2.04646
37,-0.12341,-0.306001,2.00952
38,-0.105181,0.30228,1.85324
40,-0.195216,0.774268,2.03075
41,-0.127429,-0.0172241,1.94666
42,-0.143429,0.154231,1.91705
45,-0.0762793,-0.00846493,1.82008
47,-0.127947,0.273656,1.94733
48,-0.0953069,0.0536939,1.92051
52,0.0218157,-0.366995,2.03936
53,-9.37669,1.22562,-6.9017
55,-0.114762,0.589112,2.05249
56,-0.148119,0.344173,1.96815
58,0.357817,-0.00681849,2.05927
59,0.19546,-0.286991,2.00967
61,0.0128713,0.0509143,1.88587
62,0.0730438,0.325566,1.88128
64,0.0831494,0.512334,1.93423
66,0.147279,0.297854,1.93391
67,0.188719,0.182159,1.88901
68,0.30828,-0.0119838,2.12457
70,0.249514,0.0244761,1.99564
71,0.314981,-0.255516,1.85382
73,0.197233,-0.075827,1.85996
74,-0.152042,-0.389808,2.14097
75,-0.113224,0.205845,1.86671
77,0.191902,0.133751,2.08458
80,0.347411,-0.138667,1.88587
