track_id,X,Y,Z
2,-2.06166,-0.473352,7.84072
3,-1.81073,0.577143,7.57603
4,-1.21732,0.945962,8.12804
5,-1.61533,-0.262014,7.46232
6,-1.14622,-0.439715,7.5165
7,-0.0260529,0.203441,7.68661
8,-0.291326,-0.572249,8.22164
9,-0.722274,-0.184595,7.0482
10,-2.13199,0.276404,7.38831
11,-0.334552,2.08114,16.6344
12,-0.222523,0.830018,8.07057
13,0.0747522,-0.36969,7.87132
14,-2.77415,0.350752,7.91307
15,-0.302513,-0.157812,7.29876
16,-2.47612,-0.00348717,7.57255
17,-1.3625,0.534576,7.44104
18,-0.646947,0.907125,8.26942
19,-3.41213,0.154339,8.15715
20,-0.965563,0.215693,7.27084
21,-1.77372,0.352095,7.63318
22,-2.07302,-0.253943,7.15376
23,-0.600517,0.518124,7.15164
24,-3.15298,-0.0598067,7.85655
25,-3.28089,-0.543374,8.36883
26,-0.711686,-0.315924,7.73829
27,-2.46112,-0.664904,8.07899
29,-0.417107,0.22635,7.37298
31,-1.00094,-0.515545,8.23231
32,-2.43311,-0.498999,7.51067
33,-1.62956,-0.594784,7.89863
34,-2.99926,-0.314111,8.15192
36,-2.2372,-0.394449,8.91863
48,-1.17188,0.802498,7.75624
52,-0.917732,-2.86894,36.3431
53,-5.13911,-2.2404,26.6245
