track_id,X,Y,Z
2,-0.130137,0.225154,1.1129
3,0.0973654,0.126451,0.950151
4,-0.178818,0.24873,1.02537
5,0.156757,0.163239,1.01489
6,-0.0854664,0.123821,1.10048
7,-0.0740554,0.354274,1.077
8,-0.0522731,0.209514,0.938817
9,-0.223455,0.207358,1.04
10,-0.127262,0.286646,1.06215
11,-0.185976,0.187982,1.10468
12,0.235208,0.386207,1.48229
13,0.0314844,0.356848,1.08278
14,-0.0255129,0.204162,1.16777
15,0.0746537,0.229528,1.23948
16,0.111716,0.373925,1.17571
17,0.298331,0.442512,1.4305
19,-0.187249,0.313093,1.06408
20,-0.0880604,0.368116,1.18774
21,-0.0216462,0.345993,1.04659
22,0.0357068,0.347971,1.1689
23,-0.0704679,0.432214,1.12889
25,-0.233764,0.147866,1.06104
26,0.240466,0.359254,1.25412
27,-0.0285564,0.329379,1.11713
28,0.174549,0.268009,1.09368
29,-0.0111372,0.165846,0.927663
30,0.0564548,0.179384,0.957829
31,0.174362,0.101816,1.00288
32,0.172007,0.388154,1.36747
33,0.11424,0.399681,1.10532
34,-0.231315,0.276825,1.09374
35,0.127269,0.297132,1.37143
36,0.19581,0.457695,1.30185
37,-0.130164,0.358956,1.11794
38,0.215292,0.224105,1.11993
39,-0.18309,0.270633,1.09513
40,-0.0330967,0.310052,1.18944
42,0.0217938,0.0808057,1.05745
43,0.0855626,0.261896,1.15352
45,-0.145118,0.10964,1.07438
47,0.00129055,0.0848044,1.12504
48,-0.0851152,0.240751,1.16801
49,0.0535631,0.173585,1.23372
55,-0.0938028,0.110986,1.10004
56,0.177635,0.272249,1.39777
65,0.166873,0.179483,1.03198
66,0.277997,0.427802,1.31511
67,0.124728,0.216242,1.01546
68,0.0773659,0.361089,1.04418
70,-0.0280924,0.407098,1.01124
71,0.203641,0.148477,1.04522
74,0.103669,0.0671348,1.024
80,0.157175,0.0687546,1.06878
81,0.241999,0.622838,1.21282
89,0.0265799,0.356682,1.01171
