track_id,X,Y,Z
1,-0.0290897,0.460247,-1.02697
2,-0.0427208,0.463181,-1.02479
3,-0.0226055,0.474349,-1.02227
4,-0.0479594,0.470731,-1.02431
5,-0.0186831,0.470383,-1.02477
6,-0.0389097,0.460417,-1.02142
7,-0.03904,0.470384,-1.02933
8,-0.0374297,0.476365,-1.02642
9,-0.0518369,0.467745,-1.02253
10,-0.0430414,0.469067,-1.02662
11,-0.0474998,0.462228,-1.02241
12,-0.0198395,0.450668,-1.03143
13,-0.0313926,0.470094,-1.03124
14,-0.0339869,0.460146,-1.023
15,-0.0267218,0.45657,-1.02551
16,-0.0262125,0.465453,-1.03119
17,-0.0171897,0.455454,-1.03242
19,-0.0473135,0.469448,-1.02739
20,-0.0393495,0.463319,-1.02973
21,-0.0352101,0.472192,-1.03004
22,-0.0308906,0.464692,-1.02976
23,-0.0387778,0.46915,-1.02864
25,-0.0528442,0.463678,-1.02006
26,-0.018028,0.461332,-1.03056
27,-0.0352837,0.466819,-1.02963
28,-0.0198882,0.46797,-1.02792
29,-0.033234,0.476733,-1.02332
30,-0.0279187,0.474783,-1.02526
31,-0.015306,0.469294,-1.02087
32,-0.0230375,0.455895,-1.03137
33,-0.0262802,0.470278,-1.03265
34,-0.0514619,0.465916,-1.02273
35,-0.0243365,0.452157,-1.02842
36,-0.022396,0.461444,-1.03304
37,-0.0428875,0.467501,-1.02696
38,-0.0156977,0.465025,-1.02487
39,-0.0470834,0.465647,-1.02632
40,-0.0351419,0.461622,-1.02832
42,-0.028939,0.46395,-1.01723
43,-0.0264827,0.46373,-1.02623
45,-0.0441838,0.462045,-1.01783
47,-0.0307078,0.458739,-1.01754
48,-0.0387587,0.460951,-1.02437
49,-0.0272553,0.45562,-1.02215
55,-0.0393261,0.460611,-1.01877
56,-0.0209935,0.453005,-1.02364
58,0.0620002,0.549219,-0.921423
59,7.07471,14.4996,13.2616
60,-0.0512603,0.467996,-1.00681
63,-11.4855,-13.4432,-18.2639
65,-0.0182933,0.470742,-1.02373
66,-0.0179637,0.460798,-1.03276
67,-0.0225089,0.473143,-1.02463
68,-0.0284938,0.473455,-1.02936
70,-0.0363427,0.475793,-1.02988
71,-0.0147854,0.470246,-1.01722
74,-0.0200977,0.469027,-1.01683
75,-0.0340333,0.477871,-1.01939
76,-0.0352666,0.472792,-1.02831
77,-0.0391083,0.472503,-1.02881
80,-0.0157611,0.465562,-1.01593
81,-0.0236344,0.468995,-1.03633
84,-0.0279137,0.476702,-1.01674
86,-0.0524818,0.469538,-1.02106
87,-0.0225686,0.475959,-1.01994
88,-0.048098,0.47305,-1.02154
89,-0.0776806,0.465121,-0.840284
