track_id,X,Y,Z
1,3.48845e-05,0.000282744,0.0012727
2,-0.000109213,-0.000311572,0.00257997
3,5.44546e-05,0.000466746,0.00182482
5,4.38217e-05,-2.90996e-05,0.000626717
6,9.60871e-05,2.83764e-05,0.000725094
7,-6.0297e-08,-0.000184074,0.00215608
8,8.62781e-05,0.000226071,0.0014761
9,-0.000340173,-0.000198953,0.00340377
10,-0.00280122,0.0443642,0.287129
11,6.74662e-05,3.93891e-05,0.000475372
12,7.33699e-05,9.66079e-05,0.000830247
13,-0.000113249,6.86261e-05,0.00195593
14,-1.58725e-05,0.000243869,0.00102609
15,8.54181e-05,0.000239087,0.00115427
16,0.000184954,0.000669214,0.00498851
17,-0.177673,0.50552,10.8195
18,-0.00939898,0.0257406,0.16164
19,-2.16442e-05,6.48492e-05,0.000534862
20,-3.52626e-05,0.000187095,0.00070451
22,0.000319246,-1.6895e-05,0.00228792
23,0.000190065,-8.64916e-05,0.00140255
24,0.000128407,1.49561e-05,0.000605357
25,3.05093e-06,0.000297052,0.00103081
26,5.97067e-05,9.19092e-05,0.000925899
27,-1.57688,-0.317631,-14.1563
28,9.29916e-05,-0.000145221,0.00090627
29,0.000107085,-9.01478e-05,0.000606463
30,-1.61165e-05,-2.03115e-05,0.000561635
31,0.0159237,-0.00192389,0.269112
32,-0.000215374,-0.000243185,0.00233871
33,0.00027132,-5.19744e-05,0.00143353
35,-0.0261171,0.13853,1.42248
45,-4.59699e-05,0.000380485,0.00133852
51,-5.0812e-05,7.67944e-05,0.000574632
56,1.56203e-05,-5.9614e-05,0.000486077
57,0.000134986,0.000105556,0.00130546
58,-0.000122616,-2.29971e-05,0.00110753
59,-0.000194898,6.12041e-05,0.00243233
60,0.000102131,-0.000107343,0.000755665
64,-0.000135318,0.000179868,0.00183704
65,-4.72064e-05,-9.47598e-05,0.00105391
67,0.000207797,5.83818e-05,0.00137943
69,-7.39781e-06,1.04233e-05,0.000188988
73,0.00460337,0.00112722,0.0513409
74,-3.33021e-05,0.000258388,0.00113149
75,-7.26553e-05,7.99418e-05,0.000255732
