,nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,overlap,label,rmse,radio,giros
0,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_165020_mod6_0_16.ply,31,4,0,False,0.00012310008168750047,0.3,8.0
1,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_153655_mod6_0_16.ply,30,4,0,False,0.011705505929791507,0.3,8.0
2,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_182816_mod6_0_16.ply,66,4,0,False,0.002619759908059968,0.3,8.0
3,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_181455_mod6_0_14.ply,35,4,0,False,0.43116055421117516,0.3,8.0
4,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_153655_mod8_0_12.ply,30,3,0,False,0.0043231152161494054,0.3,8.0
5,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_154128_mod4_2_24.ply,77,5,0,False,0.0025657261050740037,0.3,8.0
6,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_175741_mod4_0_22.ply,60,4,0,False,0.015588189912568813,0.3,8.0
7,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_182816_mod8_0_12.ply,59,4,0,False,0.03312558688761383,0.3,8.0
8,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_175741_mod8_0_11.ply,51,4,0,False,0.01657027220585835,0.3,8.0
9,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_181455_mod8_0_11.ply,36,4,0,False,0.04230599309564284,0.3,8.0
10,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_154128_mod8_1_12.ply,55,4,0,False,0.0030371436679099734,0.3,8.0
11,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_181455_mod4_0_21.ply,38,4,0,False,0.019093861425937123,0.3,8.0
12,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_165020_mod8_0_12.ply,29,4,0,False,0.0004861870543684681,0.3,8.0
13,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_154128_mod6_1_15.ply,67,5,0,False,0.00025994079552742037,0.3,8.0
14,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_175741_mod6_0_15.ply,54,4,0,False,0.023787087495640267,0.3,8.0
15,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_153655_mod4_0_24.ply,32,3,0,False,0.010176177108632759,0.3,8.0
16,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_182816_mod4_0_23.ply,75,4,0,False,0.013157654491826935,0.3,8.0
17,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_165020_mod4_0_24.ply,34,3,0,False,7.139468814826903e-06,0.3,8.0
18,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_165020_mod6_0_16.ply,31,6,0,False,0.001241738230452476,0.3,8.0
19,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_153655_mod6_0_16.ply,30,6,0,False,0.018364971063971863,0.3,8.0
20,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_182816_mod6_0_16.ply,66,10,0,False,0.00313497297043233,0.3,8.0
21,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_181455_mod6_0_14.ply,35,7,0,False,0.06069396156877607,0.3,8.0
22,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_153655_mod8_0_12.ply,30,7,0,False,0.035211049965592114,0.3,8.0
23,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_154128_mod4_2_24.ply,77,9,0,False,0.01282720755785893,0.3,8.0
24,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_175741_mod4_0_22.ply,60,8,0,False,0.045762803629207545,0.3,8.0
25,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_182816_mod8_0_12.ply,59,9,0,False,0.09098342986418985,0.3,8.0
26,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_175741_mod8_0_11.ply,51,7,0,False,0.04465676651112985,0.3,8.0
27,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_181455_mod8_0_11.ply,36,7,0,False,0.11712598162947115,0.3,8.0
28,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_154128_mod8_1_12.ply,55,7,0,False,0.009732751385440292,0.3,8.0
29,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_181455_mod4_0_21.ply,38,8,0,False,0.02660702467052243,0.3,8.0
30,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_165020_mod8_0_12.ply,29,6,0,False,0.0013188573543377383,0.3,8.0
31,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_154128_mod6_1_15.ply,67,9,0,False,0.0005525443612663673,0.3,8.0
32,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_175741_mod6_0_15.ply,54,7,0,False,0.06675873547522172,0.3,8.0
