,nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,overlap,label,rmse,radio,giros
0,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_131129_mod4_0_22.ply,54,54,54,True,4.810235158248147e-16,0.4,8.0
1,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_101324_mod4_0_23.ply,52,5,0,False,0.004632272794023391,0.4,8.0
2,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_101324_mod6_0_15.ply,52,4,0,False,0.006185209024792447,0.4,8.0
3,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_101324_mod8_0_12.ply,52,5,0,False,0.005267052074350575,0.4,8.0
4,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_124116_mod4_0_24.ply,80,5,0,False,0.0096551957186103,0.4,8.0
5,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_124116_mod6_0_16.ply,74,4,0,False,0.0038846208897107045,0.4,8.0
6,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_124116_mod8_0_12.ply,73,5,0,False,0.013984021722433146,0.4,8.0
7,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_131129_mod6_0_15.ply,51,25,50,True,0.002893717948151993,0.4,8.0
8,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_131129_mod8_0_11.ply,46,18,46,True,0.00017526551007787466,0.4,8.0
9,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_134059_mod4_0_21.ply,70,5,0,False,0.03308673043377382,0.4,8.0
10,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_134059_mod6_0_14.ply,63,5,0,False,0.01747162470283516,0.4,8.0
11,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_134059_mod8_0_11.ply,60,5,0,False,0.0008671186480616274,0.4,8.0
12,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_143010_mod4_0_23.ply,69,5,0,False,3.3771722132746014e-08,0.4,8.0
13,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_143010_mod6_0_15.ply,90,5,0,False,0.0003562279896615921,0.4,8.0
14,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_143010_mod8_0_11.ply,82,4,0,False,0.0006242398495258655,0.4,8.0
15,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_101324_mod4_0_23.ply,52,52,52,True,1.2036474066900057e-16,0.4,8.0
16,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_101324_mod6_0_15.ply,52,52,52,True,0.003494572282136527,0.4,8.0
17,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_101324_mod8_0_12.ply,52,51,52,True,0.005036845862755491,0.4,8.0
18,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_124116_mod4_0_24.ply,80,12,0,False,0.028153168069051618,0.4,8.0
19,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_124116_mod6_0_16.ply,74,11,0,False,0.06396924397144531,0.4,8.0
20,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_124116_mod8_0_12.ply,73,13,0,False,0.02640661621383197,0.4,8.0
21,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_131129_mod6_0_15.ply,51,9,0,False,0.022825691673531892,0.4,8.0
22,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_131129_mod8_0_11.ply,46,10,0,False,0.0007243082328442762,0.4,8.0
23,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_134059_mod4_0_21.ply,70,11,0,False,0.02560937832756505,0.4,8.0
24,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_134059_mod6_0_14.ply,63,11,0,False,0.0314176936765108,0.4,8.0
25,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_134059_mod8_0_11.ply,60,10,0,False,0.0038327496032542923,0.4,8.0
26,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_143010_mod4_0_23.ply,69,9,0,False,7.440657272613844e-08,0.4,8.0
27,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_143010_mod6_0_15.ply,90,12,0,False,0.0008844063711211504,0.4,8.0
28,VID_20220217_101324_mod4_0_23.ply,52,VID_20220217_143010_mod8_0_11.ply,82,12,0,False,0.008080320451510987,0.4,8.0
29,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_101324_mod6_0_15.ply,52,52,52,True,6.631981453668742e-17,0.4,8.0
30,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_101324_mod8_0_12.ply,52,51,52,True,0.004971640511808147,0.4,8.0
31,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_124116_mod4_0_24.ply,80,10,0,False,0.026534464980638297,0.4,8.0
32,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_124116_mod6_0_16.ply,74,10,0,False,0.0701402296700222,0.4,8.0
33,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_124116_mod8_0_12.ply,73,10,0,False,0.0227706906281663,0.4,8.0
34,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_131129_mod6_0_15.ply,51,10,0,False,0.020189368208078467,0.4,8.0
35,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_131129_mod8_0_11.ply,46,8,0,False,0.0006092616330562562,0.4,8.0
36,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_134059_mod4_0_21.ply,70,9,0,False,0.029204273067663003,0.4,8.0
37,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_134059_mod6_0_14.ply,63,11,0,False,0.03255857349035202,0.4,8.0
38,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_134059_mod8_0_11.ply,60,9,0,False,0.002238528785947141,0.4,8.0
39,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_143010_mod4_0_23.ply,69,9,0,False,8.193542896860126e-08,0.4,8.0
40,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_143010_mod6_0_15.ply,90,11,0,False,0.0007375045304766288,0.4,8.0
41,VID_20220217_101324_mod6_0_15.ply,52,VID_20220217_143010_mod8_0_11.ply,82,11,0,False,0.01460394501395883,0.4,8.0
