,nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,overlap,label,rmse,radio,giros
0,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_131129_mod4_0_22.ply,54,54,54,True,5.076793557642383e-16,0.8,8.0
1,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_101324_mod4_0_23.ply,52,9,0,False,0.024030808340954717,0.8,8.0
2,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_101324_mod6_0_15.ply,52,8,0,False,0.015405478703437286,0.8,8.0
3,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_101324_mod8_0_12.ply,52,8,0,False,0.024999538604636964,0.8,8.0
4,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_124116_mod4_0_24.ply,80,9,0,False,0.02703086275033366,0.8,8.0
5,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_124116_mod6_0_16.ply,74,10,0,False,0.0622989925286914,0.8,8.0
6,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_124116_mod8_0_12.ply,73,8,0,False,0.054779350477048086,0.8,8.0
7,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_131129_mod6_0_15.ply,51,31,50,True,0.007429676122684285,0.8,8.0
8,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_131129_mod8_0_11.ply,46,24,46,True,0.00029858993741960395,0.8,8.0
9,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_134059_mod4_0_21.ply,70,7,0,False,0.019292986811711977,0.8,8.0
10,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_134059_mod6_0_14.ply,63,7,0,False,0.030522571884917842,0.8,8.0
11,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_134059_mod8_0_11.ply,60,8,0,False,0.001585415854690549,0.8,8.0
12,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_143010_mod4_0_23.ply,69,7,0,False,1.920008548959955e-07,0.8,8.0
13,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_143010_mod6_0_15.ply,90,9,0,False,0.0008244650580079865,0.8,8.0
14,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_143010_mod8_0_11.ply,82,8,0,False,0.005103597099548895,0.8,8.0
15,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_165020_mod6_0_16.ply,31,7,0,False,0.0009355430583913808,0.8,8.0
16,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_153655_mod6_0_16.ply,30,6,0,False,0.02948881194326889,0.8,8.0
17,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_182816_mod6_0_16.ply,66,7,0,False,0.008313132121081578,0.8,8.0
