,nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,overlap,label,rmse,radio,giros
0,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_165020_mod6_0_16.ply,31,31,31,True,4.0724683466603755e-15,0.5,8.0
1,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_153655_mod6_0_16.ply,30,3,0,False,0.011237350247298493,0.5,8.0
2,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_182816_mod6_0_16.ply,66,3,0,False,0.00019013058093622742,0.5,8.0
3,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_181455_mod6_0_14.ply,35,2,0,False,6.507486626957298e-17,0.5,8.0
4,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_153655_mod8_0_12.ply,30,3,0,False,0.052960882221220903,0.5,8.0
5,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_154128_mod4_2_24.ply,77,2,0,False,2.985706000924427e-17,0.5,8.0
6,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_175741_mod4_0_22.ply,60,3,0,False,0.0018457197449037058,0.5,8.0
7,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_182816_mod8_0_12.ply,59,3,0,False,0.003562345176999267,0.5,8.0
8,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_175741_mod8_0_11.ply,51,3,0,False,0.000481843843926573,0.5,8.0
9,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_181455_mod8_0_11.ply,36,3,0,False,0.003480970751669659,0.5,8.0
10,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_154128_mod8_1_12.ply,55,3,0,False,0.00021373582515550122,0.5,8.0
11,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_181455_mod4_0_21.ply,38,3,0,False,0.3198108547002725,0.5,8.0
12,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_165020_mod8_0_12.ply,29,3,28,True,4.1858131055145934e-05,0.5,8.0
13,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_154128_mod6_1_15.ply,67,3,0,False,2.7159784007016672e-05,0.5,8.0
14,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_175741_mod6_0_15.ply,54,3,0,False,0.005058954291074182,0.5,8.0
15,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_153655_mod4_0_24.ply,32,3,0,False,0.0020884466459425584,0.5,8.0
16,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_182816_mod4_0_23.ply,75,3,0,False,0.005325788070378019,0.5,8.0
17,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_165020_mod4_0_24.ply,34,4,31,True,2.6438529616718753e-05,0.5,8.0
18,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_153655_mod6_0_16.ply,30,30,30,True,6.905869798650217e-16,0.5,8.0
19,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_182816_mod6_0_16.ply,66,6,0,False,0.006974832071314655,0.5,8.0
20,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_181455_mod6_0_14.ply,35,6,0,False,0.050587500470134564,0.5,8.0
21,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_153655_mod8_0_12.ply,30,18,30,True,0.03886820966919066,0.5,8.0
22,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_154128_mod4_2_24.ply,77,8,0,False,0.012969242968206474,0.5,8.0
23,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_175741_mod4_0_22.ply,60,7,0,False,0.08943085920146755,0.5,8.0
24,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_182816_mod8_0_12.ply,59,8,0,False,0.06899874893818209,0.5,8.0
25,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_175741_mod8_0_11.ply,51,6,0,False,0.07967525142456947,0.5,8.0
26,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_181455_mod8_0_11.ply,36,6,0,False,0.08571907836928704,0.5,8.0
27,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_154128_mod8_1_12.ply,55,6,0,False,0.008477112206675639,0.5,8.0
28,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_181455_mod4_0_21.ply,38,8,0,False,0.026528965732418967,0.5,8.0
29,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_165020_mod8_0_12.ply,29,5,0,False,0.0004162192579922787,0.5,8.0
30,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_154128_mod6_1_15.ply,67,8,0,False,0.0014280429391966918,0.5,8.0
31,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_175741_mod6_0_15.ply,54,6,0,False,0.1096723117761142,0.5,8.0
32,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_153655_mod4_0_24.ply,32,15,30,True,0.03459187614269845,0.5,8.0
33,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_182816_mod4_0_23.ply,75,8,0,False,0.030235363557763625,0.5,8.0
34,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_165020_mod4_0_24.ply,34,5,0,False,0.00030983640575231696,0.5,8.0
35,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_182816_mod6_0_16.ply,66,66,66,True,1.1219937064311716e-15,0.5,8.0
36,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_181455_mod6_0_14.ply,35,3,0,False,0.003631368096596082,0.5,8.0
