,nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,overlap,label,rmse,radio,giros
0,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_165020_mod6_0_16.ply,31,4,0,False,0.00012310008168750207,0.4,8.0
1,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_153655_mod6_0_16.ply,30,4,0,False,0.009172829019618769,0.4,8.0
2,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_182816_mod6_0_16.ply,66,4,0,False,0.002619759908059969,0.4,8.0
3,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_181455_mod6_0_14.ply,35,4,0,False,0.013594322675296141,0.4,8.0
4,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_153655_mod8_0_12.ply,30,4,0,False,0.016166486360560426,0.4,8.0
5,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_154128_mod4_2_24.ply,77,5,0,False,0.002565726105074012,0.4,8.0
6,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_175741_mod4_0_22.ply,60,5,0,False,0.02230609687162224,0.4,8.0
7,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_182816_mod8_0_12.ply,59,5,0,False,0.05521859398131449,0.4,8.0
8,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_175741_mod8_0_11.ply,51,4,0,False,0.016570272205858487,0.4,8.0
9,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_181455_mod8_0_11.ply,36,4,0,False,0.01650260030423054,0.4,8.0
10,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_154128_mod8_1_12.ply,55,5,0,False,0.006466095759614608,0.4,8.0
11,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_181455_mod4_0_21.ply,38,4,0,False,0.01646648696067949,0.4,8.0
12,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_165020_mod8_0_12.ply,29,4,0,False,0.00019910218951485684,0.4,8.0
13,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_154128_mod6_1_15.ply,67,5,0,False,0.00024205736782420846,0.4,8.0
14,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_175741_mod6_0_15.ply,54,4,0,False,0.05137543808643902,0.4,8.0
15,VID_20220217_131129_mod4_0_22.ply,54,VID_20220217_153655_mod4_0_24.ply,32,4,0,False,0.009228282453900009,0.4,8.0
