,nube1,tamaño_nube1,nube2,tamaño_nube2,matcheos,overlap,label,rmse,radio,giros
0,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_165020_mod6_0_16.ply,31,31,31,True,3.835843693618005e-15,0.9,8.0
1,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_153655_mod6_0_16.ply,30,3,0,False,0.011237350247298588,0.9,8.0
2,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_182816_mod6_0_16.ply,66,3,0,False,0.0010416804758707847,0.9,8.0
3,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_181455_mod6_0_14.ply,35,4,0,False,0.007233707140055134,0.9,8.0
4,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_153655_mod8_0_12.ply,30,3,0,False,0.0034573252538763932,0.9,8.0
5,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_154128_mod4_2_24.ply,77,3,0,False,0.0008369239128791941,0.9,8.0
6,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_175741_mod4_0_22.ply,60,3,0,False,0.006550491047441776,0.9,8.0
7,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_182816_mod8_0_12.ply,59,3,0,False,0.018935924124921392,0.9,8.0
8,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_175741_mod8_0_11.ply,51,3,0,False,0.007355779696272637,0.9,8.0
9,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_181455_mod8_0_11.ply,36,3,0,False,0.003480970751669659,0.9,8.0
10,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_154128_mod8_1_12.ply,55,3,0,False,0.0010209985626997934,0.9,8.0
11,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_181455_mod4_0_21.ply,38,3,0,False,0.6027580604647171,0.9,8.0
12,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_165020_mod8_0_12.ply,29,3,28,True,4.1858131055145934e-05,0.9,8.0
13,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_154128_mod6_1_15.ply,67,3,0,False,2.010776201363757e-05,0.9,8.0
14,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_175741_mod6_0_15.ply,54,3,0,False,0.004996813110944527,0.9,8.0
15,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_153655_mod4_0_24.ply,32,3,0,False,0.00103652526297983,0.9,8.0
16,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_182816_mod4_0_23.ply,75,3,0,False,0.032276580686735466,0.9,8.0
17,VID_20220217_165020_mod6_0_16.ply,31,VID_20220217_165020_mod4_0_24.ply,34,5,31,True,4.271158497678633e-05,0.9,8.0
18,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_153655_mod6_0_16.ply,30,30,30,True,7.075492885193383e-16,0.9,8.0
19,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_182816_mod6_0_16.ply,66,14,0,False,0.0065622031731857764,0.9,8.0
20,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_181455_mod6_0_14.ply,35,11,0,False,0.14176584937553838,0.9,8.0
21,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_153655_mod8_0_12.ply,30,24,30,True,0.05329265167651577,0.9,8.0
22,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_154128_mod4_2_24.ply,77,12,0,False,0.019919014164053922,0.9,8.0
23,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_175741_mod4_0_22.ply,60,12,0,False,0.10172670678782207,0.9,8.0
24,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_182816_mod8_0_12.ply,59,12,0,False,0.1276197685490917,0.9,8.0
25,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_175741_mod8_0_11.ply,51,11,0,False,0.12321926082188128,0.9,8.0
26,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_181455_mod8_0_11.ply,36,10,0,False,0.12962654783948685,0.9,8.0
27,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_154128_mod8_1_12.ply,55,11,0,False,0.032008942649011767,0.9,8.0
28,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_181455_mod4_0_21.ply,38,12,0,False,0.05493677232314098,0.9,8.0
29,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_165020_mod8_0_12.ply,29,7,0,False,0.0010899247503434594,0.9,8.0
30,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_154128_mod6_1_15.ply,67,13,0,False,0.0014999180473875288,0.9,8.0
31,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_175741_mod6_0_15.ply,54,12,0,False,0.24775321239851356,0.9,8.0
32,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_153655_mod4_0_24.ply,32,21,30,True,0.06185701874555295,0.9,8.0
33,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_182816_mod4_0_23.ply,75,14,0,False,0.06565972006610116,0.9,8.0
34,VID_20220217_153655_mod6_0_16.ply,30,VID_20220217_165020_mod4_0_24.ply,34,8,0,False,0.0005905349212182748,0.9,8.0
35,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_182816_mod6_0_16.ply,66,66,66,True,2.1983360314191297e-15,0.9,8.0
36,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_181455_mod6_0_14.ply,35,4,0,False,0.010743746893022378,0.9,8.0
37,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_153655_mod8_0_12.ply,30,4,0,False,0.008261705864561516,0.9,8.0
38,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_154128_mod4_2_24.ply,77,4,0,False,0.010229358376123602,0.9,8.0
39,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_175741_mod4_0_22.ply,60,4,0,False,0.01341349698290801,0.9,8.0
40,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_182816_mod8_0_12.ply,59,38,58,True,0.0174876059303202,0.9,8.0
41,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_175741_mod8_0_11.ply,51,4,0,False,0.020890743592312425,0.9,8.0
42,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_181455_mod8_0_11.ply,36,4,0,False,0.010678137525191719,0.9,8.0
43,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_154128_mod8_1_12.ply,55,4,0,False,0.0022868884470054096,0.9,8.0
44,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_181455_mod4_0_21.ply,38,3,0,False,0.27341369320891284,0.9,8.0
45,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_165020_mod8_0_12.ply,29,4,0,False,0.002381193064328003,0.9,8.0
46,VID_20220217_182816_mod6_0_16.ply,66,VID_20220217_154128_mod6_1_15.ply,67,4,0,False,0.0002664008094614933,0.9,8.0
