track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,-5.79562,-10.5176,49.1824,VID_20220217_103003_F0.png,781,227,21.0288,1.14514,1.49561,782.413,229.37,2.7592,797.485,254.894,NULL,NULL
0,1,baya,-5.79562,-10.5176,49.1824,VID_20220217_103003_F3.png,703,364,0,0,0,703.407,364.763,0.86443,696.282,388.352,NULL,NULL
1,0,baya,0,0,0,VID_20220217_103003_F0.png,915,292,25.8156,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
1,1,baya,0,0,0,VID_20220217_103003_F3.png,809,447,0,0,0,345.146,2316.29,1925.98,293.229,2347.68,NULL,NULL
2,0,val_1,-19.5546,-12.3144,49.703,VID_20220217_103003_F0.png,354,176,0,3.22873,3.69604,359.109,180.765,6.98609,385.259,196.131,1.88848,NULL
2,1,val_1,-19.5546,-12.3144,49.703,VID_20220217_103003_F3.png,338,252,0,0,0,346.24,255.523,8.96189,346.323,280.48,1.88848,NULL
3,0,baya,-2.21967,-9.07135,47.3988,VID_20220217_103003_F0.png,892,260,29.1247,1.98823,2.22142,891.483,261.569,1.65241,899.185,290.942,NULL,NULL
3,1,baya,-2.21967,-9.07135,47.3988,VID_20220217_103003_F3.png,783,433,0,0,0,783.991,433.394,1.06667,774.747,456.559,NULL,NULL
4,0,baya,-6.79258,-7.59232,47.1944,VID_20220217_103003_F0.png,742,304,25.3805,1.73472,2.09687,742.342,305.299,1.34328,764.042,327.933,NULL,NULL
4,1,baya,-6.79258,-7.59232,47.1944,VID_20220217_103003_F3.png,659,445,0,0,0,660.877,445.548,1.95568,654.145,469.212,NULL,NULL
5,0,baya,-6.23558,-8.90522,47.7851,VID_20220217_103003_F0.png,762,267,24.3906,1.37342,1.62825,762.978,268.77,2.02225,781.415,293.34,NULL,NULL
5,1,baya,-6.23558,-8.90522,47.7851,VID_20220217_103003_F3.png,680,413,0,0,0,680.965,413.561,1.11602,673.947,437.27,NULL,NULL
6,0,baya,0,0,0,VID_20220217_103003_F0.png,1090,330,24.9032,1.63807,1.8578,-nan,-nan,-1,-nan,-nan,NULL,NULL
6,1,baya,0,0,0,VID_20220217_103003_F3.png,951,464,0,0,0,345.146,2316.29,1948.85,293.229,2347.68,NULL,NULL
7,0,baya,-5.48267,-7.52145,47.5637,VID_20220217_103003_F0.png,785,308,22.5515,0,0,786.359,309.225,1.82992,805.382,333.576,NULL,NULL
7,1,baya,-5.48267,-7.52145,47.5637,VID_20220217_103003_F3.png,697,448,0,0,0,696.873,448.159,0.203234,689.463,471.481,NULL,NULL
8,0,baya,-5.29754,-6.10236,47.5065,VID_20220217_103003_F0.png,791,351,23.7308,1.83644,2.29341,792.132,351.766,1.36676,813.327,374.549,NULL,NULL
8,1,baya,-5.29754,-6.10236,47.5065,VID_20220217_103003_F3.png,699,478,0,0,0,698.85,478.027,0.152529,691.377,500.998,NULL,NULL
9,0,cal_2,-11.8754,-12.5101,50.9221,VID_20220217_103003_F0.png,601,180,0,0,0,605.208,183.759,5.6426,625.975,204.173,NULL,NULL
9,1,cal_2,-11.8754,-12.5101,50.9221,VID_20220217_103003_F3.png,558,272,0,0,0,559.429,274.272,2.68382,555.518,298.48,NULL,NULL
10,0,baya,-4.66642,-10.2239,48.8897,VID_20220217_103003_F0.png,816,234,24.2885,2.14505,2.41451,816.806,236.146,2.29235,829.851,262.816,NULL,NULL
10,1,baya,-4.66642,-10.2239,48.8897,VID_20220217_103003_F3.png,730,379,0,0,0,730.505,379.618,0.797833,722.761,403.051,NULL,NULL
11,0,keypoint,-0.0540204,4.48027,46.9308,VID_20220217_103003_F0.png,962,673,0,0,0,961.644,672.706,0.461542,962.039,642.168,NULL,NULL
11,1,keypoint,-0.0540204,4.48027,46.9308,VID_20220217_103003_F3.png,800,696,0,0,0,800.732,695.554,0.85696,790.244,715.102,NULL,NULL
12,0,baya,2.05965,-7.23157,48.9097,VID_20220217_103003_F0.png,1029,323,24.5238,1.11137,1.34758,1028.09,323.957,1.31766,1019.49,352.141,NULL,NULL
12,1,baya,2.05965,-7.23157,48.9097,VID_20220217_103003_F3.png,893,470,0,0,0,893.462,470.16,0.488445,882.453,491.544,NULL,NULL
13,0,keypoint,-10.7507,1.87045,46.4358,VID_20220217_103003_F0.png,606,594,0,0,0,607.806,593.61,1.84807,640.395,588.319,NULL,NULL
13,1,keypoint,-10.7507,1.87045,46.4358,VID_20220217_103003_F3.png,547,617,0,0,0,549.52,616.313,2.61237,545.586,638.653,NULL,NULL
14,0,baya,0,0,0,VID_20220217_103003_F0.png,879,312,26.6177,0.886128,1.06954,-nan,-nan,-1,-nan,-nan,NULL,NULL
14,1,baya,0,0,0,VID_20220217_103003_F3.png,765,471,0,0,0,345.146,2316.29,1892.45,293.229,2347.68,NULL,NULL
15,0,baya,-7.85822,-9.27776,48.5508,VID_20220217_103003_F0.png,714,260,20.846,2.57979,2.7289,714.805,261.984,2.14128,735.252,284.511,NULL,NULL
15,1,baya,-7.85822,-9.27776,48.5508,VID_20220217_103003_F3.png,642,388,0,0,0,644.176,388.977,2.38536,638.125,412.764,NULL,NULL
16,0,keypoint,-15.6892,4.06929,47.4857,VID_20220217_103003_F0.png,452,660,0,1.55854,1.85059,455.926,658.702,4.13479,487.236,651.124,NULL,NULL
16,1,keypoint,-15.6892,4.06929,47.4857,VID_20220217_103003_F3.png,437,620,0,0,0,441.314,619.109,4.40512,440.831,641.057,NULL,NULL
17,0,baya,-10.1326,-6.47105,48.6604,VID_20220217_103003_F0.png,642,344,19.6469,1.15029,1.59356,643.573,345.272,2.02343,670.176,361.126,NULL,NULL
17,1,baya,-10.1326,-6.47105,48.6604,VID_20220217_103003_F3.png,582,434,0,0,0,584.286,434.693,2.38917,579.651,458.074,NULL,NULL
18,0,baya,-7.01242,-6.07551,46.5609,VID_20220217_103003_F0.png,732,348,27.794,3.6048,3.87099,732.082,348.854,0.8579,757.014,369.011,NULL,NULL
18,1,baya,-7.01242,-6.07551,46.5609,VID_20220217_103003_F3.png,647,483,0,0,0,649.15,483.391,2.18516,642.524,506.926,NULL,NULL
19,0,baya,-0.712184,-9.78913,49.9052,VID_20220217_103003_F0.png,942,253,21.8825,2.05875,2.44308,941.493,254.731,1.80365,943.726,283.375,NULL,NULL
19,1,baya,-0.712184,-9.78913,49.9052,VID_20220217_103003_F3.png,835,394,0,0,0,835.518,394.402,0.656167,825.996,416.727,NULL,NULL
20,0,baya,0,0,0,VID_20220217_103003_F0.png,732,471,22.2977,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
20,1,baya,0,0,0,VID_20220217_103003_F3.png,648,531,0,0,0,345.146,2316.29,1810.79,293.229,2347.68,NULL,NULL
21,0,baya,-7.23132,-11.5484,49.4228,VID_20220217_103003_F0.png,737,198,21.4483,1.84463,1.95301,738.674,200.967,3.40651,755.168,225.546,NULL,NULL
21,1,baya,-7.23132,-11.5484,49.4228,VID_20220217_103003_F3.png,668,332,0,0,0,669.128,333.253,1.68546,662.735,357.22,NULL,NULL
22,0,baya,0.56914,-6.62325,48.6488,VID_20220217_103003_F0.png,981,340,28.7127,1.71161,2.1422,981.382,340.743,0.835601,978.679,370.097,NULL,NULL
22,1,baya,0.56914,-6.62325,48.6488,VID_20220217_103003_F3.png,854,479,0,0,0,853.28,478.827,0.740862,842.933,500.455,NULL,NULL
23,0,baya,0,0,0,VID_20220217_103003_F0.png,747,239,21.6632,1.86093,2.14358,-nan,-nan,-1,-nan,-nan,NULL,NULL
23,1,baya,0,0,0,VID_20220217_103003_F3.png,674,379,0,0,0,345.146,2316.29,1965,293.229,2347.68,NULL,NULL
