track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,keypoint,-7.30957,-1.44722,19.0275,VID_20220217_111606_F0.png,369,425,0,0,0,373.351,426.862,4.73213,452.538,441.492,NULL,NULL
0,1,keypoint,-7.30957,-1.44722,19.0275,VID_20220217_111606_F3.png,424,478,0,0,0,428.9,477.848,4.90233,520.566,499.661,NULL,NULL
1,0,baya,-3.81403,-5.62382,47.8268,VID_20220217_111606_F0.png,841,366,17.8751,0.75022,0.829998,840.923,367.341,1.34287,858.949,392.143,NULL,NULL
1,1,baya,-3.81403,-5.62382,47.8268,VID_20220217_111606_F3.png,895,392,0,0,0,895.255,391.439,0.61631,917.164,415.809,NULL,NULL
2,0,keypoint,-6.2889,0.727344,19.6173,VID_20220217_111606_F0.png,468,589,0,0,0,471.008,589.018,3.00838,548.787,580.624,NULL,NULL
2,1,keypoint,-6.2889,0.727344,19.6173,VID_20220217_111606_F3.png,533,669,0,0,0,536.488,667.337,3.86393,627.876,667.8,NULL,NULL
3,0,keypoint,0,0,0,VID_20220217_111606_F0.png,914,551,0,0.246385,0.238737,-nan,-nan,-1,-nan,-nan,NULL,NULL
3,1,keypoint,0,0,0,VID_20220217_111606_F3.png,1021,588,0,0,0,102.664,135.891,1023.59,-382.102,-95.4359,NULL,NULL
4,0,keypoint,0,0,0,VID_20220217_111606_F0.png,594,519,0,0.400359,0.521675,-nan,-nan,-1,-nan,-nan,NULL,NULL
4,1,keypoint,0,0,0,VID_20220217_111606_F3.png,701,579,0,0,0,102.664,135.891,744.548,-382.102,-95.4359,NULL,NULL
5,0,baya,0,0,0,VID_20220217_111606_F0.png,789,399,21.1863,0.297005,0.324178,-nan,-nan,-1,-nan,-nan,NULL,NULL
5,1,baya,0,0,0,VID_20220217_111606_F3.png,871,438,0,0,0,102.664,135.891,825.597,-382.102,-95.4359,NULL,NULL
6,0,baya,-2.1156,-2.27754,29.3338,VID_20220217_111606_F0.png,852,426,19.4393,0,0,852.635,424.593,1.54342,888.272,460.393,NULL,NULL
6,1,baya,-2.1156,-2.27754,29.3338,VID_20220217_111606_F3.png,940,464,0,0,0,939.409,465.408,1.52714,984.326,499.48,NULL,NULL
7,0,baya,-5.75921,-6.32879,32.4894,VID_20220217_111606_F0.png,690,252,22.7594,0.128848,0.149243,691.137,256.679,4.81476,722.956,289.307,NULL,NULL
7,1,baya,-5.75921,-6.32879,32.4894,VID_20220217_111606_F3.png,757,276,0,0,0,758.362,275.419,1.48119,795.205,309.213,NULL,NULL
8,0,baya,-2.89861,-4.25103,30.4334,VID_20220217_111606_F0.png,817,334,20.5373,0.140548,0.143405,817.119,335.671,1.67505,845.552,374.582,NULL,NULL
