,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0,5,0,5,5,5,5.053427322743193e-16,0.1,4,27
0,0,5,0,5,5,5,5.05284658926535e-16,0.2,4,27
0,0,5,0,5,5,5,4.974667514154676e-16,0.3,4,27
0,0,5,0,5,5,5,5.05284658926535e-16,0.4,4,27
0,0,5,0,5,5,5,5.05284658926535e-16,0.5,4,27
0,0,5,0,5,5,5,5.05284658926535e-16,1.0,4,27
0,0,5,1,5,4,4,1.1808440766853131e-15,0.1,4,27
0,0,5,1,5,4,4,5.279453054419075e-16,0.2,4,27
0,0,5,1,5,4,4,5.279453054419075e-16,0.3,4,27
0,0,5,1,5,4,4,5.279453054419075e-16,0.4,4,27
0,0,5,1,5,4,4,5.279453054419075e-16,0.5,4,27
0,0,5,1,5,4,4,1.1808440766853131e-15,1.0,4,27
0,0,5,2,5,4,4,5.233419203642233e-16,0.1,4,27
0,0,5,2,5,4,4,5.135612385877788e-16,0.2,4,27
0,0,5,2,5,4,4,5.135612385877788e-16,0.3,4,27
0,0,5,2,5,4,4,5.233419203642233e-16,0.4,4,27
0,0,5,2,5,4,4,5.233419203642233e-16,0.5,4,27
0,0,5,2,5,4,4,5.135612385877788e-16,1.0,4,27
0,0,5,3,5,4,4,1.1107894152794245e-15,0.1,4,27
0,0,5,3,5,4,4,1.1107894152794245e-15,0.2,4,27
0,0,5,3,5,4,4,1.1107894152794245e-15,0.3,4,27
0,0,5,3,5,4,4,1.1107894152794245e-15,0.4,4,27
0,0,5,3,5,4,4,1.1107894152794245e-15,0.5,4,27
0,0,5,3,5,4,4,0.5384509043236143,1.0,4,27
0,0,5,4,6,4,4,4.440900180515265e-16,0.1,4,27
0,0,5,4,6,4,4,4.440900180515265e-16,0.2,4,27
0,0,5,4,6,4,4,4.440900180515265e-16,0.3,4,27
0,0,5,4,6,4,4,4.440900180515265e-16,0.4,4,27
0,0,5,4,6,4,4,4.440900180515265e-16,0.5,4,27
0,0,5,4,6,4,4,4.440900180515265e-16,1.0,4,27
0,0,5,5,6,4,4,4.892980132738779e-16,0.1,4,27
