,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0,5,0,5,5,5,4.5095302771987725e-17,0.1,4,8
0,0,5,0,5,5,5,4.311816306931835e-17,0.2,4,8
0,0,5,0,5,5,5,1.7120840896116133e-17,0.3,4,8
0,0,5,0,5,5,5,1.7120840896116133e-17,0.4,4,8
0,0,5,0,5,5,5,1.7120840896116133e-17,0.5,4,8
0,0,5,0,5,5,5,1.7120840896116133e-17,1.0,4,8
0,0,5,1,5,2,0,0.0029273104007742703,0.1,4,8
0,0,5,1,5,2,0,0.0029273104007742703,0.2,4,8
0,0,5,1,5,2,0,0.0029273104007742703,0.3,4,8
0,0,5,1,5,2,0,0.0029273104007742703,0.4,4,8
0,0,5,1,5,3,0,0.010577186805869342,0.5,4,8
0,0,5,1,5,4,0,0.017584876525922236,1.0,4,8
0,0,5,2,5,2,0,0.004672674127308419,0.1,4,8
0,0,5,2,5,2,0,0.004672674127308419,0.2,4,8
0,0,5,2,5,3,0,0.006504693857623192,0.3,4,8
0,0,5,2,5,3,0,0.006504693857623192,0.4,4,8
0,0,5,2,5,3,0,0.006504693857623192,0.5,4,8
0,0,5,2,5,5,0,0.03240687440655655,1.0,4,8
0,0,5,3,5,2,0,0.0017717191655627473,0.1,4,8
0,0,5,3,5,2,0,0.0017717191655627473,0.2,4,8
0,0,5,3,5,3,0,0.006504693857623181,0.3,4,8
0,0,5,3,5,3,0,0.006504693857623181,0.4,4,8
0,0,5,3,5,3,0,0.005320413027685944,0.5,4,8
0,0,5,3,5,5,0,0.03249971298688612,1.0,4,8
0,0,5,4,5,2,0,0.0029273104007742703,0.1,4,8
0,0,5,4,5,2,0,0.0029273104007742703,0.2,4,8
0,0,5,4,5,3,0,0.00776438332010398,0.3,4,8
0,0,5,4,5,3,0,0.00776438332010398,0.4,4,8
0,0,5,4,5,3,0,0.00776438332010398,0.5,4,8
0,0,5,4,5,4,0,0.01085684902992574,1.0,4,8
0,0,5,5,5,3,3,1.1336697741842791e-17,0.1,4,8
0,0,5,5,5,3,3,1.1336697741842791e-17,0.2,4,8
0,0,5,5,5,3,3,1.1336697741842791e-17,0.3,4,8
0,0,5,5,5,3,3,1.1336697741842791e-17,0.4,4,8
0,0,5,5,5,3,3,1.1336697741842791e-17,0.5,4,8
0,0,5,5,5,5,3,0.02885158201289473,1.0,4,8
0,0,5,6,5,2,1,0.0027627973505249537,0.1,4,8
0,0,5,6,5,2,1,0.0027627973505249537,0.2,4,8
0,0,5,6,5,3,1,0.00589061195543119,0.3,4,8
0,0,5,6,5,3,1,0.00589061195543119,0.4,4,8
0,0,5,6,5,3,1,0.011372428844121646,0.5,4,8
0,0,5,6,5,5,1,0.03152806447856298,1.0,4,8
0,0,5,7,5,2,2,0.0,0.1,4,8
0,0,5,7,5,2,2,0.0,0.2,4,8
0,0,5,7,5,2,2,0.0,0.3,4,8
0,0,5,7,5,3,2,0.00720580122979102,0.4,4,8
0,0,5,7,5,3,2,0.005046629758551209,0.5,4,8
0,0,5,7,5,4,2,0.028377803927274653,1.0,4,8
0,0,5,8,5,4,4,4.991710122007407e-17,0.1,4,8
0,0,5,8,5,4,4,4.991710122007407e-17,0.2,4,8
0,0,5,8,5,4,4,4.991710122007407e-17,0.3,4,8
0,0,5,8,5,4,4,4.991710122007407e-17,0.4,4,8
0,0,5,8,5,4,4,4.991710122007407e-17,0.5,4,8
0,0,5,8,5,4,4,4.991710122007407e-17,1.0,4,8
0,0,5,9,5,2,3,0.004860803891461164,0.1,4,8
0,0,5,9,5,2,3,0.004860803891461164,0.2,4,8
0,0,5,9,5,3,3,0.004113547067054043,0.3,4,8
0,0,5,9,5,4,3,0.008330330582353407,0.4,4,8
0,0,5,9,5,5,3,0.016077549216153758,0.5,4,8
0,0,5,9,5,5,3,0.01607754921615381,1.0,4,8
0,0,5,10,5,2,1,0.004341992995099986,0.1,4,8
0,0,5,10,5,2,1,0.004341992995099986,0.2,4,8
0,0,5,10,5,3,1,0.005504274411485552,0.3,4,8
0,0,5,10,5,3,1,0.005504274411485552,0.4,4,8
0,0,5,10,5,3,1,0.008441781517434035,0.5,4,8
0,0,5,10,5,4,1,0.03836862161876508,1.0,4,8
0,0,5,11,5,2,0,0.004672674127308419,0.1,4,8
0,0,5,11,5,3,0,0.0023277519771569863,0.2,4,8
0,0,5,11,5,3,0,0.0023277519771569863,0.3,4,8
0,0,5,11,5,4,0,0.012745056961138356,0.4,4,8
0,0,5,11,5,4,0,0.012745056961138356,0.5,4,8
0,0,5,11,5,5,0,0.03700066334561899,1.0,4,8
0,0,5,12,5,2,0,0.0029273104007742703,0.1,4,8
0,0,5,12,5,3,0,0.0023277519771569837,0.2,4,8
0,0,5,12,5,3,0,0.0023277519771569837,0.3,4,8
0,0,5,12,5,3,0,0.0023277519771569837,0.4,4,8
0,0,5,12,5,4,0,0.01431452516829834,0.5,4,8
0,0,5,12,5,5,0,0.023861655303523747,1.0,4,8
0,0,5,13,5,2,1,0.004860803891461164,0.1,4,8
0,0,5,13,5,2,1,0.004860803891461164,0.2,4,8
0,0,5,13,5,2,1,0.004860803891461164,0.3,4,8
0,0,5,13,5,2,1,0.004860803891461164,0.4,4,8
0,0,5,13,5,3,1,0.005320413027685944,0.5,4,8
0,0,5,13,5,5,1,0.032617864539029574,1.0,4,8
0,0,5,14,5,2,1,0.004341992995099986,0.1,4,8
0,0,5,14,5,2,1,0.004341992995099986,0.2,4,8
0,0,5,14,5,3,1,0.005504274411485552,0.3,4,8
0,0,5,14,5,3,1,0.005504274411485552,0.4,4,8
0,0,5,14,5,3,1,0.008007232129956413,0.5,4,8
0,0,5,14,5,5,1,0.03201048319280877,1.0,4,8
0,0,5,15,6,4,4,4.991710122007407e-17,0.1,4,8
0,0,5,15,6,4,4,4.991710122007407e-17,0.2,4,8
0,0,5,15,6,4,4,4.991710122007407e-17,0.3,4,8
0,0,5,15,6,4,4,4.991710122007407e-17,0.4,4,8
0,0,5,15,6,4,4,5.1547976516157425e-17,0.5,4,8
0,0,5,15,6,5,4,0.02885158201289473,1.0,4,8
0,0,5,16,6,4,4,3.480273834746369e-17,0.1,4,8
0,0,5,16,6,4,4,3.480273834746369e-17,0.2,4,8
0,0,5,16,6,4,4,3.480273834746369e-17,0.3,4,8
0,0,5,16,6,4,4,3.480273834746369e-17,0.4,4,8
0,0,5,16,6,4,4,3.480273834746369e-17,0.5,4,8
0,0,5,16,6,5,4,0.027535053113449042,1.0,4,8
0,0,5,17,6,2,0,0.0029273104007742703,0.1,4,8
0,0,5,17,6,2,0,0.0029273104007742703,0.2,4,8
0,0,5,17,6,2,0,0.0029273104007742703,0.3,4,8
0,0,5,17,6,2,0,0.0029273104007742703,0.4,4,8
0,0,5,17,6,2,0,0.0029273104007742703,0.5,4,8
0,0,5,17,6,4,0,0.020148247369934928,1.0,4,8
0,0,5,18,6,2,0,0.004672674127308419,0.1,4,8
