,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0,5,0,5,5,5,7.155664890339289e-16,0.1,4,18
0,0,5,0,5,5,5,6.853584356141291e-16,0.2,4,18
0,0,5,0,5,5,5,4.3050978660831084e-16,0.3,4,18
0,0,5,0,5,5,5,4.3050978660831084e-16,0.4,4,18
0,0,5,0,5,5,5,4.3050978660831084e-16,0.5,4,18
0,0,5,0,5,5,5,4.3050978660831084e-16,1.0,4,18
0,0,5,1,5,2,3,0.06508923900831526,0.1,4,18
0,0,5,1,5,2,3,0.06508923900831526,0.2,4,18
0,0,5,1,5,2,3,0.06508923900831526,0.3,4,18
0,0,5,1,5,2,3,0.06508923900831526,0.4,4,18
0,0,5,1,5,2,3,0.06508923900831526,0.5,4,18
0,0,5,1,5,4,3,0.520674140446659,1.0,4,18
0,0,5,2,5,4,4,3.8658692388906464e-16,0.1,4,18
0,0,5,2,5,4,4,3.978247344781577e-16,0.2,4,18
0,0,5,2,5,4,4,3.8658692388906464e-16,0.3,4,18
0,0,5,2,5,4,4,3.978247344781577e-16,0.4,4,18
0,0,5,2,5,4,4,3.8658692388906464e-16,0.5,4,18
0,0,5,2,5,5,4,0.5687238940694553,1.0,4,18
0,0,5,3,5,2,2,0.1068703998265067,0.1,4,18
0,0,5,3,5,2,2,0.1068703998265067,0.2,4,18
0,0,5,3,5,2,2,0.1068703998265067,0.3,4,18
0,0,5,3,5,2,2,0.1068703998265067,0.4,4,18
0,0,5,3,5,2,2,0.1068703998265067,0.5,4,18
0,0,5,3,5,4,2,0.8479004341585371,1.0,4,18
0,0,5,4,5,3,3,1.634204043630099e-16,0.1,4,18
0,0,5,4,5,3,3,1.634204043630099e-16,0.2,4,18
0,0,5,4,5,3,3,1.634204043630099e-16,0.3,4,18
0,0,5,4,5,3,3,0.12692905053977396,0.4,4,18
0,0,5,4,5,3,3,0.13959264475905828,0.5,4,18
0,0,5,4,5,4,3,0.19059058763944334,1.0,4,18
0,0,5,5,5,2,2,0.06508923900831526,0.1,4,18
0,0,5,5,5,2,2,0.06508923900831526,0.2,4,18
0,0,5,5,5,2,2,0.06508923900831526,0.3,4,18
0,0,5,5,5,2,2,0.06508923900831526,0.4,4,18
0,0,5,5,5,2,2,0.06508923900831526,0.5,4,18
0,0,5,5,5,5,2,0.9275982032892548,1.0,4,18
0,0,5,6,5,2,1,0.02764695351361035,0.1,4,18
0,0,5,6,5,2,1,0.02764695351361035,0.2,4,18
0,0,5,6,5,2,1,0.02764695351361035,0.3,4,18
0,0,5,6,5,3,1,0.1269290505397739,0.4,4,18
0,0,5,6,5,3,1,0.1187646331209822,0.5,4,18
0,0,5,6,5,5,1,0.7563359889078697,1.0,4,18
0,0,5,7,5,2,1,0.1274993226859833,0.1,4,18
0,0,5,7,5,2,1,0.24333419233910025,0.2,4,18
0,0,5,7,5,2,1,0.24333419233910025,0.3,4,18
0,0,5,7,5,3,1,0.11876463312098261,0.4,4,18
0,0,5,7,5,3,1,0.19964484920997932,0.5,4,18
0,0,5,7,5,5,1,0.75633598890787,1.0,4,18
0,0,5,8,6,4,4,9.499336957657534e-16,0.1,4,18
0,0,5,8,6,4,4,9.499336957657534e-16,0.2,4,18
0,0,5,8,6,4,4,3.293713659910115e-16,0.3,4,18
0,0,5,8,6,4,4,9.499336957657534e-16,0.4,4,18
0,0,5,8,6,4,4,9.499336957657534e-16,0.5,4,18
0,0,5,8,6,5,4,0.5687238940694554,1.0,4,18
0,0,5,9,6,3,3,6.018799289398842e-16,0.1,4,18
0,0,5,9,6,3,3,6.018799289398842e-16,0.2,4,18
0,0,5,9,6,3,3,6.018799289398842e-16,0.3,4,18
0,0,5,9,6,3,3,6.018799289398842e-16,0.4,4,18
0,0,5,9,6,3,3,6.018799289398842e-16,0.5,4,18
0,0,5,9,6,4,3,0.3869649077441201,1.0,4,18
0,0,5,10,6,4,4,6.236303217239925e-16,0.1,4,18
0,0,5,10,6,4,4,6.236303217239925e-16,0.2,4,18
0,0,5,10,6,4,4,4.141754968872235e-16,0.3,4,18
0,0,5,10,6,4,4,6.236303217239925e-16,0.4,4,18
0,0,5,10,6,4,4,6.236303217239925e-16,0.5,4,18
0,0,5,10,6,4,4,0.8479004341585371,1.0,4,18
0,0,5,11,6,2,2,0.003719786680238313,0.1,4,18
0,0,5,11,6,2,2,0.003719786680238313,0.2,4,18
0,0,5,11,6,2,2,0.003719786680238313,0.3,4,18
0,0,5,11,6,3,2,0.12692905053977396,0.4,4,18
0,0,5,11,6,3,2,0.13959264475905828,0.5,4,18
0,0,5,11,6,5,2,0.7563359889078698,1.0,4,18
0,0,5,12,6,2,2,0.1068703998265067,0.1,4,18
0,0,5,12,6,2,2,0.1068703998265067,0.2,4,18
0,0,5,12,6,2,2,0.1068703998265067,0.3,4,18
0,0,5,12,6,2,2,0.1068703998265067,0.4,4,18
0,0,5,12,6,2,2,0.1068703998265067,0.5,4,18
0,0,5,12,6,4,2,0.8479004341585371,1.0,4,18
0,0,5,13,6,5,5,1.166298153365187e-15,0.1,4,18
0,0,5,13,6,5,5,7.66955223155409e-16,0.2,4,18
0,0,5,13,6,5,5,1.166298153365187e-15,0.3,4,18
0,0,5,13,6,5,5,1.166298153365187e-15,0.4,4,18
0,0,5,13,6,5,5,7.66955223155409e-16,0.5,4,18
0,0,5,13,6,5,5,1.166298153365187e-15,1.0,4,18
0,0,5,14,6,3,3,2.954903529392263e-16,0.1,4,18
0,0,5,14,6,3,3,2.954903529392263e-16,0.2,4,18
0,0,5,14,6,3,3,2.954903529392263e-16,0.3,4,18
0,0,5,14,6,3,3,2.954903529392263e-16,0.4,4,18
0,0,5,14,6,3,3,2.954903529392263e-16,0.5,4,18
0,0,5,14,6,4,3,0.6113525206132574,1.0,4,18
0,0,5,15,6,4,4,4.345113321089901e-16,0.1,4,18
0,0,5,15,6,4,4,4.345113321089901e-16,0.2,4,18
0,0,5,15,6,4,4,4.345113321089901e-16,0.3,4,18
0,0,5,15,6,4,4,4.345113321089901e-16,0.4,4,18
0,0,5,15,6,4,4,4.345113321089901e-16,0.5,4,18
0,0,5,15,6,4,4,0.5293552847701304,1.0,4,18
0,0,5,16,7,5,5,4.3050978660831084e-16,0.1,4,18
0,0,5,16,7,5,5,4.3050978660831084e-16,0.2,4,18
0,0,5,16,7,5,5,4.3050978660831084e-16,0.3,4,18
0,0,5,16,7,5,5,4.3050978660831084e-16,0.4,4,18
0,0,5,16,7,5,5,4.3050978660831084e-16,0.5,4,18
0,0,5,16,7,5,5,4.3050978660831084e-16,1.0,4,18
0,0,5,17,7,5,5,7.66955223155409e-16,0.1,4,18
0,0,5,17,7,5,5,7.66955223155409e-16,0.2,4,18
0,0,5,17,7,5,5,7.66955223155409e-16,0.3,4,18
0,0,5,17,7,5,5,1.166298153365187e-15,0.4,4,18
0,0,5,17,7,5,5,7.66955223155409e-16,0.5,4,18
0,0,5,17,7,5,5,1.166298153365187e-15,1.0,4,18
0,0,5,18,7,4,4,3.978247344781577e-16,0.1,4,18
0,0,5,18,7,4,4,3.978247344781577e-16,0.2,4,18
0,0,5,18,7,4,4,3.978247344781577e-16,0.3,4,18
0,0,5,18,7,4,4,3.978247344781577e-16,0.4,4,18
0,0,5,18,7,4,4,3.978247344781577e-16,0.5,4,18
0,0,5,18,7,4,4,3.978247344781577e-16,1.0,4,18
0,0,5,19,7,3,3,2.9027461970630717e-16,0.1,4,18
0,0,5,19,7,3,3,2.9027461970630717e-16,0.2,4,18
0,0,5,19,7,3,3,2.9027461970630717e-16,0.3,4,18
0,0,5,19,7,3,3,2.9027461970630717e-16,0.4,4,18
0,0,5,19,7,3,3,2.9027461970630717e-16,0.5,4,18
0,0,5,19,7,4,3,0.8479004341585371,1.0,4,18
0,0,5,20,7,4,4,6.72663951273089e-16,0.1,4,18
0,0,5,20,7,4,4,6.72663951273089e-16,0.2,4,18
0,0,5,20,7,4,4,6.72663951273089e-16,0.3,4,18
0,0,5,20,7,4,4,6.72663951273089e-16,0.4,4,18
0,0,5,20,7,4,4,6.72663951273089e-16,0.5,4,18
0,0,5,20,7,4,4,0.3610285363125264,1.0,4,18
0,0,5,21,7,2,3,0.06508923900831526,0.1,4,18
0,0,5,21,7,2,3,0.06508923900831526,0.2,4,18
0,0,5,21,7,2,3,0.06508923900831526,0.3,4,18
0,0,5,21,7,2,3,0.06508923900831526,0.4,4,18
0,0,5,21,7,2,3,0.06508923900831526,0.5,4,18
0,0,5,21,7,4,3,0.5206741404466589,1.0,4,18
0,0,5,22,7,2,3,0.02764695351361035,0.1,4,18
0,0,5,22,7,2,3,0.02764695351361035,0.2,4,18
0,0,5,22,7,2,3,0.02764695351361035,0.3,4,18
0,0,5,22,7,3,3,0.1269290505397739,0.4,4,18
0,0,5,22,7,3,3,0.14200768651319118,0.5,4,18
0,0,5,22,7,5,3,0.75633598890787,1.0,4,18
0,0,5,23,7,2,2,0.1274993226859833,0.1,4,18
0,0,5,23,7,2,2,0.24333419233910025,0.2,4,18
0,0,5,23,7,2,2,0.24333419233910025,0.3,4,18
0,0,5,23,7,3,2,0.11876463312098261,0.4,4,18
0,0,5,23,7,3,2,0.19964484920997932,0.5,4,18
0,0,5,23,7,5,2,0.7563359889078699,1.0,4,18
0,0,5,24,7,3,3,4.332642413027966e-16,0.1,4,18
