,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0,5,0,5,5,5,7.466763587118385e-16,0.1,4,7
0,0,5,0,5,5,5,7.083711608941727e-16,0.2,4,7
0,0,5,0,5,5,5,5.055438593587581e-16,0.3,4,7
0,0,5,0,5,5,5,5.055438593587581e-16,0.4,4,7
0,0,5,0,5,5,5,5.055438593587581e-16,0.5,4,7
0,0,5,0,5,5,5,7.083711608941727e-16,1.0,4,7
0,0,5,1,5,2,2,0.09711250210820666,0.1,4,7
0,0,5,1,5,2,2,0.09711250210820666,0.2,4,7
0,0,5,1,5,3,2,0.13661586087467428,0.3,4,7
0,0,5,1,5,3,2,0.13661586087467428,0.4,4,7
0,0,5,1,5,3,2,0.17364410881690695,0.5,4,7
0,0,5,1,5,5,2,0.756452832540865,1.0,4,7
0,0,5,2,5,3,3,4.686054200303125e-17,0.1,4,7
0,0,5,2,5,3,3,4.686054200303125e-17,0.2,4,7
0,0,5,2,5,3,3,0.18913445926204106,0.3,4,7
0,0,5,2,5,3,3,0.165445537935404,0.4,4,7
0,0,5,2,5,3,3,0.165445537935404,0.5,4,7
0,0,5,2,5,4,3,0.624216963998724,1.0,4,7
0,0,5,3,5,2,1,0.14023398087194305,0.1,4,7
0,0,5,3,5,3,1,0.18642049126846727,0.2,4,7
0,0,5,3,5,3,1,0.18642049126846727,0.3,4,7
0,0,5,3,5,3,1,0.18642049126846727,0.4,4,7
0,0,5,3,5,3,1,0.1916169544175092,0.5,4,7
0,0,5,3,5,5,1,0.8015297018038298,1.0,4,7
0,0,5,4,5,2,0,0.14427458733884713,0.1,4,7
0,0,5,4,5,2,0,0.14427458733884713,0.2,4,7
0,0,5,4,5,3,0,0.16901706076816225,0.3,4,7
0,0,5,4,5,3,0,0.23085249871367042,0.4,4,7
0,0,5,4,5,3,0,0.2553320835422768,0.5,4,7
0,0,5,4,5,5,0,0.7205047041747571,1.0,4,7
0,0,5,5,5,2,2,0.13241265953422915,0.1,4,7
0,0,5,5,5,2,2,0.13241265953422915,0.2,4,7
0,0,5,5,5,2,2,0.13241265953422915,0.3,4,7
0,0,5,5,5,2,2,0.13241265953422915,0.4,4,7
0,0,5,5,5,2,2,0.13241265953422915,0.5,4,7
0,0,5,5,5,5,2,0.7797357870741491,1.0,4,7
0,0,5,6,5,2,2,0.06433635956191913,0.1,4,7
0,0,5,6,5,3,2,0.08496992949571429,0.2,4,7
0,0,5,6,5,3,2,0.08496992949571429,0.3,4,7
0,0,5,6,5,3,2,0.08496992949571429,0.4,4,7
0,0,5,6,5,3,2,0.08496992949571429,0.5,4,7
0,0,5,6,5,5,2,0.8142287267659839,1.0,4,7
0,0,5,7,5,2,1,0.015280453240174796,0.1,4,7
0,0,5,7,5,3,1,0.06690144892869795,0.2,4,7
0,0,5,7,5,3,1,0.09984190891466653,0.3,4,7
0,0,5,7,5,3,1,0.09984190891466653,0.4,4,7
0,0,5,7,5,4,1,0.3897577861781401,0.5,4,7
0,0,5,7,5,5,1,0.6632469531773658,1.0,4,7
0,0,5,8,5,2,2,0.12824902437230168,0.1,4,7
0,0,5,8,5,2,2,0.12824902437230168,0.2,4,7
0,0,5,8,5,3,2,0.18913445926204123,0.3,4,7
0,0,5,8,5,3,2,0.165445537935404,0.4,4,7
0,0,5,8,5,4,2,0.4448848307176994,0.5,4,7
0,0,5,8,5,5,2,0.800780810106277,1.0,4,7
0,0,5,9,5,2,1,0.06433635956191952,0.1,4,7
0,0,5,9,5,3,1,0.08496992949571429,0.2,4,7
0,0,5,9,5,3,1,0.08496992949571429,0.3,4,7
0,0,5,9,5,3,1,0.08496992949571429,0.4,4,7
0,0,5,9,5,4,1,0.38975778617814033,0.5,4,7
0,0,5,9,5,5,1,0.6632469531773654,1.0,4,7
0,0,5,10,5,3,3,2.4097051235218626e-16,0.1,4,7
0,0,5,10,5,3,3,0.18642049126846727,0.2,4,7
0,0,5,10,5,3,3,0.18642049126846727,0.3,4,7
0,0,5,10,5,3,3,0.18642049126846727,0.4,4,7
0,0,5,10,5,4,3,0.2155841348935867,0.5,4,7
0,0,5,10,5,5,3,0.9965288523742954,1.0,4,7
0,0,5,11,5,2,2,0.14023398087194305,0.1,4,7
0,0,5,11,5,3,2,0.18642049126846727,0.2,4,7
0,0,5,11,5,3,2,0.18642049126846727,0.3,4,7
0,0,5,11,5,3,2,0.18642049126846727,0.4,4,7
0,0,5,11,5,3,2,0.1916169544175092,0.5,4,7
0,0,5,11,5,5,2,0.8830086984526121,1.0,4,7
0,0,5,12,5,3,3,2.4097051235218626e-16,0.1,4,7
0,0,5,12,5,3,3,2.4097051235218626e-16,0.2,4,7
0,0,5,12,5,3,3,2.4097051235218626e-16,0.3,4,7
0,0,5,12,5,3,3,2.4097051235218626e-16,0.4,4,7
0,0,5,12,5,3,3,2.4097051235218626e-16,0.5,4,7
0,0,5,12,5,5,3,0.7047907660356499,1.0,4,7
0,0,5,13,5,2,2,0.12824902437230168,0.1,4,7
0,0,5,13,5,2,2,0.12824902437230168,0.2,4,7
0,0,5,13,5,3,2,0.18913445926204106,0.3,4,7
0,0,5,13,5,3,2,0.165445537935404,0.4,4,7
0,0,5,13,5,3,2,0.165445537935404,0.5,4,7
0,0,5,13,5,5,2,0.6456977325679302,1.0,4,7
0,0,5,14,6,4,4,8.195306142316656e-16,0.1,4,7
0,0,5,14,6,4,4,8.195306142316656e-16,0.2,4,7
0,0,5,14,6,4,4,8.195306142316656e-16,0.3,4,7
0,0,5,14,6,4,4,8.195306142316656e-16,0.4,4,7
0,0,5,14,6,4,4,8.195306142316656e-16,0.5,4,7
0,0,5,14,6,5,4,0.7045081996533601,1.0,4,7
0,0,5,15,6,2,2,0.09711250210820666,0.1,4,7
0,0,5,15,6,2,2,0.09711250210820666,0.2,4,7
0,0,5,15,6,3,2,0.13661586087467428,0.3,4,7
0,0,5,15,6,3,2,0.20589001863270395,0.4,4,7
0,0,5,15,6,4,2,0.4448848307176994,0.5,4,7
0,0,5,15,6,5,2,0.6068136036278168,1.0,4,7
0,0,5,16,6,3,3,4.686054200303125e-17,0.1,4,7
0,0,5,16,6,3,3,4.686054200303125e-17,0.2,4,7
0,0,5,16,6,3,3,0.18913445926204106,0.3,4,7
0,0,5,16,6,4,3,0.27876379753933844,0.4,4,7
0,0,5,16,6,4,3,0.4448848307176994,0.5,4,7
0,0,5,16,6,5,3,1.0497398970668477,1.0,4,7
0,0,5,17,6,2,2,0.14023398087194305,0.1,4,7
0,0,5,17,6,3,2,0.18642049126846727,0.2,4,7
0,0,5,17,6,3,2,0.18642049126846727,0.3,4,7
0,0,5,17,6,3,2,0.18642049126846727,0.4,4,7
0,0,5,17,6,3,2,0.1916169544175092,0.5,4,7
0,0,5,17,6,4,2,0.34724065390428044,1.0,4,7
0,0,5,18,6,2,2,0.14427458733884713,0.1,4,7
0,0,5,18,6,2,2,0.14427458733884713,0.2,4,7
0,0,5,18,6,3,2,0.16858164390029182,0.3,4,7
0,0,5,18,6,3,2,0.16858164390029182,0.4,4,7
0,0,5,18,6,3,2,0.2553320835422768,0.5,4,7
0,0,5,18,6,5,2,0.7318550071071752,1.0,4,7
0,0,5,19,6,2,2,0.06433635956191913,0.1,4,7
0,0,5,19,6,3,2,0.08496992949571429,0.2,4,7
0,0,5,19,6,3,2,0.08496992949571429,0.3,4,7
0,0,5,19,6,3,2,0.08496992949571429,0.4,4,7
0,0,5,19,6,4,2,0.3897577861781401,0.5,4,7
0,0,5,19,6,5,2,0.663246953177366,1.0,4,7
0,0,5,20,6,2,2,0.015280453240174796,0.1,4,7
0,0,5,20,6,3,2,0.06690144892869793,0.2,4,7
0,0,5,20,6,3,2,0.09984190891466653,0.3,4,7
0,0,5,20,6,3,2,0.22857107955774228,0.4,4,7
0,0,5,20,6,4,2,0.3897577861781401,0.5,4,7
0,0,5,20,6,5,2,0.753152814091206,1.0,4,7
0,0,5,21,6,3,3,3.6269689812534904e-16,0.1,4,7
0,0,5,21,6,3,3,0.18642049126846727,0.2,4,7
