,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0,5,0,5,5,5,2.6615241141004912e-17,0.1,4,30
0,0,5,0,5,5,5,2.79395610838416e-17,0.2,4,30
0,0,5,0,5,5,5,2.4588160613985253e-17,0.3,4,30
0,0,5,0,5,5,5,2.79395610838416e-17,0.4,4,30
0,0,5,0,5,5,5,2.79395610838416e-17,0.5,4,30
0,0,5,0,5,5,5,2.4588160613985253e-17,1.0,4,30
0,0,5,1,5,2,3,0.001287700272723442,0.1,4,30
0,0,5,1,5,3,3,0.005693862691189831,0.2,4,30
0,0,5,1,5,3,3,0.005693862691189845,0.3,4,30
0,0,5,1,5,3,3,0.005693862691189845,0.4,4,30
0,0,5,1,5,3,3,0.0056938626911898355,0.5,4,30
0,0,5,1,5,4,3,0.014067296666692312,1.0,4,30
0,0,5,2,5,2,2,0.0007055095567129882,0.1,4,30
0,0,5,2,5,2,2,0.0007055095567129882,0.2,4,30
0,0,5,2,5,3,2,0.005693862691189844,0.3,4,30
0,0,5,2,5,3,2,0.005693862691189844,0.4,4,30
0,0,5,2,5,3,2,0.010156585452599641,0.5,4,30
0,0,5,2,5,4,2,0.02668230143816953,1.0,4,30
0,0,5,3,5,4,4,1.7921930483999616e-17,0.1,4,30
0,0,5,3,5,4,4,1.7921930483999616e-17,0.2,4,30
0,0,5,3,5,4,4,1.6558679949167296e-17,0.3,4,30
0,0,5,3,5,4,4,1.7921930483999616e-17,0.4,4,30
0,0,5,3,5,4,4,1.7921930483999616e-17,0.5,4,30
0,0,5,3,5,4,4,0.03159452440017809,1.0,4,30
0,0,5,4,5,3,3,2.2387287308935005e-17,0.1,4,30
0,0,5,4,5,3,3,2.2387287308935005e-17,0.2,4,30
0,0,5,4,5,3,3,2.2387287308935005e-17,0.3,4,30
0,0,5,4,5,3,3,2.2387287308935005e-17,0.4,4,30
0,0,5,4,5,4,3,0.012494848171929005,0.5,4,30
0,0,5,4,5,5,3,0.02674891103485689,1.0,4,30
0,0,5,5,5,3,3,2.0292046833319598e-17,0.1,4,30
0,0,5,5,5,3,3,2.0292046833319598e-17,0.2,4,30
0,0,5,5,5,3,3,2.0292046833319598e-17,0.3,4,30
0,0,5,5,5,3,3,2.0292046833319598e-17,0.4,4,30
0,0,5,5,5,3,3,2.0292046833319598e-17,0.5,4,30
0,0,5,5,5,3,3,0.009998347588710911,1.0,4,30
0,0,5,6,6,4,4,1.3338752663073746e-17,0.1,4,30
0,0,5,6,6,4,4,1.3338752663073746e-17,0.2,4,30
0,0,5,6,6,4,4,1.3338752663073746e-17,0.3,4,30
0,0,5,6,6,4,4,1.3338752663073746e-17,0.4,4,30
0,0,5,6,6,4,4,1.3338752663073746e-17,0.5,4,30
0,0,5,6,6,5,4,0.028947962129388417,1.0,4,30
0,0,5,7,6,3,3,2.0292046833319598e-17,0.1,4,30
0,0,5,7,6,3,3,2.0292046833319598e-17,0.2,4,30
0,0,5,7,6,3,3,0.005872556893030423,0.3,4,30
0,0,5,7,6,3,3,0.005872556893030423,0.4,4,30
0,0,5,7,6,3,3,0.0069763012860496396,0.5,4,30
0,0,5,7,6,4,3,0.015123381104365476,1.0,4,30
0,0,5,8,6,2,3,0.0007055095567129882,0.1,4,30
0,0,5,8,6,2,3,0.0007055095567129882,0.2,4,30
0,0,5,8,6,3,3,0.005693862691189844,0.3,4,30
0,0,5,8,6,3,3,0.005693862691189844,0.4,4,30
0,0,5,8,6,3,3,0.005693862691189845,0.5,4,30
0,0,5,8,6,4,3,0.024857317343584838,1.0,4,30
0,0,5,9,6,5,5,1.447472284437744e-17,0.1,4,30
0,0,5,9,6,5,5,1.447472284437744e-17,0.2,4,30
0,0,5,9,6,5,5,1.447472284437744e-17,0.3,4,30
0,0,5,9,6,5,5,1.447472284437744e-17,0.4,4,30
0,0,5,9,6,5,5,2.6074274953727482e-17,0.5,4,30
0,0,5,9,6,5,5,1.447472284437744e-17,1.0,4,30
0,0,5,10,7,5,5,2.79395610838416e-17,0.1,4,30
0,0,5,10,7,5,5,2.79395610838416e-17,0.2,4,30
0,0,5,10,7,5,5,2.79395610838416e-17,0.3,4,30
0,0,5,10,7,5,5,2.79395610838416e-17,0.4,4,30
0,0,5,10,7,5,5,2.79395610838416e-17,0.5,4,30
0,0,5,10,7,5,5,2.79395610838416e-17,1.0,4,30
0,0,5,11,7,2,4,0.001287700272723442,0.1,4,30
0,0,5,11,7,2,4,0.001287700272723442,0.2,4,30
0,0,5,11,7,3,4,0.005693862691189845,0.3,4,30
