,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0.0,5.0,0.0,5.0,5.0,5.0,5.432191816615914e-16,0.1,4.0,35.0
1,0.0,5.0,0.0,5.0,5.0,5.0,5.558566229605528e-16,0.2,4.0,35.0
2,0.0,5.0,0.0,5.0,5.0,5.0,5.558566229605527e-16,0.3,4.0,35.0
3,0.0,5.0,0.0,5.0,5.0,5.0,5.02693505207205e-16,0.4,4.0,35.0
4,0.0,5.0,0.0,5.0,5.0,5.0,5.433512241502774e-16,0.5,4.0,35.0
5,0.0,5.0,0.0,5.0,5.0,5.0,5.558566229605527e-16,1.0,4.0,35.0
6,0.0,5.0,1.0,5.0,4.0,4.0,9.364220129892485e-16,0.1,4.0,35.0
7,0.0,5.0,1.0,5.0,4.0,4.0,9.35994214287434e-16,0.2,4.0,35.0
8,0.0,5.0,1.0,5.0,4.0,4.0,9.359942142874343e-16,0.3,4.0,35.0
9,0.0,5.0,1.0,5.0,4.0,4.0,6.109297508078522e-16,0.4,4.0,35.0
10,0.0,5.0,1.0,5.0,4.0,4.0,9.35994214287434e-16,0.5,4.0,35.0
11,0.0,5.0,1.0,5.0,5.0,4.0,0.6072571978867156,1.0,4.0,35.0
12,0.0,5.0,2.0,5.0,2.0,2.0,0.1424333767613014,0.1,4.0,35.0
13,0.0,5.0,2.0,5.0,2.0,2.0,0.1424333767613014,0.2,4.0,35.0
14,0.0,5.0,2.0,5.0,3.0,2.0,0.12512529608841597,0.3,4.0,35.0
15,0.0,5.0,2.0,5.0,3.0,2.0,0.12512529608841597,0.4,4.0,35.0
16,0.0,5.0,2.0,5.0,3.0,2.0,0.12512529608841597,0.5,4.0,35.0
17,0.0,5.0,2.0,5.0,4.0,2.0,0.6436280327836374,1.0,4.0,35.0
18,0.0,5.0,3.0,5.0,4.0,4.0,3.457227281460134e-16,0.1,4.0,35.0
19,0.0,5.0,3.0,5.0,4.0,4.0,5.316399695422581e-16,0.2,4.0,35.0
20,0.0,5.0,3.0,5.0,4.0,4.0,3.4572272814601346e-16,0.3,4.0,35.0
