,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
17,8,1,keypoint,7.12802,5.30309,35.9494,VID_20220324_124708_F-1.png,1421,720,0.0,0.0,0.0,1413.0,717.3,8.44529,1444.99,711.665,,
18,9,0,keypoint,6.85406,7.39277,36.0407,VID_20220324_124708_F0.png,1260,834,0.0,0.0,0.0,1255.52,829.876,6.09004,1226.54,800.713,,
19,9,1,keypoint,6.85406,7.39277,36.0407,VID_20220324_124708_F-1.png,1417,785,0.0,0.0,0.0,1408.67,781.119,9.18569,1440.19,773.584,,
20,10,0,keypoint,8.14241,7.59883,34.5413,VID_20220324_124708_F0.png,1332,856,0.0,0.0,0.0,1325.49,851.189,8.09554,1292.98,822.877,,
21,10,1,keypoint,8.14241,7.59883,34.5413,VID_20220324_124708_F-1.png,1487,791,0.0,0.0,0.0,1476.33,786.092,11.7435,1507.96,777.928,,
22,11,0,keypoint,8.46971,5.51968,34.5576,VID_20220324_124708_F0.png,1346,768,0.0,0.0,0.0,1339.87,764.807,6.91472,1302.63,742.162,,
23,11,1,keypoint,8.46971,5.51968,34.5576,VID_20220324_124708_F-1.png,1489,725,0.0,0.0,0.0,1478.71,721.41,10.8972,1510.8,715.279,,
24,12,0,keypoint,6.20005,-8.53349,37.9646,VID_20220324_124708_F0.png,1218,210,0.0,0.0,0.0,1214.26,213.71,5.27045,1190.48,244.253,,
25,12,1,keypoint,6.20005,-8.53349,37.9646,VID_20220324_124708_F-1.png,1321,299,0.0,0.0,0.0,1315.59,302.371,6.37658,1347.11,309.263,,
26,13,0,keypoint,6.51857,-6.49934,38.3199,VID_20220324_124708_F0.png,1228,290,0.0,0.0,0.0,1224.7,292.781,4.3169,1196.31,319.189,,
27,13,1,keypoint,6.51857,-6.49934,38.3199,VID_20220324_124708_F-1.png,1322,363,0.0,0.0,0.0,1317.09,364.8,5.22709,1348.59,369.973,,
28,14,0,keypoint,7.26231,-6.26912,36.5369,VID_20220324_124708_F0.png,1273,287,0.0,0.0,0.0,1268.71,289.949,5.20165,1236.89,315.582,,
29,14,1,keypoint,7.26231,-6.26912,36.5369,VID_20220324_124708_F-1.png,1386,364,0.0,0.0,0.0,1379.25,366.386,7.16346,1411.36,371.783,,
30,15,0,keypoint,6.99508,-8.31826,36.2077,VID_20220324_124708_F0.png,1265,202,0.0,0.0,0.0,1260.15,206.597,6.67865,1232.85,236.893,,
31,15,1,keypoint,6.99508,-8.31826,36.2077,VID_20220324_124708_F-1.png,1386,299,0.0,0.0,0.0,1378.84,302.334,7.8993,1410.93,309.585,,
32,16,0,cal_1,6.36797,-3.23192,38.6102,VID_20220324_124708_F0.png,1219,415,0.0,0.0,0.0,1216.74,415.901,2.43112,1181.27,432.702,,
33,16,1,cal_1,6.36797,-3.23192,38.6102,VID_20220324_124708_F-1.png,1317,462,0.0,0.0,0.0,1312.68,462.786,4.39121,1344.35,465.102,,
34,17,0,cal_2,6.31022,-1.14404,38.828,VID_20220324_124708_F0.png,1215,493,0.0,0.0,0.0,1213.04,493.646,2.06664,1174.11,500.231,,
35,17,1,cal_2,6.31022,-1.14404,38.828,VID_20220324_124708_F-1.png,1314,525,0.0,0.0,0.0,1309.89,524.609,4.12486,1341.48,525.09,,
36,18,0,keypoint,7.03606,-0.950947,37.0324,VID_20220324_124708_F0.png,1258,499,0.0,0.0,0.0,1255.25,499.072,2.75557,1214.14,504.255,,
37,18,1,keypoint,7.03606,-0.950947,37.0324,VID_20220324_124708_F-1.png,1377,528,0.0,0.0,0.0,1371.03,528.335,5.97816,1403.28,528.727,,
38,19,0,keypoint,7.16415,-3.0252,36.8823,VID_20220324_124708_F0.png,1265,417,0.0,0.0,0.0,1261.77,418.314,3.48851,1223.4,433.431,,
39,19,1,keypoint,7.16415,-3.0252,36.8823,VID_20220324_124708_F-1.png,1380,465,0.0,0.0,0.0,1373.89,465.602,6.13968,1406.15,467.955,,
40,20,0,keypoint,2.8685,-6.26628,40.5323,VID_20220324_124708_F0.png,1073,313,0.0,0.0,0.0,1072.12,314.291,1.56459,1056.34,346.444,,
41,20,1,keypoint,2.8685,-6.26628,40.5323,VID_20220324_124708_F-1.png,1186,379,0.0,0.0,0.0,1184.12,380.109,2.1806,1216.06,384.327,,
42,21,0,keypoint,0.0,0.0,0.0,VID_20220324_124708_F0.png,1072,389,0.0,0.0,0.0,,,-1.0,,,,
43,21,1,keypoint,0.0,0.0,0.0,VID_20220324_124708_F-1.png,1181,441,0.0,0.0,0.0,4212.63,685.104,3041.44,4322.48,676.379,,
44,22,0,keypoint,4.63268,-4.05212,40.1194,VID_20220324_124708_F0.png,1142,390,0.0,0.0,0.0,1140.78,391.112,1.65373,1111.96,414.633,,
45,22,1,keypoint,4.63268,-4.05212,40.1194,VID_20220324_124708_F-1.png,1240,443,0.0,0.0,0.0,1237.48,443.348,2.54122,1269.04,446.048,,
46,23,0,keypoint,4.63322,-6.09498,39.7656,VID_20220324_124708_F0.png,1144,315,0.0,0.0,0.0,1142.38,316.193,2.01535,1119.0,344.887,,
47,23,1,keypoint,4.63322,-6.09498,39.7656,VID_20220324_124708_F-1.png,1245,380,0.0,0.0,0.0,1241.97,381.954,3.60567,1273.57,386.336,,
