track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,-13.5616,-6.34542,49.3523,VID_20220217_103846_F0.png,538,350,27.2119,2.06369,2.90019,541.335,351.593,3.69642,569.525,363.901,NULL,NULL
0,1,baya,-13.5616,-6.34542,49.3523,VID_20220217_103846_F-1.png,590,214,0,0,0,592.408,217.084,3.91217,598.406,192.699,NULL,NULL
1,0,baya,-24.389,-7.78622,50.0466,VID_20220217_103846_F0.png,203,309,24.1486,0.741498,2.07759,214.885,312.887,12.5042,244.122,321.596,NULL,NULL
1,1,baya,-24.389,-7.78622,50.0466,VID_20220217_103846_F-1.png,297,221,0,0,0,304.499,225.415,8.70163,315.477,202.805,NULL,NULL
2,0,keypoint,-6.44223,-9.40952,53.0275,VID_20220217_103846_F0.png,776,280,0,0,0,776.808,281.546,1.74405,793.172,303.848,NULL,NULL
2,1,keypoint,-6.44223,-9.40952,53.0275,VID_20220217_103846_F-1.png,786,230,0,0,0,786.798,232.259,2.3962,789.085,209.502,NULL,NULL
3,0,baya,-20.8622,-7.69658,49.2318,VID_20220217_103846_F0.png,305,309,21.6002,0.712174,1.423,312.53,311.806,8.03595,341.801,321.882,NULL,NULL
3,1,baya,-20.8622,-7.69658,49.2318,VID_20220217_103846_F-1.png,390,201,0,0,0,394.78,204.898,6.16758,404.431,181.601,NULL,NULL
4,0,baya,0,0,0,VID_20220217_103846_F0.png,515,463,27.0453,1.25827,1.87049,-nan,-nan,-1,-nan,-nan,NULL,NULL
4,1,baya,0,0,0,VID_20220217_103846_F-1.png,558,304,0,0,0,1080.47,-2955.84,-1,1062.8,-3039.75,NULL,NULL
5,0,baya,0,0,0,VID_20220217_103846_F0.png,344,371,26.7591,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
5,1,baya,0,0,0,VID_20220217_103846_F-1.png,419,240,0,0,0,1080.47,-2955.84,-1,1062.8,-3039.75,NULL,NULL
6,0,baya,0,0,0,VID_20220217_103846_F0.png,382,345,22.5189,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
6,1,baya,0,0,0,VID_20220217_103846_F-1.png,449,214,0,0,0,1080.47,-2955.84,-1,1062.8,-3039.75,NULL,NULL
7,0,baya,0,0,0,VID_20220217_103846_F0.png,274,336,20.754,1.54854,1.93851,-nan,-nan,-1,-nan,-nan,NULL,NULL
7,1,baya,0,0,0,VID_20220217_103846_F-1.png,360,219,0,0,0,1080.47,-2955.84,-1,1062.8,-3039.75,NULL,NULL
8,0,baya,-17.0614,-8.04279,49.3768,VID_20220217_103846_F0.png,429,300,23.4957,0.467351,1.10213,432.674,302.414,4.39653,460.812,314.791,NULL,NULL
8,1,baya,-17.0614,-8.04279,49.3768,VID_20220217_103846_F-1.png,495,193,0,0,0,500.045,196.943,6.4033,507.922,173.38,NULL,NULL
9,0,val_2,-5.30028,0.64856,57.6467,VID_20220217_103846_F0.png,822,552,0,1.26711,1.81283,822.188,552.002,0.187509,848.635,548.982,NULL,2.07626
9,1,val_2,-5.30028,0.64856,57.6467,VID_20220217_103846_F-1.png,837,470,0,0,0,836.873,470.039,0.132859,837.845,446.139,NULL,2.07626
10,0,baya,0,0,0,VID_20220217_103846_F0.png,242,265,17.7519,1.47684,1.72111,-nan,-nan,-1,-nan,-nan,NULL,NULL
10,1,baya,0,0,0,VID_20220217_103846_F-1.png,339,170,0,0,0,1080.47,-2955.84,-1,1062.8,-3039.75,NULL,NULL
11,0,baya,0,0,0,VID_20220217_103846_F0.png,311,355,22.2124,2.02088,2.61683,-nan,-nan,-1,-nan,-nan,NULL,NULL
11,1,baya,0,0,0,VID_20220217_103846_F-1.png,390,231,0,0,0,1080.47,-2955.84,-1,1062.8,-3039.75,NULL,NULL
12,0,cal_2,-10.2991,0.554539,56.7114,VID_20220217_103846_F0.png,684,550,0,0.798413,1.76273,684.469,549.892,0.481774,711.515,548.533,NULL,NULL
12,1,cal_2,-10.2991,0.554539,56.7114,VID_20220217_103846_F-1.png,704,462,0,0,0,705.046,462.29,1.08594,708.243,438.102,NULL,NULL
13,0,baya,-12.8012,-3.31448,49.8898,VID_20220217_103846_F0.png,567,440,23.7172,0,0,569.294,440.655,2.38564,599.099,447.856,NULL,NULL
13,1,baya,-12.8012,-3.31448,49.8898,VID_20220217_103846_F-1.png,611,273,0,0,0,613.385,275.241,3.27264,618.678,250.05,NULL,NULL
14,0,baya,-24.2216,-6.27649,50.4971,VID_20220217_103846_F0.png,217,355,19.4116,0,0,226.656,357.728,10.0343,256.101,364.847,NULL,NULL
14,1,baya,-24.2216,-6.27649,50.4971,VID_20220217_103846_F-1.png,299,254,0,0,0,306.723,257.87,8.63832,317.413,234.854,NULL,NULL
15,0,baya,-16.2261,-5.90864,48.8879,VID_20220217_103846_F0.png,450,361,23.5847,1.79735,2.31544,453.613,362.648,3.97144,483.135,372.68,NULL,NULL
15,1,baya,-16.2261,-5.90864,48.8879,VID_20220217_103846_F-1.png,512,215,0,0,0,516.299,218.469,5.52406,523.676,194.01,NULL,NULL
16,0,baya,0,0,0,VID_20220217_103846_F0.png,432,411,23.7952,1.44904,1.93199,-nan,-nan,-1,-nan,-nan,NULL,NULL
16,1,baya,0,0,0,VID_20220217_103846_F-1.png,494,257,0,0,0,1080.47,-2955.84,-1,1062.8,-3039.75,NULL,NULL
17,0,baya,0,0,0,VID_20220217_103846_F0.png,631,484,23.4546,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
17,1,baya,0,0,0,VID_20220217_103846_F-1.png,668,318,0,0,0,1080.47,-2955.84,-1,1062.8,-3039.75,NULL,NULL
18,0,baya,0,0,0,VID_20220217_103846_F0.png,577,314,21.6644,0.951985,1.07353,-nan,-nan,-1,-nan,-nan,NULL,NULL
18,1,baya,0,0,0,VID_20220217_103846_F-1.png,622,192,0,0,0,1080.47,-2955.84,-1,1062.8,-3039.75,NULL,NULL
19,0,baya,-10.2391,-6.91626,50.6728,VID_20220217_103846_F0.png,652,339,22.0737,0.616623,1.3766,653.045,340.249,1.62872,678.164,356.082,NULL,NULL
19,1,baya,-10.2391,-6.91626,50.6728,VID_20220217_103846_F-1.png,684,227,0,0,0,686.438,229.714,3.64854,690.626,205.724,NULL,NULL
20,0,baya,0,0,0,VID_20220217_103846_F0.png,683,360,23.1603,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
20,1,baya,0,0,0,VID_20220217_103846_F-1.png,713,254,0,0,0,1080.47,-2955.84,-1,1062.8,-3039.75,NULL,NULL
21,0,baya,-14.2081,-1.08987,50.9054,VID_20220217_103846_F0.png,532,505,25.7843,1.26276,1.83945,534.707,505.19,2.71347,564.792,507.344,NULL,NULL
21,1,baya,-14.2081,-1.08987,50.9054,VID_20220217_103846_F-1.png,574,334,0,0,0,576.563,335.633,3.03926,582.256,310.15,NULL,NULL
22,0,baya,-22.8303,-7.74116,49.2055,VID_20220217_103846_F0.png,242,307,23.2358,2.23754,2.51519,250.749,310.388,9.38228,280.312,319.741,NULL,NULL
22,1,baya,-22.8303,-7.74116,49.2055,VID_20220217_103846_F-1.png,333,202,0,0,0,340.497,206.645,8.81891,351.028,183.601,NULL,NULL
23,0,keypoint,-4.94731,-14.7266,51.7766,VID_20220217_103846_F0.png,816,124,0,0,0,816.647,128.214,4.2638,826.094,154.455,NULL,NULL
23,1,keypoint,-4.94731,-14.7266,51.7766,VID_20220217_103846_F-1.png,813,131,0,0,0,813.985,135.101,4.21782,815.968,113.224,NULL,NULL
24,0,val_2,-7.33215,0.603965,57.222,VID_20220217_103846_F0.png,766,551,0,1.29572,1.69204,766.599,551.005,0.598711,793.351,548.948,NULL,NULL
24,1,val_2,-7.33215,0.603965,57.222,VID_20220217_103846_F-1.png,784,466,0,0,0,783.796,466.081,0.219993,785.667,442.032,NULL,NULL
25,0,baya,-12.1724,-6.09093,49.4539,VID_20220217_103846_F0.png,583,358,25.1579,1.30954,2.12211,585.35,359.347,2.7092,613.126,372.317,NULL,NULL
25,1,baya,-12.1724,-6.09093,49.4539,VID_20220217_103846_F-1.png,628,218,0,0,0,630.404,220.966,3.81754,635.655,196.45,NULL,NULL
26,0,baya,0,0,0,VID_20220217_103846_F0.png,262,364,23.7262,1.54667,1.74021,-nan,-nan,-1,-nan,-nan,NULL,NULL
26,1,baya,0,0,0,VID_20220217_103846_F-1.png,345,250,0,0,0,1080.47,-2955.84,-1,1062.8,-3039.75,NULL,NULL
