track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,val_1,-0.0729814,0.00415999,5.22867,VID_20220217_111141_F0.png,942,537,0,0,0,941.973,537.017,0.0315983,1235.26,521.417,1.39075,NULL
0,1,val_1,-0.0729814,0.00415999,5.22867,VID_20220217_111141_F-1.png,906,427,0,0,0,906.021,427.086,0.0887304,1030.09,656.515,1.39075,NULL
1,0,keypoint,0,0,0,VID_20220217_111141_F0.png,463,140,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
1,1,keypoint,0,0,0,VID_20220217_111141_F-1.png,484,82,0,0,0,866.639,368.406,477.955,-725.725,-3262.24,NULL,NULL
2,0,baya,0,0,0,VID_20220217_111141_F0.png,804,21,558.362,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
2,1,baya,0,0,0,VID_20220217_111141_F-1.png,428,293,0,0,0,866.639,368.406,445.074,-725.725,-3262.24,NULL,NULL
3,0,val_2,-0.231757,0.00584309,7.50968,VID_20220217_111141_F0.png,916,537,0,0,0,916.01,536.992,0.0132401,1120.48,532.181,NULL,8.03493
3,1,val_2,-0.231757,0.00584309,7.50968,VID_20220217_111141_F-1.png,882,427,0,0,0,881.991,427.12,0.12048,999.904,572.887,NULL,8.03493
4,0,keypoint,0,0,0,VID_20220217_111141_F0.png,862,138,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
4,1,keypoint,0,0,0,VID_20220217_111141_F-1.png,790,141,0,0,0,866.639,368.406,239.973,-725.725,-3262.24,NULL,NULL
5,0,cal_1,-1.12375,0.0119626,13.8876,VID_20220217_111141_F0.png,839,537,0,0,0,839.124,537.111,0.166266,949.719,536.013,NULL,NULL
5,1,cal_1,-1.12375,0.0119626,13.8876,VID_20220217_111141_F-1.png,807,425,0,0,0,807.056,425.087,0.103531,895.492,483.386,NULL,NULL
6,0,baya,0,0,0,VID_20220217_111141_F0.png,908,14,568.745,2.4803e-43,4.94658e-43,-nan,-nan,-1,-nan,-nan,NULL,NULL
6,1,baya,0,0,0,VID_20220217_111141_F-1.png,516,281,0,0,0,866.639,368.406,361.369,-725.725,-3262.24,NULL,NULL
