track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,-0.890641,-5.71368,58.6638,VID_20220217_102436_F0.png,941,396,20.4267,2.39273,2.43503,940.093,396.279,0.948949,944.126,420.419,NULL,NULL
0,1,baya,-0.890641,-5.71368,58.6638,VID_20220217_102436_F3.png,823,484,0,0,0,824.064,484.154,1.07506,817.957,503.944,NULL,NULL
1,0,baya,-5.70345,-4.42208,53.8905,VID_20220217_102436_F0.png,801,418,25.6564,3.27848,3.29196,800.853,418.266,0.303666,823.378,434.562,NULL,NULL
1,1,baya,-5.70345,-4.42208,53.8905,VID_20220217_102436_F3.png,700,556,0,0,0,701.105,555.934,1.1071,696.437,577.097,NULL,NULL
2,0,baya,-10.0519,-5.53811,55.4456,VID_20220217_102436_F0.png,684,392,19.3097,1.30901,1.48513,684.95,392.715,1.18886,709.214,405.189,NULL,NULL
2,1,baya,-10.0519,-5.53811,55.4456,VID_20220217_102436_F3.png,605,502,0,0,0,606.856,502.17,1.86397,604.156,523.662,NULL,NULL
3,0,keypoint,-1.65013,4.5423,52.9673,VID_20220217_102436_F0.png,915,659,0,0,0,915.561,658.79,0.5986,925.462,633.357,NULL,NULL
3,1,keypoint,-1.65013,4.5423,52.9673,VID_20220217_102436_F3.png,771,709,0,0,0,770.792,708.188,0.837964,764.666,727.244,NULL,NULL
4,0,baya,-7.29294,-12.9674,57.328,VID_20220217_102436_F0.png,767,209,20.5059,1.60051,2.19276,768.013,211.671,2.85682,781.147,233.463,NULL,NULL
4,1,baya,-7.29294,-12.9674,57.328,VID_20220217_102436_F3.png,688,357,0,0,0,689.233,357.991,1.5816,685.014,380.376,NULL,NULL
5,0,cal_2,-9.06715,-14.8546,58.906,VID_20220217_102436_F0.png,725,171,0,0,0,726.985,174.439,3.97109,740.57,195.208,NULL,NULL
5,1,cal_2,-9.06715,-14.8546,58.906,VID_20220217_102436_F3.png,653,294,0,0,0,654.364,295.797,2.25624,650.846,318.391,NULL,NULL
6,0,baya,-10.4405,-10.3054,53.593,VID_20220217_102436_F0.png,663,258,23.4863,1.97926,2.54465,664.186,260.27,2.56126,684.583,279.057,NULL,NULL
6,1,baya,-10.4405,-10.3054,53.593,VID_20220217_102436_F3.png,590,446,0,0,0,592.758,446.561,2.81409,589.755,469.633,NULL,NULL
7,0,baya,-10.1067,-3.75604,55.2476,VID_20220217_102436_F0.png,682,438,22.9654,2.27926,2.41764,682.427,438.434,0.608981,708.488,447.471,NULL,NULL
7,1,baya,-10.1067,-3.75604,55.2476,VID_20220217_102436_F3.png,601,533,0,0,0,603.378,532.983,2.37848,600.819,554.159,NULL,NULL
8,0,baya,-3.46447,-5.61525,57.2269,VID_20220217_102436_F0.png,870,395,16.5218,1.07633,1.13222,870.425,395.239,0.487801,884.518,416.554,NULL,NULL
8,1,baya,-3.46447,-5.61525,57.2269,VID_20220217_102436_F3.png,764,497,0,0,0,763.814,497.03,0.188289,758.52,517.429,NULL,NULL
9,0,keypoint,0,0,0,VID_20220217_102436_F0.png,639,527,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
9,1,keypoint,0,0,0,VID_20220217_102436_F3.png,567,609,0,0,0,601.018,2503.52,1894.83,557.306,2528.62,NULL,NULL
10,0,val_1,-15.8124,-14.5003,58.2205,VID_20220217_102436_F0.png,543,175,0,2.24579,2.94059,546.246,178.904,5.07662,565.69,195.542,1.88132,NULL
10,1,val_1,-15.8124,-14.5003,58.2205,VID_20220217_102436_F3.png,478,283,0,0,0,482.228,285.517,4.92025,481.374,308.733,1.88132,NULL
11,0,baya,-6.34337,-12.2577,56.404,VID_20220217_102436_F0.png,790,222,22.9356,0,0,790.671,224.396,2.48765,803.187,246.964,NULL,NULL
11,1,baya,-6.34337,-12.2577,56.404,VID_20220217_102436_F3.png,707,386,0,0,0,708.077,386.692,1.27977,703.434,409.043,NULL,NULL
12,0,baya,0,0,0,VID_20220217_102436_F0.png,722,320,23.7976,1.70086,2.29581,-nan,-nan,-1,-nan,-nan,NULL,NULL
12,1,baya,0,0,0,VID_20220217_102436_F3.png,649,475,0,0,0,601.018,2503.52,2029.09,557.306,2528.62,NULL,NULL
13,0,val_2,-12.9777,-14.6533,58.4716,VID_20220217_102436_F0.png,619,173,0,4.17562,4.48396,622.503,176.688,5.0863,639.919,195.038,NULL,1.90494
13,1,val_2,-12.9777,-14.6533,58.4716,VID_20220217_102436_F3.png,553,288,0,0,0,555.107,290.265,3.09393,553.115,313.262,NULL,1.90494
14,0,baya,-11.2271,-10.6,55.3303,VID_20220217_102436_F0.png,650,259,22.0153,0,0,651.744,261.291,2.87952,671.929,279.074,NULL,NULL
14,1,baya,-11.2271,-10.6,55.3303,VID_20220217_102436_F3.png,579,413,0,0,0,581.499,413.848,2.63872,578.928,436.591,NULL,NULL
15,0,baya,0,0,0,VID_20220217_102436_F0.png,690,480,24.271,2.54353,2.60977,-nan,-nan,-1,-nan,-nan,NULL,NULL
15,1,baya,0,0,0,VID_20220217_102436_F3.png,602,569,0,0,0,601.018,2503.52,1934.52,557.306,2528.62,NULL,NULL
16,0,baya,-7.64492,-5.57398,53.8674,VID_20220217_102436_F0.png,745,387,28.507,1.67522,2.10918,745.424,387.566,0.707154,768.464,403.242,NULL,NULL
16,1,baya,-7.64492,-5.57398,53.8674,VID_20220217_102436_F3.png,656,532,0,0,0,657.29,531.998,1.28992,653.405,553.637,NULL,NULL
17,0,val_2,-14.8693,-14.5559,58.2693,VID_20220217_102436_F0.png,568,174,0,0,0,571.455,177.835,5.16215,590.292,195.042,NULL,NULL
17,1,val_2,-14.8693,-14.5559,58.2693,VID_20220217_102436_F3.png,503,285,0,0,0,506.385,287.447,4.17671,505.149,310.606,NULL,NULL
