track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,-8.02605,-2.05424,58.0092,VID_20220217_104034_F0.png,750,485,21.2171,1.97225,2.18109,750.896,485.121,0.90425,776.548,491.247,NULL,NULL
0,1,baya,-8.02605,-2.05424,58.0092,VID_20220217_104034_F-1.png,692,512,0,0,0,692.046,511.991,0.0467912,687.285,531.609,NULL,NULL
1,0,baya,0,0,0,VID_20220217_104034_F0.png,708,287,21.2923,2.36092,3.00817,-nan,-nan,-1,-nan,-nan,NULL,NULL
1,1,baya,0,0,0,VID_20220217_104034_F-1.png,661,380,0,0,0,474.872,2456.76,2085.08,429.768,2478.25,NULL,NULL
2,0,baya,-8.6662,-8.71625,58.7387,VID_20220217_104034_F0.png,735,322,22.6433,3.31406,3.50382,736.796,323.191,2.1548,755.233,340.495,NULL,NULL
2,1,baya,-8.6662,-8.71625,58.7387,VID_20220217_104034_F-1.png,689,395,0,0,0,689.012,395.568,0.568396,684.224,416.4,NULL,NULL
3,0,baya,-5.27191,-7.21532,57.6802,VID_20220217_104034_F0.png,823,356,24.0102,1.87917,2.11618,823.025,356.584,0.584512,838.735,376.648,NULL,NULL
3,1,baya,-5.27191,-7.21532,57.6802,VID_20220217_104034_F-1.png,758,447,0,0,0,758.632,447.255,0.681887,752.476,467.632,NULL,NULL
4,0,baya,-0.463589,-9.50969,60.3371,VID_20220217_104034_F0.png,952,309,18.9226,0,0,951.611,309.977,1.05189,952.851,333.704,NULL,NULL
4,1,baya,-0.463589,-9.50969,60.3371,VID_20220217_104034_F-1.png,880,394,0,0,0,880.303,394.303,0.428822,872.58,413.981,NULL,NULL
5,0,baya,0,0,0,VID_20220217_104034_F0.png,868,445,21.3624,2.68671,2.78281,-nan,-nan,-1,-nan,-nan,NULL,NULL
5,1,baya,0,0,0,VID_20220217_104034_F-1.png,790,515,0,0,0,474.872,2456.76,1967.16,429.768,2478.25,NULL,NULL
